# Species	Genes	Alg.-Conn.	042.fasta	11368.fasta	2a301.fasta	ATCC8739.fasta	IAI39.fasta	O55H7.fasta	S88.fasta	Ss046.fasta	W.fasta
9	9	0.841	lcl|FN554766.1_prot_CBG35415.1_2581	lcl|AP010953.1_prot_BAI26537.1_3330	lcl|NC_004337.2_prot_YP_008439266.1_2187	lcl|NZ_CP022959.1_prot_WP_000030901.1_1353	lcl|NC_011750.1_prot_WP_001296261.1_2489	lcl|CP003109.1_prot_AEZ41429.1_2794	lcl|CU928161.2_prot_CAR03768.1_2395	lcl|CP000038.1_prot_AAZ89042.1_2245	lcl|NC_017635.1_prot_WP_001296869.1_2508
9	9	0.841	lcl|FN554766.1_prot_CBG35506.1_2672	lcl|AP010953.1_prot_BAI26716.1_3516	lcl|NC_004337.2_prot_NP_708311.3_2275	lcl|NZ_CP022959.1_prot_WP_000383836.1_1246	lcl|NC_011750.1_prot_WP_000383836.1_2599	lcl|CP003109.1_prot_AEZ41537.1_2902	lcl|CU928161.2_prot_CAR03923.1_2550	lcl|CP000038.1_prot_AAZ89182.1_2385	lcl|NC_017635.1_prot_WP_000383836.1_2665
9	9	0.841	lcl|FN554766.1_prot_CBG36368.1_3534	lcl|AP010953.1_prot_BAI27538.1_4366	lcl|NC_004337.2_prot_NP_709055.2_2988	lcl|NZ_CP022959.1_prot_WP_001219652.1_459	lcl|NC_011750.1_prot_WP_001219652.1_3729	lcl|CP003109.1_prot_AEZ42359.1_3724	lcl|CU928161.2_prot_CAR04871.1_3497	lcl|CP000038.1_prot_AAZ89973.1_3176	lcl|NC_017635.1_prot_WP_001219652.1_3469
9	9	0.841	lcl|FN554766.1_prot_CBG37490.1_4656	lcl|AP010953.1_prot_BAI28492.1_5354	lcl|NC_004337.2_prot_NP_710053.2_3964	lcl|NZ_CP022959.1_prot_WP_000811566.1_3978	lcl|NC_011750.1_prot_WP_000811566.1_4597	lcl|CP003109.1_prot_AEZ43346.1_4711	lcl|CU928161.2_prot_CAR05923.1_4547	lcl|CP000038.1_prot_AAZ90853.1_4056	lcl|NC_017635.1_prot_WP_000811566.1_4442
9	9	0.84	lcl|FN554766.1_prot_CBG32895.1_61	lcl|AP010953.1_prot_BAI23421.1_60	lcl|NC_004337.2_prot_NP_706012.1_54	lcl|NZ_CP022959.1_prot_WP_000525176.1_3744	lcl|NC_011750.1_prot_WP_000525176.1_62	lcl|CP003109.1_prot_AEZ38693.1_58	lcl|CU928161.2_prot_CAR01427.1_59	lcl|CP000038.1_prot_AAZ86859.1_61	lcl|NC_017635.1_prot_WP_000525176.1_55
9	9	0.84	lcl|FN554766.1_prot_CBG33304.1_470	lcl|AP010953.1_prot_BAI23809.1_470	lcl|NC_004337.2_prot_NP_706328.3_350	lcl|NZ_CP022959.1_prot_WP_000973448.1_3325	lcl|NC_011750.1_prot_WP_000973448.1_244	lcl|CP003109.1_prot_AEZ39152.1_517	lcl|CU928161.2_prot_CAR01778.1_408	lcl|CP000038.1_prot_AAZ87194.1_396	lcl|NC_017635.1_prot_WP_000973448.1_505
9	9	0.84	lcl|FN554766.1_prot_CBG34663.1_1829	lcl|AP010953.1_prot_BAI25644.1_2397	lcl|NC_004337.2_prot_NP_707567.1_1552	lcl|NZ_CP022959.1_prot_WP_000587555.1_2029	lcl|NC_011750.1_prot_WP_000587590.1_1376	lcl|CP003109.1_prot_AEZ40614.1_1979	lcl|CU928161.2_prot_CAR03028.1_1655	lcl|CP000038.1_prot_AAZ88190.1_1393	lcl|NC_017635.1_prot_WP_000587556.1_1816
9	9	0.84	lcl|FN554766.1_prot_CBG35598.1_2764	lcl|AP010953.1_prot_BAI26806.1_3608	lcl|NC_004337.2_prot_NP_708398.3_2357	lcl|NZ_CP022959.1_prot_WP_012304846.1_1154	lcl|NC_011750.1_prot_WP_001296301.1_2750	lcl|CP003109.1_prot_AEZ41630.1_2995	lcl|CU928161.2_prot_CAR03997.1_2625	lcl|CP000038.1_prot_AAZ89268.1_2471	lcl|NC_017635.1_prot_WP_001013779.1_2758
9	9	0.84	lcl|FN554766.1_prot_CBG36197.1_3363	lcl|AP010953.1_prot_BAI27356.1_4177	lcl|NC_004337.2_prot_NP_708882.1_2818	lcl|NZ_CP022959.1_prot_WP_001082900.1_641	lcl|NC_011750.1_prot_WP_001082901.1_3545	lcl|CP003109.1_prot_AEZ42183.1_3548	lcl|CU928161.2_prot_CAR04702.1_3328	lcl|CP000038.1_prot_AAZ89796.1_2999	lcl|NC_017635.1_prot_WP_001082869.1_3291
9	9	0.839	lcl|FN554766.1_prot_CBG34722.1_1888	lcl|AP010953.1_prot_BAI25746.1_2505	lcl|NC_004337.2_prot_NP_707381.2_1373	lcl|NZ_CP022959.1_prot_WP_001241561.1_1966	lcl|NC_011750.1_prot_WP_001241566.1_1309	lcl|CP003109.1_prot_AEZ40676.1_2041	lcl|CU928161.2_prot_CAR03091.1_1719	lcl|CP000038.1_prot_AAZ88134.1_1337	lcl|NC_017635.1_prot_WP_001241561.1_1879
9	9	0.838	lcl|FN554766.1_prot_CBG35509.1_2675	lcl|AP010953.1_prot_BAI26719.1_3519	lcl|NC_004337.2_prot_NP_708314.1_2278	lcl|NZ_CP022959.1_prot_WP_001267498.1_1243	lcl|NC_011750.1_prot_WP_001267498.1_2602	lcl|CP003109.1_prot_AEZ41540.1_2905	lcl|CU928161.2_prot_CAR03926.1_2553	lcl|CP000038.1_prot_AAZ89185.1_2388	lcl|NC_017635.1_prot_WP_001267498.1_2668
9	9	0.837	lcl|FN554766.1_prot_CBG35232.1_2398	lcl|AP010953.1_prot_BAI26290.1_3078	lcl|NC_004337.2_prot_NP_708063.1_2029	lcl|NZ_CP022959.1_prot_WP_001208132.1_1528	lcl|NC_011750.1_prot_WP_001208138.1_2302	lcl|CP003109.1_prot_AEZ41257.1_2622	lcl|CU928161.2_prot_CAR03596.1_2223	lcl|CP000038.1_prot_AAZ88872.1_2075	lcl|NC_017635.1_prot_WP_001208138.1_2343
9	9	0.837	lcl|FN554766.1_prot_CBG35691.1_2857	lcl|AP010953.1_prot_BAI26924.1_3731	lcl|NC_004337.2_prot_NP_708475.1_2428	lcl|NZ_CP022959.1_prot_WP_000097662.1_1078	lcl|NC_011750.1_prot_WP_000097669.1_2832	lcl|CP003109.1_prot_AEZ41719.1_3084	lcl|CU928161.2_prot_CAR04173.1_2802	lcl|CP000038.1_prot_AAZ89417.1_2620	lcl|NC_017635.1_prot_WP_000097674.1_2824
9	9	0.836	lcl|FN554766.1_prot_CBG33613.1_779	lcl|AP010953.1_prot_BAI24150.1_825	lcl|NC_004337.2_prot_NP_706815.2_824	lcl|NZ_CP022959.1_prot_WP_000593964.1_3010	lcl|NC_011750.1_prot_ECIAI39_RS03770_732	lcl|CP003109.1_prot_AEZ39518.1_883	lcl|CU928161.2_prot_CAR02127.1_755	lcl|CP000038.1_prot_AAZ87493.1_695	lcl|NC_017635.1_prot_WP_000593936.1_809
9	9	0.835	lcl|FN554766.1_prot_CBG34223.1_1389	lcl|AP010953.1_prot_ECO26_1841_1841	lcl|NC_004337.2_prot_NP_707184.1_1184	lcl|NZ_CP022959.1_prot_WP_001297116.1_2440	lcl|NC_011750.1_prot_WP_000233043.1_1607	lcl|CP003109.1_prot_AEZ40168.1_1533	lcl|CU928161.2_prot_CAR02737.1_1365	lcl|CP000038.1_prot_AAZ88537.1_1740	lcl|NC_017635.1_prot_WP_001349890.1_1345
9	9	0.835	lcl|FN554766.1_prot_CBG35289.1_2455	lcl|AP010953.1_prot_BAI26354.1_3142	lcl|NC_004337.2_prot_NP_708110.1_2076	lcl|NZ_CP022959.1_prot_WP_000865601.1_1480	lcl|NC_011750.1_prot_WP_000865538.1_2350	lcl|CP003109.1_prot_AEZ41305.1_2670	lcl|CU928161.2_prot_CAR03644.1_2271	lcl|CP000038.1_prot_AAZ88920.1_2123	lcl|NC_017635.1_prot_WP_000865577.1_2391
9	9	0.835	lcl|FN554766.1_prot_CBG36636.1_3802	lcl|AP010953.1_prot_BAI27771.1_4606	lcl|NC_004337.2_prot_NP_709339.1_3268	lcl|NZ_CP022959.1_prot_WP_001191059.1_206	lcl|NC_011750.1_prot_WP_001182734.1_3983	lcl|CP003109.1_prot_AEZ42622.1_3987	lcl|CU928161.2_prot_CAR05139.1_3765	lcl|CP000038.1_prot_AAZ90122.1_3325	lcl|NC_017635.1_prot_WP_001191068.1_3712
9	9	0.834	lcl|FN554766.1_prot_CBG34568.1_1734	lcl|AP010953.1_prot_BAI25544.1_2295	lcl|NC_004337.2_prot_NP_707490.3_1479	lcl|NZ_CP022959.1_prot_WP_001315626.1_2107	lcl|NC_011750.1_prot_WP_164930346.1_1456	lcl|CP003109.1_prot_AEZ40536.1_1901	lcl|CU928161.2_prot_CAR02952.1_1579	lcl|CP000038.1_prot_AAZ88271.1_1474	lcl|NC_017635.1_prot_WP_071524606.1_1738
9	9	0.834	lcl|FN554766.1_prot_CBG37238.1_4404	lcl|AP010953.1_prot_BAI28306.1_5161	lcl|NC_004337.2_prot_NP_709875.2_3788	lcl|NZ_CP022959.1_prot_WP_001030593.1_4140	lcl|NC_011750.1_prot_WP_001296638.1_4419	lcl|CP003109.1_prot_AEZ43201.1_4566	lcl|CU928161.2_prot_CAR05679.1_4306	lcl|CP000038.1_prot_AAZ90723.1_3926	lcl|NC_017635.1_prot_WP_001030593.1_4305
9	9	0.833	lcl|FN554766.1_prot_CBG33250.1_416	lcl|AP010953.1_prot_BAI23757.1_417	lcl|NC_004337.2_prot_NP_706184.1_214	lcl|NZ_CP022959.1_prot_WP_001295332.1_3376	lcl|NC_011750.1_prot_WP_001295332.1_304	lcl|CP003109.1_prot_AEZ39095.1_460	lcl|CU928161.2_prot_CAR01728.1_358	lcl|CP000038.1_prot_AAZ87135.1_337	lcl|NC_017635.1_prot_WP_001299118.1_451
9	9	0.833	lcl|FN554766.1_prot_CBG34048.1_1214	lcl|AP010953.1_prot_BAI24991.1_1692	lcl|NC_004337.2_prot_NP_707077.1_1079	lcl|NZ_CP022959.1_prot_WP_001297679.1_2540	lcl|NC_011750.1_prot_WP_001295992.1_1886	lcl|CP003109.1_prot_AEZ40002.1_1367	lcl|CU928161.2_prot_CAR02568.1_1196	lcl|CP000038.1_prot_AAZ87892.1_1095	lcl|NC_017635.1_prot_WP_001297679.1_1248
9	9	0.833	lcl|FN554766.1_prot_CBG35057.1_2223	lcl|AP010953.1_prot_BAI26114.1_2883	lcl|NC_004337.2_prot_NP_707895.1_1868	lcl|NZ_CP022959.1_prot_WP_000973159.1_1686	lcl|NC_011750.1_prot_WP_000973199.1_1046	lcl|CP003109.1_prot_AEZ40988.1_2353	lcl|CU928161.2_prot_CAR03351.1_1979	lcl|CP000038.1_prot_AAZ88710.1_1913	lcl|NC_017635.1_prot_WP_000973170.1_2137
9	9	0.833	lcl|FN554766.1_prot_CBG35649.1_2815	lcl|AP010953.1_prot_BAI26856.1_3658	lcl|NC_004337.2_prot_NP_708464.3_2416	lcl|NZ_CP022959.1_prot_WP_001203437.1_1101	lcl|NC_011750.1_prot_WP_001203437.1_2805	lcl|CP003109.1_prot_AEZ41681.1_3046	lcl|CU928161.2_prot_CAR04056.1_2685	lcl|CP000038.1_prot_AAZ89390.1_2593	lcl|NC_017635.1_prot_WP_001203437.1_2811
9	9	0.832	lcl|FN554766.1_prot_CBG34752.1_1918	lcl|AP010953.1_prot_BAI25777.1_2536	lcl|NC_004337.2_prot_NP_707352.1_1345	lcl|NZ_CP022959.1_prot_WP_000373021.1_1936	lcl|NC_011750.1_prot_WP_000373041.1_1279	lcl|CP003109.1_prot_AEZ40707.1_2072	lcl|CU928161.2_prot_CAR03120.1_1748	lcl|CP000038.1_prot_AAZ88105.1_1308	lcl|NC_017635.1_prot_WP_000373043.1_1909
9	9	0.832	lcl|FN554766.1_prot_CBG34773.1_1939	lcl|AP010953.1_prot_BAI25789.1_2548	lcl|NC_004337.2_prot_NP_707333.1_1326	lcl|NZ_CP022959.1_prot_WP_001186371.1_1916	lcl|NC_011750.1_prot_WP_001330282.1_1259	lcl|CP003109.1_prot_AEZ40728.1_2093	lcl|CU928161.2_prot_CAR03141.1_1769	lcl|CP000038.1_prot_AAZ88092.1_1295	lcl|NC_017635.1_prot_WP_001186349.1_1929
9	9	0.832	lcl|FN554766.1_prot_CBG35530.1_2696	lcl|AP010953.1_prot_BAI26741.1_3543	lcl|NC_004337.2_prot_NP_708334.1_2295	lcl|NZ_CP022959.1_prot_WP_001307333.1_1222	lcl|NC_011750.1_prot_WP_001307333.1_2623	lcl|CP003109.1_prot_AEZ41561.1_2926	lcl|CU928161.2_prot_CAR03935.1_2562	lcl|CP000038.1_prot_AAZ89206.1_2409	lcl|NC_017635.1_prot_WP_001307333.1_2691
9	9	0.832	lcl|FN554766.1_prot_CBG36754.1_3920	lcl|AP010953.1_prot_BAI28132.1_4976	lcl|NC_004337.2_prot_NP_709401.2_3330	lcl|NZ_CP022959.1_prot_WP_001264572.1_92	lcl|NC_011750.1_prot_WP_001264544.1_4100	lcl|CP003109.1_prot_AEZ42731.1_4096	lcl|CU928161.2_prot_CAR05246.1_3872	lcl|CP000038.1_prot_AAZ90327.1_3530	lcl|NC_017635.1_prot_WP_001264562.1_3833
9	9	0.832	lcl|FN554766.1_prot_CBG37676.1_4842	lcl|AP010953.1_prot_BAI28684.1_5564	lcl|NC_004337.2_prot_NP_710097.2_4008	lcl|NZ_CP022959.1_prot_WP_000091573.1_3846	lcl|NC_011750.1_prot_WP_000091599.1_4772	lcl|CP003109.1_prot_AEZ43502.1_4867	lcl|CU928161.2_prot_CAR06122.1_4745	lcl|CP000038.1_prot_AAZ90976.1_4179	lcl|NC_017635.1_prot_WP_000091572.1_4615
9	9	0.831	lcl|FN554766.1_prot_CBG35153.1_2319	lcl|AP010953.1_prot_BAI26211.1_2992	lcl|NC_004337.2_prot_NP_707972.1_1941	lcl|NZ_CP022959.1_prot_WP_000929408.1_1607	lcl|NC_011750.1_prot_WP_000929408.1_920	lcl|CP003109.1_prot_AEZ41090.1_2455	lcl|CU928161.2_prot_CAR03465.1_2093	lcl|CP000038.1_prot_AAZ88789.1_1992	lcl|NC_017635.1_prot_WP_000929408.1_2217
9	9	0.831	lcl|FN554766.1_prot_CBG37672.1_4838	lcl|AP010953.1_prot_BAI28665.1_5545	lcl|NC_004337.2_prot_NP_710079.2_3992	lcl|NZ_CP022959.1_prot_WP_001297640.1_3862	lcl|NC_011750.1_prot_WP_001314406.1_4764	lcl|CP003109.1_prot_AEZ43496.1_4861	lcl|CU928161.2_prot_CAR06117.1_4740	lcl|CP000038.1_prot_AAZ90961.1_4164	lcl|NC_017635.1_prot_WP_001298945.1_4599
9	9	0.83	lcl|FN554766.1_prot_CBG34667.1_1833	lcl|AP010953.1_prot_BAI25648.1_2401	lcl|NC_004337.2_prot_NP_707571.1_1556	lcl|NZ_CP022959.1_prot_WP_001273518.1_2025	lcl|NC_011750.1_prot_WP_001273505.1_1372	lcl|CP003109.1_prot_AEZ40618.1_1983	lcl|CU928161.2_prot_CAR03032.1_1659	lcl|CP000038.1_prot_AAZ88186.1_1389	lcl|NC_017635.1_prot_WP_001317116.1_1820
9	9	0.83	lcl|FN554766.1_prot_CBG35229.1_2395	lcl|AP010953.1_prot_BAI26287.1_3075	lcl|NC_004337.2_prot_NP_708060.2_2026	lcl|NZ_CP022959.1_prot_WP_000658583.1_1531	lcl|NC_011750.1_prot_WP_000658602.1_2299	lcl|CP003109.1_prot_AEZ41254.1_2619	lcl|CU928161.2_prot_CAR03593.1_2220	lcl|CP000038.1_prot_AAZ88869.1_2072	lcl|NC_017635.1_prot_WP_000658579.1_2340
9	9	0.83	lcl|FN554766.1_prot_EC042_1748A_1743	lcl|AP010953.1_prot_ECO26_2329_2329	lcl|NC_004337.2_prot_NP_707498.1_1487	lcl|NZ_CP022959.1_prot_WP_001118241.1_2097	lcl|NC_011750.1_prot_WP_001118241.1_1446	lcl|CP003109.1_prot_AEZ40545.1_1910	lcl|CU928161.2_prot_CAR02961.1_1588	lcl|CP000038.1_prot_AAZ88258.1_1461	lcl|NC_017635.1_prot_WP_001118241.1_1748
9	9	0.828	lcl|FN554766.1_prot_CBG33873.1_1039	lcl|AP010953.1_prot_BAI24408.1_1092	lcl|NC_004337.2_prot_NP_706888.1_896	lcl|NZ_CP022959.1_prot_WP_000665217.1_2734	lcl|NC_011750.1_prot_WP_000665217.1_2182	lcl|CP003109.1_prot_AEZ39777.1_1142	lcl|CU928161.2_prot_CAR02319.1_947	lcl|CP000038.1_prot_AAZ87707.1_909	lcl|NC_017635.1_prot_WP_000665217.1_1057
9	9	0.828	lcl|FN554766.1_prot_CBG35226.1_2392	lcl|AP010953.1_prot_BAI26284.1_3072	lcl|NC_004337.2_prot_NP_708057.1_2023	lcl|NZ_CP022959.1_prot_WP_001065002.1_1534	lcl|NC_011750.1_prot_WP_001064985.1_2296	lcl|CP003109.1_prot_AEZ41251.1_2616	lcl|CU928161.2_prot_CAR03591.1_2218	lcl|CP000038.1_prot_AAZ88866.1_2069	lcl|NC_017635.1_prot_WP_001064983.1_2337
9	9	0.828	lcl|FN554766.1_prot_CBG35310.1_2476	lcl|AP010953.1_prot_BAI26438.1_3230	lcl|NC_004337.2_prot_NP_708127.1_2091	lcl|NZ_CP022959.1_prot_WP_000301049.1_1457	lcl|NC_011750.1_prot_WP_000301031.1_2376	lcl|CP003109.1_prot_AEZ41324.1_2689	lcl|CU928161.2_prot_CAR03665.1_2292	lcl|CP000038.1_prot_AAZ88941.1_2144	lcl|NC_017635.1_prot_WP_000301049.1_2408
9	9	0.828	lcl|FN554766.1_prot_CBG37541.1_4707	lcl|AP010953.1_prot_BAI28549.1_5414	lcl|NC_004337.2_prot_NP_709958.2_3870	lcl|NZ_CP022959.1_prot_WP_000047539.1_3920	lcl|NC_011750.1_prot_WP_000047539.1_4662	lcl|CP003109.1_prot_AEZ43402.1_4767	lcl|CU928161.2_prot_CAR05981.1_4605	lcl|CP000038.1_prot_AAZ90904.1_4107	lcl|NC_017635.1_prot_WP_000047539.1_4499
9	9	0.827	lcl|FN554766.1_prot_CBG33334.1_500	lcl|AP010953.1_prot_BAI23840.1_501	lcl|NC_004337.2_prot_NP_706359.1_381	lcl|NZ_CP022959.1_prot_WP_000051146.1_3278	lcl|NC_011750.1_prot_WP_000051146.1_212	lcl|CP003109.1_prot_AEZ39184.1_549	lcl|CU928161.2_prot_CAR01810.1_440	lcl|CP000038.1_prot_AAZ87229.1_431	lcl|NC_017635.1_prot_WP_000051146.1_536
9	9	0.827	lcl|FN554766.1_prot_CBG34665.1_1831	lcl|AP010953.1_prot_BAI25646.1_2399	lcl|NC_004337.2_prot_NP_707569.1_1554	lcl|NZ_CP022959.1_prot_WP_001349911.1_2027	lcl|NC_011750.1_prot_WP_001361451.1_1374	lcl|CP003109.1_prot_AEZ40616.1_1981	lcl|CU928161.2_prot_CAR03030.1_1657	lcl|CP000038.1_prot_AAZ88188.1_1391	lcl|NC_017635.1_prot_WP_001349911.1_1818
9	9	0.826	lcl|FN554766.1_prot_CBG33344.1_510	lcl|AP010953.1_prot_BAI23850.1_511	lcl|NC_004337.2_prot_NP_706369.1_391	lcl|NZ_CP022959.1_prot_WP_000801866.1_3268	lcl|NC_011750.1_prot_WP_000801813.1_202	lcl|CP003109.1_prot_AEZ39194.1_559	lcl|CU928161.2_prot_CAR01820.1_450	lcl|CP000038.1_prot_AAZ87239.1_441	lcl|NC_017635.1_prot_WP_000801846.1_546
9	9	0.826	lcl|FN554766.1_prot_CBG35217.1_2383	lcl|AP010953.1_prot_BAI26275.1_3063	lcl|NC_004337.2_prot_NP_708050.2_2016	lcl|NZ_CP022959.1_prot_WP_000628659.1_1543	lcl|NC_011750.1_prot_WP_000628654.1_2287	lcl|CP003109.1_prot_AEZ41242.1_2607	lcl|CU928161.2_prot_CAR03579.1_2206	lcl|CP000038.1_prot_AAZ88857.1_2060	lcl|NC_017635.1_prot_WP_000628660.1_2328
9	9	0.826	lcl|FN554766.1_prot_CBG37538.1_4704	lcl|AP010953.1_prot_ECO26_5410_5410	lcl|NC_004337.2_prot_NP_709961.2_3873	lcl|NZ_CP022959.1_prot_WP_012304921.1_3924	lcl|NC_011750.1_prot_WP_001572301.1_4658	lcl|CP003109.1_prot_AEZ43399.1_4764	lcl|CU928161.2_prot_CAR05978.1_4602	lcl|CP000038.1_prot_AAZ90901.1_4104	lcl|NC_017635.1_prot_WP_001297258.1_4495
9	9	0.823	lcl|FN554766.1_prot_CBG35325.1_2491	lcl|AP010953.1_prot_BAI26447.1_3240	lcl|NC_004337.2_prot_NP_708136.2_2100	lcl|NZ_CP022959.1_prot_WP_001300392.1_1442	lcl|NC_011750.1_prot_WP_000717009.1_2393	lcl|CP003109.1_prot_AEZ41338.1_2703	lcl|CU928161.2_prot_CAR03679.1_2306	lcl|CP000038.1_prot_AAZ88956.1_2159	lcl|NC_017635.1_prot_WP_000717009.1_2419
9	9	0.822	lcl|FN554766.1_prot_CBG33445.1_611	lcl|AP010953.1_prot_BAI23986.1_657	lcl|NC_004337.2_prot_NP_706438.2_458	lcl|NZ_CP022959.1_prot_WP_001749708.1_3187	lcl|NC_011750.1_prot_WP_077627367.1_552	lcl|CP003109.1_prot_AEZ39345.1_710	lcl|CU928161.2_prot_CAR01963.1_592	lcl|CP000038.1_prot_AAZ87301.1_503	lcl|NC_017635.1_prot_WP_001298903.1_633
9	9	0.822	lcl|FN554766.1_prot_CBG33999.1_1165	lcl|AP010953.1_prot_BAI24745.1_1444	lcl|NC_004337.2_prot_NP_707026.1_1027	lcl|NZ_CP022959.1_prot_WP_000179805.1_2589	lcl|NC_011750.1_prot_WP_001578163.1_2049	lcl|CP003109.1_prot_AEZ39941.1_1306	lcl|CU928161.2_prot_CAR02451.1_1079	lcl|CP000038.1_prot_AAZ87856.1_1059	lcl|NC_017635.1_prot_WP_000179805.1_1198
9	9	0.822	lcl|FN554766.1_prot_CBG34000.1_1166	lcl|AP010953.1_prot_BAI24746.1_1445	lcl|NC_004337.2_prot_NP_707027.1_1028	lcl|NZ_CP022959.1_prot_WP_000800153.1_2588	lcl|NC_011750.1_prot_WP_000800156.1_2048	lcl|CP003109.1_prot_AEZ39942.1_1307	lcl|CU928161.2_prot_CAR02452.1_1080	lcl|CP000038.1_prot_AAZ87857.1_1060	lcl|NC_017635.1_prot_WP_000800153.1_1199
9	9	0.821	lcl|FN554766.1_prot_CBG33843.1_1009	lcl|AP010953.1_prot_BAI24372.1_1056	lcl|NC_004337.2_prot_NP_706848.1_856	lcl|NZ_CP022959.1_prot_WP_000977907.1_2770	lcl|NC_011750.1_prot_WP_000977905.1_2218	lcl|CP003109.1_prot_AEZ39742.1_1107	lcl|CU928161.2_prot_CAR02289.1_917	lcl|CP000038.1_prot_AAZ87671.1_873	lcl|NC_017635.1_prot_WP_000977920.1_1021
9	9	0.82	lcl|FN554766.1_prot_CBG33314.1_480	lcl|AP010953.1_prot_BAI23819.1_480	lcl|NC_004337.2_prot_NP_706339.3_361	lcl|NZ_CP022959.1_prot_WP_001238194.1_3315	lcl|NC_011750.1_prot_WP_001238248.1_234	lcl|CP003109.1_prot_AEZ39164.1_529	lcl|CU928161.2_prot_CAR01789.1_419	lcl|CP000038.1_prot_AAZ87209.1_411	lcl|NC_017635.1_prot_WP_001238231.1_515
9	9	0.82	lcl|FN554766.1_prot_CBG34826.1_1992	lcl|AP010953.1_prot_BAI25846.1_2605	lcl|NC_004337.2_prot_NP_707285.3_1280	lcl|NZ_CP022959.1_prot_WP_001338165.1_1856	lcl|NC_011750.1_prot_WP_012602287.1_1201	lcl|CP003109.1_prot_AEZ40782.1_2147	lcl|CU928161.2_prot_CAR03194.1_1822	lcl|CP000038.1_prot_AAZ88038.1_1241	lcl|NC_017635.1_prot_WP_001307251.1_1989
9	9	0.82	lcl|FN554766.1_prot_EC042_2593_2591	lcl|AP010953.1_prot_BAI26633.1_3433	lcl|NC_004337.2_prot_NP_708244.1_2204	lcl|NZ_CP022959.1_prot_WP_001283501.1_1339	lcl|NC_011750.1_prot_WP_001283479.1_2510	lcl|CP003109.1_prot_AEZ41455.1_2820	lcl|CU928161.2_prot_CAR03842.1_2469	lcl|CP000038.1_prot_AAZ89105.1_2308	lcl|NC_017635.1_prot_WP_001283490.1_2583
9	9	0.819	lcl|FN554766.1_prot_CBG33753.1_919	lcl|AP010953.1_prot_BAI24280.1_964	lcl|NC_004337.2_prot_NP_706713.1_723	lcl|NZ_CP022959.1_prot_WP_000555031.1_2916	lcl|NC_011750.1_prot_WP_000554964.1_809	lcl|CP003109.1_prot_AEZ39647.1_1012	lcl|CU928161.2_prot_CAR02192.1_820	lcl|CP000038.1_prot_AAZ87565.1_767	lcl|NC_017635.1_prot_WP_000555030.1_880
9	9	0.819	lcl|FN554766.1_prot_CBG35978.1_3144	lcl|AP010953.1_prot_BAI27230.1_4045	lcl|NC_004337.2_prot_NP_708711.2_2656	lcl|NZ_CP022959.1_prot_WP_001222509.1_790	lcl|NC_011750.1_prot_WP_001300912.1_3344	lcl|CP003109.1_prot_AEZ42000.1_3365	lcl|CU928161.2_prot_CAR04463.1_3091	lcl|CP000038.1_prot_AAZ89687.1_2890	lcl|NC_017635.1_prot_WP_001222508.1_3153
9	9	0.819	lcl|FN554766.1_prot_CBG35980.1_3146	lcl|AP010953.1_prot_BAI27232.1_4047	lcl|NC_004337.2_prot_NP_708713.3_2658	lcl|NZ_CP022959.1_prot_WP_001053178.1_788	lcl|NC_011750.1_prot_WP_001355636.1_3346	lcl|CP003109.1_prot_AEZ42002.1_3367	lcl|CU928161.2_prot_CAR04465.1_3093	lcl|CP000038.1_prot_AAZ89689.1_2892	lcl|NC_017635.1_prot_WP_001053178.1_3155
9	9	0.819	lcl|FN554766.1_prot_CBG36641.1_3807	lcl|AP010953.1_prot_BAI27776.1_4611	lcl|NC_004337.2_prot_NP_709299.1_3227	lcl|NZ_CP022959.1_prot_WP_001338712.1_201	lcl|NC_011750.1_prot_WP_024188357.1_3988	lcl|CP003109.1_prot_AEZ42627.1_3992	lcl|CU928161.2_prot_CAR05144.1_3770	lcl|CP000038.1_prot_AAZ90409.1_3612	lcl|NC_017635.1_prot_WP_001307449.1_3717
9	9	0.819	lcl|FN554766.1_prot_CBG37463.1_4629	lcl|AP010953.1_prot_BAI28469.1_5331	lcl|NC_004337.2_prot_NP_710030.4_3941	lcl|NZ_CP022959.1_prot_WP_001295188.1_4002	lcl|NC_011750.1_prot_WP_001295188.1_4572	lcl|CP003109.1_prot_AEZ43323.1_4688	lcl|CU928161.2_prot_CAR05900.1_4524	lcl|CP000038.1_prot_AAZ90834.1_4037	lcl|NC_017635.1_prot_WP_001295188.1_4418
9	9	0.818	lcl|FN554766.1_prot_CBG32974.1_140	lcl|AP010953.1_prot_BAI23504.1_145	lcl|NC_004337.2_prot_NP_706090.1_129	lcl|NZ_CP022959.1_prot_WP_000215137.1_3658	lcl|NC_011750.1_prot_WP_000215148.1_153	lcl|CP003109.1_prot_AEZ38772.1_137	lcl|CU928161.2_prot_CAR01517.1_149	lcl|CP000038.1_prot_AAZ86947.1_149	lcl|NC_017635.1_prot_WP_000215133.1_140
9	9	0.818	lcl|FN554766.1_prot_CBG33739.1_905	lcl|AP010953.1_prot_BAI24268.1_952	lcl|NC_004337.2_prot_NP_706702.3_712	lcl|NZ_CP022959.1_prot_WP_001301278.1_2930	lcl|NC_011750.1_prot_WP_012602247.1_795	lcl|CP003109.1_prot_AEZ39633.1_998	lcl|CU928161.2_prot_CAR02180.1_808	lcl|CP000038.1_prot_AAZ87554.1_756	lcl|NC_017635.1_prot_WP_001350053.1_868
