# Species	Genes	Alg.-Conn.	11128.fasta	2a301.fasta	MG1655.fasta	O55H7.fasta	SE11.fasta	SMS-3-5.fasta	Sb227.fasta	UMN026.fasta
8	8	0.853	lcl|AP010960.1_prot_BAI36912.1_3087	lcl|NC_004337.2_prot_NP_708222.1_2184	lcl|NC_000913.3_prot_NP_416842.1_2319	lcl|CP003109.1_prot_AEZ41426.1_2791	lcl|NC_011415.1_prot_WP_001195819.1_2663	lcl|NC_010498.1_prot_WP_001195818.1_2431	lcl|CP000036.1_prot_ABB66940.1_2208	lcl|NC_011751.1_prot_WP_001195819.1_2657
8	8	0.853	lcl|AP010960.1_prot_BAI36938.1_3120	lcl|NC_004337.2_prot_NP_708251.1_2212	lcl|NC_000913.3_prot_NP_416884.1_2364	lcl|CP003109.1_prot_AEZ41465.1_2830	lcl|NC_011415.1_prot_WP_000955849.1_2694	lcl|NC_010498.1_prot_WP_000955894.1_2464	lcl|CP000036.1_prot_ABB66970.1_2238	lcl|NC_011751.1_prot_WP_000955825.1_2689
8	8	0.853	lcl|AP010960.1_prot_BAI36945.1_3127	lcl|NC_004337.2_prot_NP_708257.1_2218	lcl|NC_000913.3_prot_NP_416891.1_2371	lcl|CP003109.1_prot_AEZ41472.1_2837	lcl|NC_011415.1_prot_WP_000490072.1_2701	lcl|NC_010498.1_prot_WP_000490072.1_2471	lcl|CP000036.1_prot_ABB66977.1_2245	lcl|NC_011751.1_prot_WP_000490088.1_2696
8	8	0.853	lcl|AP010960.1_prot_BAI37020.1_3202	lcl|NC_004337.2_prot_NP_708318.1_2282	lcl|NC_000913.3_prot_NP_416974.4_2457	lcl|CP003109.1_prot_AEZ41544.1_2909	lcl|NC_011415.1_prot_WP_000176187.1_2778	lcl|NC_010498.1_prot_WP_000176187.1_2549	lcl|CP000036.1_prot_ABB67046.1_2314	lcl|NC_011751.1_prot_WP_000176187.1_2767
8	8	0.853	lcl|AP010960.1_prot_BAI37040.1_3224	lcl|NC_004337.2_prot_NP_708338.1_2299	lcl|NC_000913.3_prot_NP_416995.1_2478	lcl|CP003109.1_prot_AEZ41565.1_2930	lcl|NC_011415.1_prot_WP_001028614.1_2799	lcl|NC_010498.1_prot_WP_001028626.1_2570	lcl|CP000036.1_prot_ABB67066.1_2334	lcl|NC_011751.1_prot_WP_001028614.1_2788
8	8	0.853	lcl|AP010960.1_prot_BAI37076.1_3260	lcl|NC_004337.2_prot_NP_708375.1_2335	lcl|NC_000913.3_prot_NP_417031.1_2515	lcl|CP003109.1_prot_AEZ41605.1_2970	lcl|NC_011415.1_prot_WP_000244194.1_2837	lcl|NC_010498.1_prot_WP_000244188.1_2611	lcl|CP000036.1_prot_ABB67104.1_2372	lcl|NC_011751.1_prot_WP_000244193.1_2830
8	8	0.853	lcl|AP010960.1_prot_BAI37276.1_3470	lcl|NC_004337.2_prot_NP_708551.1_2498	lcl|NC_000913.3_prot_NP_417226.1_2706	lcl|CP003109.1_prot_AEZ41799.1_3164	lcl|NC_011415.1_prot_WP_001219242.1_3011	lcl|NC_010498.1_prot_WP_001219237.1_2783	lcl|CP000036.1_prot_ABB67300.1_2568	lcl|NC_011751.1_prot_WP_001219242.1_3033
8	8	0.853	lcl|AP010960.1_prot_BAI37329.1_3525	lcl|NC_004337.2_prot_NP_708595.1_2541	lcl|NC_000913.3_prot_NP_417280.1_2760	lcl|CP003109.1_prot_AEZ41858.1_3223	lcl|NC_011415.1_prot_WP_000440782.1_3066	lcl|NC_010498.1_prot_WP_000440770.1_2846	lcl|CP000036.1_prot_ABB67217.1_2485	lcl|NC_011751.1_prot_WP_000440775.1_3088
8	8	0.853	lcl|AP010960.1_prot_BAI37331.1_3527	lcl|NC_004337.2_prot_NP_708597.1_2543	lcl|NC_000913.3_prot_NP_417282.1_2762	lcl|CP003109.1_prot_AEZ41860.1_3225	lcl|NC_011415.1_prot_WP_000724149.1_3068	lcl|NC_010498.1_prot_WP_000724164.1_2848	lcl|CP000036.1_prot_ABB67220.1_2488	lcl|NC_011751.1_prot_WP_000724167.1_3090
8	8	0.853	lcl|AP010960.1_prot_BAI37667.1_3887	lcl|NC_004337.2_prot_NP_708874.1_2810	lcl|NC_000913.3_prot_NP_417536.1_3014	lcl|CP003109.1_prot_AEZ42172.1_3537	lcl|NC_011415.1_prot_WP_001264365.1_3352	lcl|NC_010498.1_prot_WP_001264374.1_3245	lcl|CP000036.1_prot_ABB67438.1_2706	lcl|NC_011751.1_prot_WP_001264352.1_3495
8	8	0.853	lcl|AP010960.1_prot_BAI37677.1_3897	lcl|NC_004337.2_prot_NP_708881.2_2817	lcl|NC_000913.3_prot_NP_417546.1_3024	lcl|CP003109.1_prot_AEZ42182.1_3547	lcl|NC_011415.1_prot_WP_000212470.1_3362	lcl|NC_010498.1_prot_WP_000212459.1_3256	lcl|CP000036.1_prot_ABB67449.1_2717	lcl|NC_011751.1_prot_WP_000212457.1_3505
8	8	0.853	lcl|AP010960.1_prot_BAI37683.1_3903	lcl|NC_004337.2_prot_NP_708886.1_2822	lcl|NC_000913.3_prot_NP_417552.1_3030	lcl|CP003109.1_prot_AEZ42188.1_3553	lcl|NC_011415.1_prot_WP_000121484.1_3368	lcl|NC_010498.1_prot_WP_000121541.1_3262	lcl|CP000036.1_prot_ABB67456.1_2724	lcl|NC_011751.1_prot_WP_000121438.1_3511
8	8	0.853	lcl|AP010960.1_prot_BAI37768.1_3989	lcl|NC_004337.2_prot_NP_708966.1_2900	lcl|NC_000913.3_prot_NP_417634.1_3110	lcl|CP003109.1_prot_AEZ42271.1_3636	lcl|NC_011415.1_prot_WP_000059466.1_3456	lcl|NC_010498.1_prot_WP_000059466.1_3344	lcl|CP000036.1_prot_ABB67714.1_2982	lcl|NC_011751.1_prot_WP_000059466.1_3594
8	8	0.853	lcl|AP010960.1_prot_BAI37793.1_4016	lcl|NC_004337.2_prot_NP_708990.2_2923	lcl|NC_000913.3_prot_NP_417658.4_3136	lcl|CP003109.1_prot_AEZ42296.1_3661	lcl|NC_011415.1_prot_WP_000004488.1_3480	lcl|NC_010498.1_prot_WP_000004488.1_3368	lcl|CP000036.1_prot_ABB67690.1_2958	lcl|NC_011751.1_prot_WP_000004488.1_3618
8	8	0.853	lcl|AP010960.1_prot_BAI37842.1_4067	lcl|NC_004337.2_prot_NP_709043.1_2977	lcl|NC_000913.3_prot_NP_417714.1_3192	lcl|CP003109.1_prot_AEZ42346.1_3711	lcl|NC_011415.1_prot_WP_000203096.1_3530	lcl|NC_010498.1_prot_WP_000203099.1_3425	lcl|CP000036.1_prot_ABB67642.1_2910	lcl|NC_011751.1_prot_WP_000203099.1_3668
8	8	0.853	lcl|AP010960.1_prot_BAI37862.1_4087	lcl|NC_004337.2_prot_NP_709055.2_2988	lcl|NC_000913.3_prot_NP_417726.1_3203	lcl|CP003109.1_prot_AEZ42359.1_3724	lcl|NC_011415.1_prot_WP_001219652.1_3541	lcl|NC_010498.1_prot_WP_001219652.1_3437	lcl|CP000036.1_prot_ABB67750.1_3018	lcl|NC_011751.1_prot_WP_001219652.1_3680
8	8	0.853	lcl|AP010960.1_prot_BAI37962.1_4194	lcl|NC_004337.2_prot_NP_709158.1_3086	lcl|NC_000913.3_prot_NP_417844.1_3321	lcl|CP003109.1_prot_AEZ42455.1_3820	lcl|NC_011415.1_prot_WP_000032687.1_3645	lcl|NC_010498.1_prot_WP_001031735.1_3536	lcl|CP000036.1_prot_ABB67859.1_3127	lcl|NC_011751.1_prot_WP_001031720.1_3779
8	8	0.853	lcl|AP010960.1_prot_BAI37977.1_4209	lcl|NC_004337.2_prot_NP_709172.1_3100	lcl|NC_000913.3_prot_NP_417859.1_3336	lcl|CP003109.1_prot_AEZ42469.1_3834	lcl|NC_011415.1_prot_WP_000660485.1_3660	lcl|NC_010498.1_prot_WP_000660483.1_3551	lcl|CP000036.1_prot_ABB67874.1_3142	lcl|NC_011751.1_prot_WP_000660483.1_3794
8	8	0.853	lcl|AP010960.1_prot_BAI38024.1_4256	lcl|NC_004337.2_prot_NP_709218.1_3145	lcl|NC_000913.3_prot_NP_417905.1_3384	lcl|CP003109.1_prot_AEZ42518.1_3883	lcl|NC_011415.1_prot_WP_000825996.1_3711	lcl|NC_010498.1_prot_WP_000825994.1_3599	lcl|CP000036.1_prot_ABB67931.1_3199	lcl|NC_011751.1_prot_WP_000825994.1_3848
8	8	0.853	lcl|AP010960.1_prot_BAI38099.1_4336	lcl|NC_004337.2_prot_NP_709300.1_3228	lcl|NC_000913.3_prot_NP_417979.1_3460	lcl|CP003109.1_prot_AEZ42628.1_3993	lcl|NC_011415.1_prot_WP_000191257.1_3789	lcl|NC_010498.1_prot_WP_000191259.1_3693	lcl|CP000036.1_prot_ABB68005.1_3273	lcl|NC_011751.1_prot_WP_000191259.1_3960
8	8	0.853	lcl|AP010960.1_prot_BAI38102.1_4339	lcl|NC_004337.2_prot_NP_709303.2_3231	lcl|NC_000913.3_prot_NP_417982.2_3463	lcl|CP003109.1_prot_AEZ42631.1_3996	lcl|NC_011415.1_prot_WP_001295219.1_3792	lcl|NC_010498.1_prot_WP_001361529.1_3696	lcl|CP000036.1_prot_ABB68008.1_3276	lcl|NC_011751.1_prot_WP_001306594.1_3963
8	8	0.853	lcl|AP010960.1_prot_BAI38305.1_4552	lcl|NC_004337.2_prot_NP_709470.2_3394	lcl|NC_000913.3_prot_NP_418180.1_3673	lcl|CP003109.1_prot_AEZ42878.1_4243	lcl|NC_011415.1_prot_WP_000377786.1_4005	lcl|NC_010498.1_prot_WP_000377785.1_3943	lcl|CP000036.1_prot_ABB68137.1_3405	lcl|NC_011751.1_prot_WP_000377785.1_4182
8	8	0.853	lcl|AP010960.1_prot_BAI38374.1_4623	lcl|NC_004337.2_prot_NP_709601.2_3522	lcl|NC_000913.3_prot_YP_026259.1_3736	lcl|CP003109.1_prot_AEZ42948.1_4313	lcl|NC_011415.1_prot_WP_000941541.1_4074	lcl|NC_010498.1_prot_WP_000941557.1_4012	lcl|CP000036.1_prot_ABB68271.1_3539	lcl|NC_011751.1_prot_WP_000941553.1_4250
8	8	0.853	lcl|AP010960.1_prot_BAI38401.1_4654	lcl|NC_004337.2_prot_NP_709632.2_3551	lcl|NC_000913.3_prot_YP_026267.1_3763	lcl|CP003109.1_prot_AEZ42977.1_4342	lcl|NC_011415.1_prot_WP_000285352.1_4107	lcl|NC_010498.1_prot_WP_000285355.1_4040	lcl|CP000036.1_prot_ABB68296.1_3564	lcl|NC_011751.1_prot_WP_000285353.1_4278
8	8	0.853	lcl|AP010960.1_prot_BAI38423.1_4676	lcl|NC_004337.2_prot_NP_709654.1_3573	lcl|NC_000913.3_prot_NP_418292.1_3785	lcl|CP003109.1_prot_AEZ42999.1_4364	lcl|NC_011415.1_prot_WP_000853969.1_4129	lcl|NC_010498.1_prot_WP_000853963.1_4076	lcl|CP000036.1_prot_ABB68319.1_3587	lcl|NC_011751.1_prot_WP_000853963.1_4300
8	8	0.853	lcl|AP010960.1_prot_BAI38524.1_4778	lcl|NC_004337.2_prot_NP_709753.1_3666	lcl|NC_000913.3_prot_NP_418388.1_3881	lcl|CP003109.1_prot_AEZ43110.1_4475	lcl|NC_011415.1_prot_WP_000323849.1_4234	lcl|NC_010498.1_prot_WP_000323846.1_4231	lcl|CP000036.1_prot_ABB68423.1_3691	lcl|NC_011751.1_prot_WP_000323849.1_4402
8	8	0.853	lcl|AP010960.1_prot_BAI38816.1_5093	lcl|NC_004337.2_prot_NP_709989.1_3900	lcl|NC_000913.3_prot_NP_418629.1_4125	lcl|CP003109.1_prot_AEZ43367.1_4732	lcl|NC_011415.1_prot_WP_000228346.1_4492	lcl|NC_010498.1_prot_WP_000228367.1_4490	lcl|CP000036.1_prot_ABB68660.1_3929	lcl|NC_011751.1_prot_WP_000228342.1_4647
8	8	0.853	lcl|AP010960.1_prot_BAI38856.1_5135	lcl|NC_004337.2_prot_NP_709950.2_3863	lcl|NC_000913.3_prot_NP_418673.4_4165	lcl|CP003109.1_prot_AEZ43410.1_4775	lcl|NC_011415.1_prot_WP_000583470.1_4533	lcl|NC_010498.1_prot_WP_001315168.1_4534	lcl|CP000036.1_prot_ABB68621.1_3890	lcl|NC_011751.1_prot_WP_000583470.1_4687
8	8	0.853	lcl|AP010960.1_prot_BAI38948.1_5233	lcl|NC_004337.2_prot_NP_710113.1_4024	lcl|NC_000913.3_prot_NP_418791.1_4284	lcl|CP003109.1_prot_AEZ43517.1_4882	lcl|NC_011415.1_prot_WP_000870700.1_4624	lcl|NC_010498.1_prot_WP_000870712.1_4706	lcl|CP000036.1_prot_ABB68843.1_4112	lcl|NC_011751.1_prot_WP_000870712.1_4888
8	8	0.852	lcl|AP010960.1_prot_BAI34072.1_71	lcl|NC_004337.2_prot_NP_706022.2_64	lcl|NC_000913.3_prot_NP_414611.1_69	lcl|CP003109.1_prot_AEZ38705.1_70	lcl|NC_011415.1_prot_WP_001609201.1_66	lcl|NC_010498.1_prot_WP_001138631.1_74	lcl|CP000036.1_prot_ABB64792.1_55	lcl|NC_011751.1_prot_WP_001138620.1_71
8	8	0.852	lcl|AP010960.1_prot_BAI34096.1_95	lcl|NC_004337.2_prot_NP_706047.1_89	lcl|NC_000913.3_prot_NP_414634.1_93	lcl|CP003109.1_prot_AEZ38725.1_90	lcl|NC_011415.1_prot_WP_000130056.1_91	lcl|NC_010498.1_prot_WP_000130047.1_98	lcl|CP000036.1_prot_ABB64815.1_79	lcl|NC_011751.1_prot_WP_000130056.1_95
8	8	0.852	lcl|AP010960.1_prot_BAI34206.1_209	lcl|NC_004337.2_prot_NP_706153.1_191	lcl|NC_000913.3_prot_NP_414748.1_209	lcl|CP003109.1_prot_AEZ38835.1_200	lcl|NC_011415.1_prot_WP_001052710.1_206	lcl|NC_010498.1_prot_WP_001052730.1_219	lcl|CP000036.1_prot_ABB64924.1_188	lcl|NC_011751.1_prot_WP_001052736.1_209
8	8	0.852	lcl|AP010960.1_prot_BAI34626.1_657	lcl|NC_004337.2_prot_NP_706583.1_601	lcl|NC_000913.3_prot_NP_415160.1_618	lcl|CP003109.1_prot_AEZ39390.1_755	lcl|NC_011415.1_prot_WP_000503931.1_699	lcl|NC_010498.1_prot_WP_000503931.1_624	lcl|CP000036.1_prot_ABB65192.1_456	lcl|NC_011751.1_prot_WP_000503931.1_709
8	8	0.852	lcl|AP010960.1_prot_BAI34728.1_763	lcl|NC_004337.2_prot_NP_706488.1_508	lcl|NC_000913.3_prot_NP_415274.1_727	lcl|CP003109.1_prot_AEZ39500.1_865	lcl|NC_011415.1_prot_WP_000784351.1_807	lcl|NC_010498.1_prot_WP_000784351.1_734	lcl|CP000036.1_prot_ABB65292.1_556	lcl|NC_011751.1_prot_WP_000784342.1_823
8	8	0.852	lcl|AP010960.1_prot_BAI34735.1_770	lcl|NC_004337.2_prot_NP_706481.1_501	lcl|NC_000913.3_prot_NP_415281.1_734	lcl|CP003109.1_prot_AEZ39507.1_872	lcl|NC_011415.1_prot_WP_000096881.1_814	lcl|NC_010498.1_prot_WP_000096846.1_741	lcl|CP000036.1_prot_ABB65299.1_563	lcl|NC_011751.1_prot_WP_000096900.1_830
8	8	0.852	lcl|AP010960.1_prot_BAI34792.1_835	lcl|NC_004337.2_prot_NP_706652.3_661	lcl|NC_000913.3_prot_NP_415295.1_748	lcl|CP003109.1_prot_AEZ39581.1_946	lcl|NC_011415.1_prot_WP_001389241.1_828	lcl|NC_010498.1_prot_WP_001550860.1_755	lcl|CP000036.1_prot_ABB65340.1_604	lcl|NC_011751.1_prot_WP_001309367.1_900
8	8	0.852	lcl|AP010960.1_prot_BAI34804.1_847	lcl|NC_004337.2_prot_NP_706664.2_673	lcl|NC_000913.3_prot_NP_415307.1_760	lcl|CP003109.1_prot_AEZ39593.1_958	lcl|NC_011415.1_prot_WP_000373624.1_841	lcl|NC_010498.1_prot_WP_001361291.1_767	lcl|CP000036.1_prot_ABB65352.1_616	lcl|NC_011751.1_prot_WP_000373624.1_912
8	8	0.852	lcl|AP010960.1_prot_BAI34939.1_984	lcl|NC_004337.2_prot_NP_706834.1_841	lcl|NC_000913.3_prot_NP_415436.1_892	lcl|CP003109.1_prot_AEZ39728.1_1093	lcl|NC_011415.1_prot_WP_000056498.1_975	lcl|NC_010498.1_prot_WP_000056547.1_2143	lcl|CP000036.1_prot_ABB66774.1_2042	lcl|NC_011751.1_prot_WP_000056536.1_1095
8	8	0.852	lcl|AP010960.1_prot_BAI35273.1_1336	lcl|NC_004337.2_prot_NP_706981.1_984	lcl|NC_000913.3_prot_NP_415577.1_1032	lcl|CP003109.1_prot_AEZ39889.1_1254	lcl|NC_011415.1_prot_WP_000872815.1_1114	lcl|NC_010498.1_prot_WP_000872796.1_2018	lcl|CP000036.1_prot_ABB66593.1_1861	lcl|NC_011751.1_prot_WP_000872828.1_1215
8	8	0.852	lcl|AP010960.1_prot_BAI35322.1_1386	lcl|NC_004337.2_prot_NP_707024.2_1025	lcl|NC_000913.3_prot_NP_415627.1_1082	lcl|CP003109.1_prot_AEZ39939.1_1304	lcl|NC_011415.1_prot_WP_000211045.1_1163	lcl|NC_010498.1_prot_WP_012311941.1_1967	lcl|CP000036.1_prot_ABB66542.1_1810	lcl|NC_011751.1_prot_WP_000211045.1_1267
8	8	0.852	lcl|AP010960.1_prot_BAI35456.1_1529	lcl|NC_004337.2_prot_NP_707109.2_1109	lcl|NC_000913.3_prot_NP_415718.6_1176	lcl|CP003109.1_prot_AEZ40032.1_1397	lcl|NC_011415.1_prot_WP_000733724.1_1237	lcl|NC_010498.1_prot_WP_000733694.1_1887	lcl|CP000036.1_prot_ABB66467.1_1735	lcl|NC_011751.1_prot_WP_000733688.1_1482
8	8	0.852	lcl|AP010960.1_prot_BAI35469.1_1542	lcl|NC_004337.2_prot_NP_707122.1_1123	lcl|NC_000913.3_prot_NP_415731.1_1189	lcl|CP003109.1_prot_AEZ40046.1_1411	lcl|NC_011415.1_prot_WP_000200378.1_1250	lcl|NC_010498.1_prot_WP_000200374.1_1874	lcl|CP000036.1_prot_ABB66452.1_1720	lcl|NC_011751.1_prot_WP_000151883.1_1495
8	8	0.852	lcl|AP010960.1_prot_BAI35744.1_1839	lcl|NC_004337.2_prot_NP_707633.2_1616	lcl|NC_000913.3_prot_NP_415965.1_1436	lcl|CP003109.1_prot_AEZ40363.1_1728	lcl|NC_011415.1_prot_WP_000027563.1_1523	lcl|NC_010498.1_prot_WP_012311640.1_1665	lcl|CP000036.1_prot_ABB66210.1_1478	lcl|NC_011751.1_prot_WP_000027563.1_1679
8	8	0.852	lcl|AP010960.1_prot_BAI36023.1_2150	lcl|NC_004337.2_prot_NP_707580.1_1565	lcl|NC_000913.3_prot_NP_416196.1_1674	lcl|CP003109.1_prot_AEZ40626.1_1991	lcl|NC_011415.1_prot_WP_000908012.1_1804	lcl|NC_010498.1_prot_WP_000908032.1_1458	lcl|CP000036.1_prot_ABB66068.1_1336	lcl|NC_011751.1_prot_WP_000907971.1_1955
8	8	0.852	lcl|AP010960.1_prot_BAI36211.1_2347	lcl|NC_004337.2_prot_NP_707703.1_1682	lcl|NC_000913.3_prot_NP_416353.1_1835	lcl|CP003109.1_prot_AEZ40787.1_2152	lcl|NC_011415.1_prot_WP_000976472.1_2016	lcl|NC_010498.1_prot_WP_000976474.1_1293	lcl|CP000036.1_prot_ABB65780.1_1045	lcl|NC_011751.1_prot_WP_000976481.1_2116
8	8	0.852	lcl|AP010960.1_prot_BAI36218.1_2354	lcl|NC_004337.2_prot_NP_707708.1_1687	lcl|NC_000913.3_prot_NP_416360.1_1842	lcl|CP003109.1_prot_AEZ40794.1_2159	lcl|NC_011415.1_prot_WP_000024745.1_2023	lcl|NC_010498.1_prot_WP_000024729.1_1286	lcl|CP000036.1_prot_ABB65789.1_1054	lcl|NC_011751.1_prot_WP_000024735.1_2125
8	8	0.852	lcl|AP010960.1_prot_BAI36349.1_2486	lcl|NC_004337.2_prot_YP_008439259.1_1769	lcl|NC_000913.3_prot_NP_416416.2_1901	lcl|CP003109.1_prot_AEZ40849.1_2214	lcl|NC_011415.1_prot_WP_000082127.1_2138	lcl|NC_010498.1_prot_WP_000082133.1_1230	lcl|CP000036.1_prot_ABB65745.1_1010	lcl|NC_011751.1_prot_WP_000082127.1_2179
8	8	0.852	lcl|AP010960.1_prot_BAI36360.1_2497	lcl|NC_004337.2_prot_NP_707804.1_1780	lcl|NC_000913.3_prot_NP_416427.1_1914	lcl|CP003109.1_prot_AEZ40860.1_2225	lcl|NC_011415.1_prot_WP_001272987.1_2151	lcl|NC_010498.1_prot_WP_001273007.1_1217	lcl|CP000036.1_prot_ABB65734.1_999	lcl|NC_011751.1_prot_WP_001272982.1_2192
8	8	0.852	lcl|AP010960.1_prot_BAI36390.1_2528	lcl|NC_004337.2_prot_NP_707831.1_1805	lcl|NC_000913.3_prot_NP_416456.1_1939	lcl|CP003109.1_prot_AEZ40889.1_2254	lcl|NC_011415.1_prot_WP_001282098.1_2180	lcl|NC_010498.1_prot_WP_001282085.1_1191	lcl|CP000036.1_prot_ABB65711.1_976	lcl|NC_011751.1_prot_WP_001282091.1_2218
8	8	0.852	lcl|AP010960.1_prot_BAI36646.1_2806	lcl|NC_004337.2_prot_NP_707976.1_1945	lcl|NC_000913.3_prot_b4498_2071	lcl|CP003109.1_prot_AEZ41104.1_2469	lcl|NC_011415.1_prot_WP_001295426.1_2370	lcl|NC_010498.1_prot_WP_001295426.1_933	lcl|CP000036.1_prot_ABB65577.1_841	lcl|NC_011751.1_prot_WP_001295426.1_2406
8	8	0.852	lcl|AP010960.1_prot_BAI36841.1_3015	lcl|NC_004337.2_prot_NP_708150.2_2113	lcl|NC_000913.3_prot_NP_416767.1_2245	lcl|CP003109.1_prot_AEZ41353.1_2718	lcl|NC_011415.1_prot_WP_001297082.1_2536	lcl|NC_010498.1_prot_WP_012311923.1_2357	lcl|CP000036.1_prot_ABB66865.1_2133	lcl|NC_011751.1_prot_WP_001306466.1_2585
8	8	0.852	lcl|AP010960.1_prot_BAI36944.1_3126	lcl|NC_004337.2_prot_NP_708256.1_2217	lcl|NC_000913.3_prot_NP_416890.1_2370	lcl|CP003109.1_prot_AEZ41471.1_2836	lcl|NC_011415.1_prot_WP_000903106.1_2700	lcl|NC_010498.1_prot_WP_000903114.1_2470	lcl|CP000036.1_prot_ABB66976.1_2244	lcl|NC_011751.1_prot_WP_000903118.1_2695
8	8	0.852	lcl|AP010960.1_prot_BAI36982.1_3164	lcl|NC_004337.2_prot_NP_708286.1_2248	lcl|NC_000913.3_prot_NP_416930.1_2411	lcl|CP003109.1_prot_AEZ41508.1_2873	lcl|NC_011415.1_prot_WP_000102891.1_2739	lcl|NC_010498.1_prot_WP_000102905.1_2512	lcl|CP000036.1_prot_ABB67013.1_2281	lcl|NC_011751.1_prot_WP_000102892.1_2730
8	8	0.852	lcl|AP010960.1_prot_BAI37195.1_3389	lcl|NC_004337.2_prot_NP_708478.2_2430	lcl|NC_000913.3_prot_NP_417151.1_2632	lcl|CP003109.1_prot_AEZ41722.1_3087	lcl|NC_011415.1_prot_WP_000522424.1_2931	lcl|NC_010498.1_prot_WP_000522413.1_2705	lcl|CP000036.1_prot_ABB67375.1_2643	lcl|NC_011751.1_prot_WP_000522413.1_2955
8	8	0.852	lcl|AP010960.1_prot_BAI37370.1_3568	lcl|NC_004337.2_prot_NP_708628.1_2575	lcl|NC_000913.3_prot_NP_417316.1_2797	lcl|CP003109.1_prot_AEZ41895.1_3260	lcl|NC_011415.1_prot_WP_000741827.1_3103	lcl|NC_010498.1_prot_WP_000741816.1_2888	lcl|CP000036.1_prot_ABB67260.1_2528	lcl|NC_011751.1_prot_WP_000741816.1_3125
8	8	0.852	lcl|AP010960.1_prot_BAI37483.1_3693	lcl|NC_004337.2_prot_NP_708710.2_2655	lcl|NC_000913.3_prot_NP_417420.1_2896	lcl|CP003109.1_prot_AEZ41999.1_3364	lcl|NC_011415.1_prot_WP_000286500.1_3224	lcl|NC_010498.1_prot_WP_000286519.1_2989	lcl|CP000036.1_prot_ABB67551.1_2819	lcl|NC_011751.1_prot_WP_000286500.1_3259
8	8	0.852	lcl|AP010960.1_prot_BAI37689.1_3909	lcl|NC_004337.2_prot_NP_708892.1_2828	lcl|NC_000913.3_prot_NP_417558.2_3036	lcl|CP003109.1_prot_AEZ42194.1_3559	lcl|NC_011415.1_prot_WP_001297165.1_3374	lcl|NC_010498.1_prot_WP_012311834.1_3266	lcl|CP000036.1_prot_ABB67462.1_2730	lcl|NC_011751.1_prot_WP_001377074.1_3517
8	8	0.852	lcl|AP010960.1_prot_BAI37758.1_3979	lcl|NC_004337.2_prot_NP_708956.2_2890	lcl|NC_000913.3_prot_NP_417624.1_3099	lcl|CP003109.1_prot_AEZ42261.1_3626	lcl|NC_011415.1_prot_WP_000189314.1_3445	lcl|NC_010498.1_prot_WP_000189315.1_3333	lcl|CP000036.1_prot_ABB67724.1_2992	lcl|NC_011751.1_prot_WP_000189316.1_3581
8	8	0.852	lcl|AP010960.1_prot_BAI37816.1_4041	lcl|NC_004337.2_prot_NP_709014.1_2948	lcl|NC_000913.3_prot_NP_417688.1_3166	lcl|CP003109.1_prot_AEZ42320.1_3685	lcl|NC_011415.1_prot_WP_000979882.1_3504	lcl|NC_010498.1_prot_WP_000979879.1_3399	lcl|CP000036.1_prot_ABB67668.1_2936	lcl|NC_011751.1_prot_WP_000979886.1_3642
8	8	0.852	lcl|AP010960.1_prot_BAI37840.1_4065	lcl|NC_004337.2_prot_NP_709041.3_2975	lcl|NC_000913.3_prot_YP_026208.1_3190	lcl|CP003109.1_prot_AEZ42344.1_3709	lcl|NC_011415.1_prot_WP_001253561.1_3528	lcl|NC_010498.1_prot_WP_001253526.1_3423	lcl|CP000036.1_prot_ABB67644.1_2912	lcl|NC_011751.1_prot_WP_001253570.1_3666
8	8	0.852	lcl|AP010960.1_prot_BAI37872.1_4097	lcl|NC_004337.2_prot_NP_709065.2_2997	lcl|NC_000913.3_prot_NP_417736.2_3212	lcl|CP003109.1_prot_AEZ42369.1_3734	lcl|NC_011415.1_prot_WP_001299298.1_3551	lcl|NC_010498.1_prot_WP_012312000.1_3447	lcl|CP000036.1_prot_ABB67759.1_3027	lcl|NC_011751.1_prot_WP_001309793.1_3690
8	8	0.852	lcl|AP010960.1_prot_BAI38045.1_4277	lcl|NC_004337.2_prot_NP_709239.1_3166	lcl|NC_000913.3_prot_NP_417926.1_3405	lcl|CP003109.1_prot_AEZ42542.1_3907	lcl|NC_011415.1_prot_WP_000106527.1_3732	lcl|NC_010498.1_prot_WP_000106602.1_3621	lcl|CP000036.1_prot_ABB67951.1_3219	lcl|NC_011751.1_prot_WP_000106497.1_3869
8	8	0.852	lcl|AP010960.1_prot_BAI38046.1_4278	lcl|NC_004337.2_prot_NP_709240.1_3167	lcl|NC_000913.3_prot_NP_417927.1_3406	lcl|CP003109.1_prot_AEZ42543.1_3908	lcl|NC_011415.1_prot_WP_000130621.1_3733	lcl|NC_010498.1_prot_WP_000130623.1_3623	lcl|CP000036.1_prot_ABB67952.1_3220	lcl|NC_011751.1_prot_WP_000130620.1_3871
8	8	0.852	lcl|AP010960.1_prot_BAI38113.1_4351	lcl|NC_004337.2_prot_NP_709313.1_3242	lcl|NC_000913.3_prot_NP_417994.2_3474	lcl|CP003109.1_prot_AEZ42643.1_4008	lcl|NC_011415.1_prot_WP_000988308.1_3804	lcl|NC_010498.1_prot_WP_000988308.1_3711	lcl|CP000036.1_prot_ABB68020.1_3288	lcl|NC_011751.1_prot_WP_000988308.1_3980
