# Species	Genes	Alg.-Conn.	11128.fasta	11368.fasta	12009.fasta	55989.fasta	ATCC8739.fasta	BW2952.fasta	DH10B.fasta	E24377A.fasta	HS.fasta	IAI1.fasta	MG1655.fasta	NCTC86.fasta	SE11.fasta	W3110.fasta
13	13	0.84	lcl|AP010960.1_prot_BAI38341.1_4590	lcl|AP010953.1_prot_BAI27980.1_4822	lcl|AP010958.1_prot_BAI33103.1_4400	lcl|NZ_CP028304.1_prot_WP_000379257.1_4148	lcl|NZ_CP022959.1_prot_WP_000379245.1_4402	lcl|NC_012759.1_prot_WP_000379245.1_3666	lcl|NC_010473.1_prot_WP_000379245.1_3882	lcl|CP000800.1_prot_ABV19238.1_4077	*	lcl|NC_011741.1_prot_WP_000379246.1_3787	lcl|NC_000913.3_prot_YP_026246.1_3705	lcl|NZ_CP019778.1_prot_WP_000379245.1_4096	lcl|NC_011415.1_prot_WP_000379246.1_4041	lcl|AP009048.1_prot_BAE77532.1_3455
13	13	0.84	lcl|AP010960.1_prot_BAI38354.1_4603	lcl|AP010953.1_prot_BAI27967.1_4809	lcl|AP010958.1_prot_BAI33090.1_4387	lcl|NZ_CP028304.1_prot_WP_001238869.1_4161	lcl|NZ_CP022959.1_prot_WP_001238886.1_4388	lcl|NC_012759.1_prot_WP_001238899.1_3680	lcl|NC_010473.1_prot_WP_001238899.1_3896	lcl|CP000800.1_prot_ABV16493.1_4089	*	lcl|NC_011741.1_prot_WP_001238890.1_3801	lcl|NC_000913.3_prot_YP_026251.1_3717	lcl|NZ_CP019778.1_prot_WP_001238886.1_4110	lcl|NC_011415.1_prot_WP_001238869.1_4055	lcl|AP009048.1_prot_BAE77520.1_3439
13	13	0.84	lcl|AP010960.1_prot_BAI38380.1_4630	lcl|AP010953.1_prot_BAI27941.1_4782	lcl|AP010958.1_prot_BAI33064.1_4360	lcl|NZ_CP028304.1_prot_WP_000999947.1_4188	lcl|NZ_CP022959.1_prot_WP_000999947.1_4362	lcl|NC_012759.1_prot_WP_000999947.1_3707	lcl|NC_010473.1_prot_WP_000999947.1_3922	lcl|CP000800.1_prot_ABV17629.1_4119	*	lcl|NC_011741.1_prot_WP_000999947.1_3827	lcl|NC_000913.3_prot_NP_418251.1_3743	lcl|NZ_CP019778.1_prot_WP_000999947.1_4136	lcl|NC_011415.1_prot_WP_000999947.1_4081	lcl|AP009048.1_prot_BAE77494.1_3413
13	13	0.84	lcl|AP010960.1_prot_BAI38406.1_4659	lcl|AP010953.1_prot_BAI27914.1_4754	lcl|AP010958.1_prot_BAI33037.1_4332	lcl|NZ_CP028304.1_prot_WP_000045178.1_4227	lcl|NZ_CP022959.1_prot_WP_000045180.1_4337	lcl|NC_012759.1_prot_WP_000045177.1_3732	lcl|NC_010473.1_prot_WP_000045177.1_3947	lcl|CP000800.1_prot_ABV17691.1_4148	*	lcl|NC_011741.1_prot_WP_000045180.1_3856	lcl|NC_000913.3_prot_NP_418275.1_3768	lcl|NZ_CP019778.1_prot_WP_000045177.1_4161	lcl|NC_011415.1_prot_WP_000045180.1_4112	lcl|AP009048.1_prot_BAE77470.1_3389
13	13	0.84	lcl|AP010960.1_prot_BAI38407.1_4660	lcl|AP010953.1_prot_BAI27913.1_4753	lcl|AP010958.1_prot_BAI33036.1_4331	lcl|NZ_CP028304.1_prot_WP_000347720.1_4234	lcl|NZ_CP022959.1_prot_WP_000347717.1_4336	lcl|NC_012759.1_prot_WP_000347714.1_3733	lcl|NC_010473.1_prot_WP_000347714.1_3948	lcl|CP000800.1_prot_ABV16587.1_4149	*	lcl|NC_011741.1_prot_WP_000347724.1_3857	lcl|NC_000913.3_prot_NP_418276.1_3769	lcl|NZ_CP019778.1_prot_WP_000347714.1_4162	lcl|NC_011415.1_prot_WP_000347714.1_4113	lcl|AP009048.1_prot_BAE77469.1_3388
13	13	0.84	lcl|AP010960.1_prot_BAI38423.1_4676	lcl|AP010953.1_prot_BAI27897.1_4737	lcl|AP010958.1_prot_BAI33020.1_4315	lcl|NZ_CP028304.1_prot_WP_000853959.1_4250	lcl|NZ_CP022959.1_prot_WP_000853959.1_4320	lcl|NC_012759.1_prot_WP_000853959.1_3750	lcl|NC_010473.1_prot_WP_000853959.1_3965	lcl|CP000800.1_prot_ABV18037.1_4165	*	lcl|NC_011741.1_prot_WP_000853959.1_3873	lcl|NC_000913.3_prot_NP_418292.1_3785	lcl|NZ_CP019778.1_prot_WP_021498199.1_4178	lcl|NC_011415.1_prot_WP_000853969.1_4129	lcl|AP009048.1_prot_BAE77453.1_3372
13	13	0.84	lcl|AP010960.1_prot_BAI38452.1_4705	lcl|AP010953.1_prot_BAI27868.1_4705	lcl|AP010958.1_prot_BAI32991.1_4286	lcl|NZ_CP028304.1_prot_WP_001296610.1_4277	lcl|NZ_CP022959.1_prot_WP_001295269.1_4291	lcl|NC_012759.1_prot_WP_001295269.1_3782	lcl|NC_010473.1_prot_WP_001295269.1_3997	lcl|CP000800.1_prot_ABV17190.1_4200	*	lcl|NC_011741.1_prot_WP_001295269.1_3904	lcl|NC_000913.3_prot_NP_418321.4_3815	lcl|NZ_CP019778.1_prot_WP_078046126.1_4209	lcl|NC_011415.1_prot_WP_001295269.1_4160	lcl|AP009048.1_prot_BAE77424.1_3343
13	13	0.84	lcl|AP010960.1_prot_BAI38479.1_4732	lcl|AP010953.1_prot_BAI27841.1_4676	lcl|AP010958.1_prot_BAI33315.1_4619	lcl|NZ_CP028304.1_prot_WP_001296619.1_4303	lcl|NZ_CP022959.1_prot_WP_000122641.1_4267	lcl|NC_012759.1_prot_WP_000122641.1_3806	lcl|NC_010473.1_prot_WP_000122641.1_4021	lcl|CP000800.1_prot_ABV18774.1_4230	*	lcl|NC_011741.1_prot_WP_001297064.1_3930	lcl|NC_000913.3_prot_NP_418344.3_3838	lcl|NZ_CP019778.1_prot_WP_000122641.1_4233	lcl|NC_011415.1_prot_WP_001297064.1_4186	lcl|AP009048.1_prot_BAE77401.1_3320
13	13	0.84	lcl|AP010960.1_prot_BAI38481.1_4734	lcl|AP010953.1_prot_BAI27839.1_4674	lcl|AP010958.1_prot_BAI33313.1_4617	lcl|NZ_CP028304.1_prot_WP_001270242.1_4305	lcl|NZ_CP022959.1_prot_WP_001270260.1_4265	lcl|NC_012759.1_prot_WP_001270260.1_3808	lcl|NC_010473.1_prot_WP_001270260.1_4023	lcl|CP000800.1_prot_ABV17799.1_4234	*	lcl|NC_011741.1_prot_WP_001270260.1_3932	lcl|NC_000913.3_prot_NP_418346.2_3840	lcl|NZ_CP019778.1_prot_WP_001270260.1_4235	lcl|NC_011415.1_prot_WP_001270272.1_4188	lcl|AP009048.1_prot_BAE77399.1_3318
13	13	0.84	lcl|AP010960.1_prot_BAI38499.1_4752	lcl|AP010953.1_prot_BAI27821.1_4656	lcl|AP010958.1_prot_BAI33295.1_4599	lcl|NZ_CP028304.1_prot_WP_000872908.1_4363	lcl|NZ_CP022959.1_prot_WP_000872908.1_4247	lcl|NC_012759.1_prot_WP_000872908.1_3826	lcl|NC_010473.1_prot_WP_000872908.1_4041	lcl|CP000800.1_prot_ABV17770.1_4254	*	lcl|NC_011741.1_prot_WP_000872908.1_3950	lcl|NC_000913.3_prot_NP_418364.1_3858	lcl|NZ_CP019778.1_prot_WP_000872908.1_4253	lcl|NC_011415.1_prot_WP_000872908.1_4206	lcl|AP009048.1_prot_BAE77381.1_3300
13	13	0.84	lcl|AP010960.1_prot_BAI38518.1_4772	lcl|AP010953.1_prot_BAI28217.1_5063	lcl|AP010958.1_prot_BAI33398.1_4703	lcl|NZ_CP028304.1_prot_WP_000424857.1_4382	lcl|NZ_CP022959.1_prot_WP_000424845.1_4226	lcl|NC_012759.1_prot_WP_000424840.1_3844	lcl|NC_010473.1_prot_WP_000424840.1_4059	lcl|CP000800.1_prot_ABV18633.1_4275	*	lcl|NC_011741.1_prot_WP_000424845.1_3971	lcl|NC_000913.3_prot_NP_418381.1_3875	lcl|NZ_CP019778.1_prot_WP_000424840.1_4271	lcl|NC_011415.1_prot_WP_000424845.1_4228	lcl|AP009048.1_prot_BAE77364.1_3283
13	13	0.84	lcl|AP010960.1_prot_BAI38522.1_4776	lcl|AP010953.1_prot_BAI28220.1_5068	lcl|AP010958.1_prot_BAI33402.1_4707	lcl|NZ_CP028304.1_prot_WP_000184861.1_4386	lcl|NZ_CP022959.1_prot_WP_000184830.1_4222	lcl|NC_012759.1_prot_WP_000184811.1_3848	lcl|NC_010473.1_prot_WP_000184811.1_4063	lcl|CP000800.1_prot_ABV20655.1_4279	*	lcl|NC_011741.1_prot_WP_000184821.1_3975	lcl|NC_000913.3_prot_NP_418386.1_3879	lcl|NZ_CP019778.1_prot_WP_000184811.1_4275	lcl|NC_011415.1_prot_WP_000184824.1_4232	lcl|AP009048.1_prot_BAE77360.1_3279
13	13	0.84	lcl|AP010960.1_prot_BAI38525.1_4779	lcl|AP010953.1_prot_BAI28223.1_5071	lcl|AP010958.1_prot_BAI33405.1_4710	lcl|NZ_CP028304.1_prot_WP_000274617.1_4389	lcl|NZ_CP022959.1_prot_WP_000274624.1_4219	lcl|NC_012759.1_prot_WP_000274636.1_3851	lcl|NC_010473.1_prot_WP_000274636.1_4066	lcl|CP000800.1_prot_ABV18952.1_4282	*	lcl|NC_011741.1_prot_WP_000274608.1_3978	lcl|NC_000913.3_prot_NP_418389.1_3882	lcl|NZ_CP019778.1_prot_WP_000274643.1_4278	lcl|NC_011415.1_prot_WP_000274621.1_4235	lcl|AP009048.1_prot_BAE77357.1_3276
13	13	0.84	lcl|AP010960.1_prot_BAI38536.1_4790	lcl|AP010953.1_prot_BAI28234.1_5082	lcl|AP010958.1_prot_BAI33418.1_4723	lcl|NZ_CP028304.1_prot_WP_000186998.1_4402	lcl|NZ_CP022959.1_prot_WP_000187022.1_4208	lcl|NC_012759.1_prot_WP_000187022.1_3862	lcl|NC_010473.1_prot_WP_000187022.1_4077	lcl|CP000800.1_prot_ABV16865.1_4295	*	lcl|NC_011741.1_prot_WP_000187022.1_3991	lcl|NC_000913.3_prot_NP_418400.1_3893	lcl|NZ_CP019778.1_prot_WP_000187022.1_4289	lcl|NC_011415.1_prot_WP_000187022.1_4248	lcl|AP009048.1_prot_BAE77346.1_3265
13	13	0.84	lcl|AP010960.1_prot_BAI38546.1_4800	lcl|AP010953.1_prot_BAI28244.1_5092	lcl|AP010958.1_prot_BAI33428.1_4733	lcl|NZ_CP028304.1_prot_WP_001096687.1_4413	lcl|NZ_CP022959.1_prot_WP_001096684.1_4198	lcl|NC_012759.1_prot_WP_001096684.1_3872	lcl|NC_010473.1_prot_WP_001096684.1_4087	lcl|CP000800.1_prot_ABV19284.1_4307	*	lcl|NC_011741.1_prot_WP_001096684.1_4001	lcl|NC_000913.3_prot_NP_418411.1_3903	lcl|NZ_CP019778.1_prot_WP_001096684.1_4299	lcl|NC_011415.1_prot_WP_001096684.1_4258	lcl|AP009048.1_prot_BAE77336.1_3255
13	13	0.84	lcl|AP010960.1_prot_BAI38566.1_4821	lcl|AP010953.1_prot_BAI28265.1_5113	lcl|AP010958.1_prot_BAI33448.1_4753	lcl|NZ_CP028304.1_prot_WP_000148498.1_4433	lcl|NZ_CP022959.1_prot_WP_000148551.1_4178	lcl|NC_012759.1_prot_WP_000148503.1_3893	lcl|NC_010473.1_prot_WP_000148503.1_4108	lcl|CP000800.1_prot_ABV19476.1_4331	*	lcl|NC_011741.1_prot_WP_000148518.1_4022	lcl|NC_000913.3_prot_NP_418432.1_3924	lcl|NZ_CP019778.1_prot_WP_000148503.1_4320	lcl|NC_011415.1_prot_WP_000148530.1_4279	lcl|AP009048.1_prot_BAE77315.1_3234
13	13	0.84	lcl|AP010960.1_prot_BAI38592.1_4847	lcl|AP010953.1_prot_BAI28289.1_5140	lcl|AP010958.1_prot_BAI33466.1_4773	lcl|NZ_CP028304.1_prot_WP_000789981.1_4458	lcl|NZ_CP022959.1_prot_WP_000789986.1_4162	lcl|NC_012759.1_prot_WP_000789986.1_3910	lcl|NC_010473.1_prot_WP_000789986.1_4125	lcl|CP000800.1_prot_ABV16980.1_4353	*	lcl|NC_011741.1_prot_WP_000790009.1_4041	lcl|NC_000913.3_prot_NP_418449.1_3941	lcl|NZ_CP019778.1_prot_WP_078046136.1_4337	lcl|NC_011415.1_prot_WP_000790010.1_4298	lcl|AP009048.1_prot_BAE78027.1_3956
13	13	0.84	lcl|AP010960.1_prot_BAI38596.1_4851	lcl|AP010953.1_prot_BAI28293.1_5144	lcl|AP010958.1_prot_BAI33470.1_4777	lcl|NZ_CP028304.1_prot_WP_208887319.1_4462	lcl|NZ_CP022959.1_prot_WP_000745711.1_4158	lcl|NC_012759.1_prot_WP_000745776.1_3914	lcl|NC_010473.1_prot_WP_000745776.1_4129	lcl|CP000800.1_prot_ABV17853.1_4357	*	lcl|NC_011741.1_prot_WP_000745766.1_4045	lcl|NC_000913.3_prot_NP_418453.1_3945	lcl|NZ_CP019778.1_prot_WP_000745776.1_4341	lcl|NC_011415.1_prot_WP_000745705.1_4302	lcl|AP009048.1_prot_BAE78031.1_3960
13	13	0.84	lcl|AP010960.1_prot_BAI38667.1_4931	lcl|AP010953.1_prot_BAI28318.1_5173	lcl|AP010958.1_prot_BAI33495.1_4806	lcl|NZ_CP028304.1_prot_WP_000270369.1_4502	lcl|NZ_CP022959.1_prot_WP_000270375.1_4128	lcl|NC_012759.1_prot_WP_000270375.1_4012	lcl|NC_010473.1_prot_WP_000270375.1_4159	lcl|CP000800.1_prot_ABV20312.1_4387	*	lcl|NC_011741.1_prot_WP_000270372.1_4075	lcl|NC_000913.3_prot_NP_418480.1_3973	lcl|NZ_CP019778.1_prot_WP_000270375.1_4371	lcl|NC_011415.1_prot_WP_000270383.1_4332	lcl|AP009048.1_prot_BAE78058.1_3987
13	13	0.84	lcl|AP010960.1_prot_BAI38670.1_4934	lcl|AP010953.1_prot_BAI28321.1_5176	lcl|AP010958.1_prot_BAI33498.1_4809	lcl|NZ_CP028304.1_prot_WP_000168305.1_4505	lcl|NZ_CP022959.1_prot_WP_000168305.1_4125	lcl|NC_012759.1_prot_WP_000168305.1_4015	lcl|NC_010473.1_prot_WP_000168305.1_4162	lcl|CP000800.1_prot_ABV20682.1_4390	*	lcl|NC_011741.1_prot_WP_000168305.1_4078	lcl|NC_000913.3_prot_NP_418483.1_3976	lcl|NZ_CP019778.1_prot_WP_000168305.1_4374	lcl|NC_011415.1_prot_WP_000168305.1_4335	lcl|AP009048.1_prot_BAE78061.1_3990
13	13	0.84	lcl|AP010960.1_prot_BAI38682.1_4948	lcl|AP010953.1_prot_BAI28333.1_5190	lcl|AP010958.1_prot_BAI33510.1_4823	lcl|NZ_CP028304.1_prot_WP_000220293.1_4520	lcl|NZ_CP022959.1_prot_WP_000220281.1_4112	lcl|NC_012759.1_prot_WP_000220281.1_4028	lcl|NC_010473.1_prot_WP_000220281.1_4177	lcl|CP000800.1_prot_ABV19575.1_4407	*	lcl|NC_011741.1_prot_WP_000220281.1_4091	lcl|NC_000913.3_prot_NP_418496.1_3990	lcl|NZ_CP019778.1_prot_WP_000220281.1_4387	lcl|NC_011415.1_prot_WP_000220281.1_4348	lcl|AP009048.1_prot_BAE78074.1_4003
13	13	0.84	lcl|AP010960.1_prot_BAI38683.1_4949	lcl|AP010953.1_prot_BAI28334.1_5191	lcl|AP010958.1_prot_BAI33511.1_4824	lcl|NZ_CP028304.1_prot_WP_000195167.1_4521	lcl|NZ_CP022959.1_prot_WP_000195154.1_4111	lcl|NC_012759.1_prot_WP_000195171.1_4029	lcl|NC_010473.1_prot_WP_000195171.1_4178	lcl|CP000800.1_prot_ABV17916.1_4408	*	lcl|NC_011741.1_prot_WP_000195171.1_4092	lcl|NC_000913.3_prot_NP_418497.1_3991	lcl|NZ_CP019778.1_prot_WP_066009727.1_4388	lcl|NC_011415.1_prot_WP_000195171.1_4349	lcl|AP009048.1_prot_BAE78075.1_4004
13	13	0.84	lcl|AP010960.1_prot_BAI38702.1_4968	lcl|AP010953.1_prot_BAI28353.1_5210	lcl|AP010958.1_prot_BAI33537.1_4850	lcl|NZ_CP028304.1_prot_WP_001075531.1_4551	lcl|NZ_CP022959.1_prot_WP_001075514.1_4086	lcl|NC_012759.1_prot_WP_001075514.1_4054	lcl|NC_010473.1_prot_WP_001075514.1_4203	lcl|CP000800.1_prot_ABV17053.1_4427	*	lcl|NC_011741.1_prot_WP_001075526.1_4111	lcl|NC_000913.3_prot_YP_026282.1_4016	lcl|NZ_CP019778.1_prot_WP_001075514.1_4413	lcl|NC_011415.1_prot_WP_001075526.1_4374	lcl|AP009048.1_prot_BAE78100.1_4029
13	13	0.84	lcl|AP010960.1_prot_BAI38715.1_4981	lcl|AP010953.1_prot_BAI28366.1_5223	lcl|AP010958.1_prot_BAI33550.1_4863	lcl|NZ_CP028304.1_prot_WP_001296659.1_4564	lcl|NZ_CP022959.1_prot_WP_001298520.1_4073	lcl|NC_012759.1_prot_WP_001298520.1_4067	lcl|NC_010473.1_prot_WP_001298520.1_4216	lcl|CP000800.1_prot_ABV18889.1_4441	*	lcl|NC_011741.1_prot_WP_001296882.1_4124	lcl|NC_000913.3_prot_NP_418535.1_4028	lcl|NZ_CP019778.1_prot_WP_001298520.1_4426	lcl|NC_011415.1_prot_WP_001296882.1_4387	lcl|AP009048.1_prot_BAE78113.1_4043
13	13	0.84	lcl|AP010960.1_prot_BAI38718.1_4984	lcl|AP010953.1_prot_BAI28369.1_5226	lcl|AP010958.1_prot_BAI33553.1_4866	lcl|NZ_CP028304.1_prot_WP_001296660.1_4568	lcl|NZ_CP022959.1_prot_WP_001295384.1_4069	lcl|NC_012759.1_prot_WP_000919792.1_4071	lcl|NC_010473.1_prot_WP_000919792.1_4220	lcl|CP000800.1_prot_ABV19394.1_4444	*	lcl|NC_011741.1_prot_WP_001367400.1_4128	lcl|NC_000913.3_prot_NP_418538.2_4032	lcl|NZ_CP019778.1_prot_WP_000919792.1_4430	lcl|NC_011415.1_prot_WP_001298860.1_4391	lcl|AP009048.1_prot_BAE78116.1_4046
13	13	0.84	lcl|AP010960.1_prot_BAI38730.1_4996	lcl|AP010953.1_prot_BAI28381.1_5238	lcl|AP010958.1_prot_BAI33565.1_4878	lcl|NZ_CP028304.1_prot_WP_000371715.1_4579	lcl|NZ_CP022959.1_prot_WP_000371704.1_4057	lcl|NC_012759.1_prot_WP_000371704.1_4083	lcl|NC_010473.1_prot_WP_000371704.1_4232	lcl|CP000800.1_prot_ABV19418.1_4455	*	lcl|NC_011741.1_prot_WP_000371700.1_4140	lcl|NC_000913.3_prot_NP_418550.1_4044	lcl|NZ_CP019778.1_prot_WP_000371704.1_4442	lcl|NC_011415.1_prot_WP_000371700.1_4403	lcl|AP009048.1_prot_BAE78128.1_4058
13	13	0.84	lcl|AP010960.1_prot_BAI38774.1_5045	lcl|AP010953.1_prot_BAI28473.1_5335	lcl|AP010958.1_prot_BAI33643.1_4962	lcl|NZ_CP028304.1_prot_WP_000990282.1_4703	lcl|NZ_CP022959.1_prot_WP_000990333.1_3997	lcl|NC_012759.1_prot_WP_000990333.1_4126	lcl|NC_010473.1_prot_WP_000990333.1_4275	lcl|CP000800.1_prot_ABV19142.1_4497	*	lcl|NC_011741.1_prot_WP_000990321.1_4182	lcl|NC_000913.3_prot_NP_418590.1_4087	lcl|NZ_CP019778.1_prot_WP_000990333.1_4557	lcl|NC_011415.1_prot_WP_000990312.1_4445	lcl|AP009048.1_prot_BAE78170.1_4100
13	13	0.84	lcl|AP010960.1_prot_BAI38791.1_5062	lcl|AP010953.1_prot_BAI28456.1_5318	lcl|AP010958.1_prot_BAI33628.1_4947	lcl|NZ_CP028304.1_prot_WP_001238369.1_4686	lcl|NZ_CP022959.1_prot_WP_001238378.1_4015	lcl|NC_012759.1_prot_WP_001238378.1_4108	lcl|NC_010473.1_prot_WP_001238378.1_4257	lcl|CP000800.1_prot_ABV17536.1_4482	*	lcl|NC_011741.1_prot_WP_001238378.1_4166	lcl|NC_000913.3_prot_NP_418573.1_4069	lcl|NZ_CP019778.1_prot_WP_001238378.1_4539	lcl|NC_011415.1_prot_WP_001238378.1_4429	lcl|AP009048.1_prot_BAE78153.1_4083
13	13	0.84	lcl|AP010960.1_prot_BAI38823.1_5100	lcl|AP010953.1_prot_BAI28519.1_5383	lcl|AP010958.1_prot_BAI33693.1_5012	lcl|NZ_CP028304.1_prot_WP_000589423.1_4755	lcl|NZ_CP022959.1_prot_WP_000589409.1_3946	lcl|NC_012759.1_prot_WP_000589431.1_4170	lcl|NC_010473.1_prot_WP_000589431.1_4319	lcl|CP000800.1_prot_ABV16667.1_4552	*	lcl|NC_011741.1_prot_WP_000589420.1_4229	lcl|NC_000913.3_prot_NP_418634.1_4130	lcl|NZ_CP019778.1_prot_WP_078046150.1_4605	lcl|NC_011415.1_prot_WP_000589425.1_4497	lcl|AP009048.1_prot_BAE78214.1_4144
13	13	0.84	lcl|AP010960.1_prot_BAI38834.1_5111	lcl|AP010953.1_prot_BAI28530.1_5394	lcl|AP010958.1_prot_BAI33704.1_5023	lcl|NZ_CP028304.1_prot_WP_000055075.1_4766	lcl|NZ_CP022959.1_prot_WP_000055072.1_3937	lcl|NC_012759.1_prot_WP_000055075.1_4182	lcl|NC_010473.1_prot_WP_000055075.1_4331	lcl|CP000800.1_prot_ABV19526.1_4564	*	lcl|NC_011741.1_prot_WP_000055075.1_4240	lcl|NC_000913.3_prot_NP_418647.1_4142	lcl|NZ_CP019778.1_prot_WP_000055072.1_4614	lcl|NC_011415.1_prot_WP_000055075.1_4508	lcl|AP009048.1_prot_BAE78227.1_4157
13	13	0.84	lcl|AP010960.1_prot_BAI38836.1_5113	lcl|AP010953.1_prot_BAI28532.1_5396	lcl|AP010958.1_prot_BAI33706.1_5025	lcl|NZ_CP028304.1_prot_WP_000205813.1_4768	lcl|NZ_CP022959.1_prot_WP_000210557.1_3935	lcl|NC_012759.1_prot_WP_000205805.1_4184	lcl|NC_010473.1_prot_WP_000205805.1_4333	lcl|CP000800.1_prot_ABV20246.1_4567	*	lcl|NC_011741.1_prot_WP_000205781.1_4242	lcl|NC_000913.3_prot_YP_026286.1_4144	lcl|NZ_CP019778.1_prot_WP_066008955.1_4616	lcl|NC_011415.1_prot_WP_000210554.1_4510	lcl|AP009048.1_prot_BAE78229.1_4159
13	13	0.84	lcl|AP010960.1_prot_BAI38839.1_5118	lcl|AP010953.1_prot_BAI28536.1_5400	lcl|AP010958.1_prot_BAI33710.1_5029	lcl|NZ_CP028304.1_prot_WP_001219792.1_4772	lcl|NZ_CP022959.1_prot_WP_000905284.1_3931	lcl|NC_012759.1_prot_WP_001219813.1_4188	lcl|NC_010473.1_prot_WP_001219813.1_4339	lcl|CP000800.1_prot_ABV17954.1_4572	*	lcl|NC_011741.1_prot_WP_001219792.1_4246	lcl|NC_000913.3_prot_NP_418654.1_4148	lcl|NZ_CP019778.1_prot_WP_001219806.1_4620	lcl|NC_011415.1_prot_WP_001219796.1_4514	lcl|AP009048.1_prot_BAE78233.1_4163
13	13	0.84	lcl|AP010960.1_prot_BAI38850.1_5129	lcl|AP010953.1_prot_BAI28550.1_5415	lcl|AP010958.1_prot_BAI33722.1_5041	lcl|NZ_CP028304.1_prot_WP_000148581.1_4784	lcl|NZ_CP022959.1_prot_WP_000148581.1_3919	lcl|NC_012759.1_prot_WP_000148581.1_4200	lcl|NC_010473.1_prot_WP_000148581.1_4351	lcl|CP000800.1_prot_ABV18942.1_4586	*	lcl|NC_011741.1_prot_WP_000148581.1_4258	lcl|NC_000913.3_prot_NP_418665.1_4159	lcl|NZ_CP019778.1_prot_WP_001544293.1_4632	lcl|NC_011415.1_prot_WP_000148581.1_4527	lcl|AP009048.1_prot_BAE78243.1_4174
13	13	0.84	lcl|AP010960.1_prot_BAI38938.1_5223	lcl|AP010953.1_prot_BAI28689.1_5569	lcl|AP010958.1_prot_BAI33823.1_5146	lcl|NZ_CP028304.1_prot_WP_000098818.1_59	lcl|NZ_CP022959.1_prot_WP_000098830.1_3841	lcl|NC_012759.1_prot_WP_000098818.1_4326	lcl|NC_010473.1_prot_WP_000098818.1_4428	lcl|CP000800.1_prot_ABV18613.1_4712	*	lcl|NC_011741.1_prot_WP_000098819.1_4359	lcl|NC_000913.3_prot_NP_418782.1_4274	lcl|NZ_CP019778.1_prot_WP_078046166.1_4790	lcl|NC_011415.1_prot_WP_000098819.1_4614	lcl|AP009048.1_prot_BAE78352.1_4297
13	13	0.84	lcl|AP010960.1_prot_BAI38973.1_5261	lcl|AP010953.1_prot_BAI28725.1_5606	lcl|AP010958.1_prot_BAI33934.1_5261	lcl|NZ_CP028304.1_prot_WP_000920358.1_96	lcl|NZ_CP022959.1_prot_WP_000920327.1_3803	lcl|NC_012759.1_prot_WP_000920294.1_4364	lcl|NC_010473.1_prot_WP_000920294.1_4466	lcl|CP000800.1_prot_ABV20350.1_4752	*	lcl|NC_011741.1_prot_WP_000920322.1_4397	lcl|NC_000913.3_prot_NP_418817.1_4311	lcl|NZ_CP019778.1_prot_WP_000920351.1_4828	lcl|NC_011415.1_prot_WP_000920337.1_4652	lcl|AP009048.1_prot_BAE78389.1_4334
13	13	0.839	lcl|AP010960.1_prot_BAI34015.1_11	lcl|AP010953.1_prot_BAI23375.1_11	lcl|AP010958.1_prot_BAI28895.1_12	lcl|NZ_CP028304.1_prot_WP_001102393.1_110	lcl|NZ_CP022959.1_prot_WP_001102358.1_3789	lcl|NC_012759.1_prot_WP_001102367.1_11	lcl|NC_010473.1_prot_WP_001102367.1_11	lcl|CP000800.1_prot_ABV18591.1_11	*	lcl|NC_011741.1_prot_WP_001102379.1_11	lcl|NC_000913.3_prot_NP_414552.1_11	lcl|NZ_CP019778.1_prot_WP_001102367.1_11	lcl|NC_011415.1_prot_WP_001102378.1_11	lcl|AP009048.1_prot_BAE76027.1_11
13	13	0.839	lcl|AP010960.1_prot_BAI34029.1_28	lcl|AP010953.1_prot_BAI23389.1_28	lcl|AP010958.1_prot_BAI28909.1_29	lcl|NZ_CP028304.1_prot_WP_000004655.1_127	lcl|NZ_CP022959.1_prot_WP_000004655.1_3772	lcl|NC_012759.1_prot_WP_000004655.1_26	lcl|NC_010473.1_prot_WP_000004655.1_26	lcl|CP000800.1_prot_ABV20437.1_27	*	lcl|NC_011741.1_prot_WP_000004655.1_26	lcl|NC_000913.3_prot_NP_414569.1_28	lcl|NZ_CP019778.1_prot_WP_000004655.1_28	lcl|NC_011415.1_prot_WP_000004655.1_26	lcl|AP009048.1_prot_BAB96597.1_28
13	13	0.839	lcl|AP010960.1_prot_BAI34046.1_45	lcl|AP010953.1_prot_BAI23406.1_45	lcl|AP010958.1_prot_BAI28926.1_46	lcl|NZ_CP028304.1_prot_WP_000203744.1_144	lcl|NZ_CP022959.1_prot_WP_000203741.1_3756	lcl|NC_012759.1_prot_WP_000203741.1_42	lcl|NC_010473.1_prot_WP_000203741.1_42	lcl|CP000800.1_prot_ABV18067.1_47	*	lcl|NC_011741.1_prot_WP_000203747.1_42	lcl|NC_000913.3_prot_NP_414586.1_44	lcl|NZ_CP019778.1_prot_WP_000203741.1_44	lcl|NC_011415.1_prot_WP_000203747.1_42	lcl|AP009048.1_prot_BAB96612.2_44
