# Species	Genes	Alg.-Conn.	D:SotonD1.fasta	E:11023.fasta	E:150.fasta	E:Bour.fasta	E:SW3.fasta	E:SotonE4.fasta	E:SotonE8.fasta	F:SW4.fasta	F:SW5.fasta	F:SotonF3.fasta
10	10	0.971	lcl|NC_020967.1_prot_WP_009873207.1_784	lcl|CP001890.1_prot_ADH21254.1_800	lcl|CP001886.1_prot_ADH17562.1_801	lcl|NC_020971.1_prot_WP_009873207.1_785	lcl|NC_017952.1_prot_WP_009873207.1_783	lcl|NC_020969.1_prot_WP_009873207.1_784	lcl|NC_020942.1_prot_WP_009873207.1_788	lcl|NC_017951.1_prot_WP_009873207.1_784	lcl|NC_017953.1_prot_WP_009873207.1_784	lcl|NC_020964.1_prot_WP_009873207.1_783
10	10	0.971	lcl|NC_020967.1_prot_WP_009873214.1_805	lcl|CP001890.1_prot_ADH21277.1_823	lcl|CP001886.1_prot_ADH17585.1_824	lcl|NC_020971.1_prot_WP_009873214.1_806	lcl|NC_017952.1_prot_WP_009873214.1_804	lcl|NC_020969.1_prot_WP_009873214.1_805	lcl|NC_020942.1_prot_WP_009873214.1_809	lcl|NC_017951.1_prot_WP_009873214.1_805	lcl|NC_017953.1_prot_WP_009873214.1_805	lcl|NC_020964.1_prot_WP_009873214.1_804
10	10	0.971	lcl|NC_020967.1_prot_WP_009873217.1_814	lcl|CP001890.1_prot_ADH21286.1_832	lcl|CP001886.1_prot_ADH17594.1_833	lcl|NC_020971.1_prot_WP_009873217.1_815	lcl|NC_017952.1_prot_WP_009873217.1_813	lcl|NC_020969.1_prot_WP_009873217.1_814	lcl|NC_020942.1_prot_WP_009873217.1_818	lcl|NC_017951.1_prot_WP_009873217.1_814	lcl|NC_017953.1_prot_WP_009873217.1_814	lcl|NC_020964.1_prot_WP_009873217.1_813
10	10	0.971	lcl|NC_020967.1_prot_WP_009873220.1_819	lcl|CP001890.1_prot_ADH21291.1_837	lcl|CP001886.1_prot_ADH17599.1_838	lcl|NC_020971.1_prot_WP_009873220.1_820	lcl|NC_017952.1_prot_WP_009873220.1_818	lcl|NC_020969.1_prot_WP_009873220.1_819	lcl|NC_020942.1_prot_WP_009873220.1_823	lcl|NC_017951.1_prot_WP_009873220.1_819	lcl|NC_017953.1_prot_WP_009873220.1_819	lcl|NC_020964.1_prot_WP_009873220.1_818
10	10	0.971	lcl|NC_020967.1_prot_WP_009873227.1_840	lcl|CP001890.1_prot_ADH21315.1_861	lcl|CP001886.1_prot_ADH17623.1_862	lcl|NC_020971.1_prot_WP_009873227.1_841	lcl|NC_017952.1_prot_WP_009873227.1_839	lcl|NC_020969.1_prot_WP_009873227.1_840	lcl|NC_020942.1_prot_WP_009873227.1_844	lcl|NC_017951.1_prot_WP_009873227.1_840	lcl|NC_017953.1_prot_WP_009873227.1_840	lcl|NC_020964.1_prot_WP_009873227.1_839
10	10	0.971	lcl|NC_020967.1_prot_WP_009873234.1_864	lcl|CP001890.1_prot_ADH21339.1_885	lcl|CP001886.1_prot_ADH17647.1_886	lcl|NC_020971.1_prot_WP_009873234.1_864	lcl|NC_017952.1_prot_WP_009873234.1_862	lcl|NC_020969.1_prot_WP_009873234.1_863	lcl|NC_020942.1_prot_WP_009873234.1_868	lcl|NC_017951.1_prot_WP_009873234.1_863	lcl|NC_017953.1_prot_WP_009873234.1_863	lcl|NC_020964.1_prot_WP_009873234.1_863
10	10	0.971	lcl|NC_020967.1_prot_WP_009873236.1_887	lcl|CP001890.1_prot_ADH21363.1_909	lcl|CP001886.1_prot_ADH17671.1_910	lcl|NC_020971.1_prot_WP_009873236.1_887	lcl|NC_017952.1_prot_WP_009873236.1_885	lcl|NC_020969.1_prot_WP_009873236.1_886	lcl|NC_020942.1_prot_WP_009873236.1_891	lcl|NC_017951.1_prot_WP_009873236.1_886	lcl|NC_017953.1_prot_WP_009873236.1_886	lcl|NC_020964.1_prot_WP_009873236.1_886
10	10	0.971	lcl|NC_020967.1_prot_WP_009873255.1_659	lcl|CP001890.1_prot_ADH21121.1_667	lcl|CP001886.1_prot_ADH17427.1_666	lcl|NC_020971.1_prot_WP_009873255.1_660	lcl|NC_017952.1_prot_WP_009873255.1_658	lcl|NC_020969.1_prot_WP_009873255.1_659	lcl|NC_020942.1_prot_WP_009873255.1_662	lcl|NC_017951.1_prot_WP_009873255.1_659	lcl|NC_017953.1_prot_WP_009873255.1_659	lcl|NC_020964.1_prot_WP_009873255.1_658
10	10	0.971	lcl|NC_020967.1_prot_WP_009873304.1_717	lcl|CP001890.1_prot_ADH21181.1_727	lcl|CP001886.1_prot_ADH17489.1_728	lcl|NC_020971.1_prot_WP_009873304.1_718	lcl|NC_017952.1_prot_WP_009873304.1_716	lcl|NC_020969.1_prot_WP_009873304.1_717	lcl|NC_020942.1_prot_WP_009873304.1_721	lcl|NC_017951.1_prot_WP_009873304.1_717	lcl|NC_017953.1_prot_WP_009873304.1_717	lcl|NC_020964.1_prot_WP_009873304.1_716
10	10	0.971	lcl|NC_020967.1_prot_WP_010725127.1_226	lcl|CP001890.1_prot_ADH20681.1_227	lcl|CP001886.1_prot_ADH16986.1_225	lcl|NC_020971.1_prot_WP_010725127.1_227	lcl|NC_017952.1_prot_WP_010725127.1_225	lcl|NC_020969.1_prot_WP_010725127.1_226	lcl|NC_020942.1_prot_WP_010725127.1_229	lcl|NC_017951.1_prot_WP_010725127.1_226	lcl|NC_017953.1_prot_WP_010725127.1_226	lcl|NC_020964.1_prot_WP_010725127.1_225
10	10	0.971	lcl|NC_020967.1_prot_WP_014541283.1_575	lcl|CP001890.1_prot_ADH21033.1_579	lcl|CP001886.1_prot_ADH17338.1_577	lcl|NC_020971.1_prot_WP_015506541.1_576	lcl|NC_017952.1_prot_WP_014541283.1_574	lcl|NC_020969.1_prot_WP_014541283.1_575	lcl|NC_020942.1_prot_WP_014541283.1_578	lcl|NC_017951.1_prot_WP_014541283.1_575	lcl|NC_017953.1_prot_WP_014541283.1_575	lcl|NC_020964.1_prot_WP_014541283.1_574
10	10	0.971	lcl|NC_020967.1_prot_WP_014541836.1_884	lcl|CP001890.1_prot_ADH21360.1_906	lcl|CP001886.1_prot_ADH17668.1_907	lcl|NC_020971.1_prot_WP_014541836.1_884	lcl|NC_017952.1_prot_WP_014541836.1_882	lcl|NC_020969.1_prot_WP_014541836.1_883	lcl|NC_020942.1_prot_WP_014541836.1_888	lcl|NC_017951.1_prot_WP_014541836.1_883	lcl|NC_017953.1_prot_WP_014541836.1_883	lcl|NC_020964.1_prot_WP_014541836.1_883
10	10	0.971	lcl|NC_020967.1_prot_WP_014736620.1_407	lcl|CP001890.1_prot_ADH20861.1_407	lcl|CP001886.1_prot_ADH17166.1_405	lcl|NC_020971.1_prot_WP_014541820.1_408	lcl|NC_017952.1_prot_WP_014736648.1_406	lcl|NC_020969.1_prot_WP_014541820.1_407	lcl|NC_020942.1_prot_WP_014541820.1_410	lcl|NC_017951.1_prot_WP_014736620.1_407	lcl|NC_017953.1_prot_WP_014736620.1_407	lcl|NC_020964.1_prot_WP_014736620.1_406
10	10	0.971	lcl|NC_020967.1_prot_WP_015506433.1_59	lcl|CP001890.1_prot_ADH20514.1_60	lcl|CP001886.1_prot_ADH16822.1_61	lcl|NC_020971.1_prot_WP_009872353.1_59	lcl|NC_017952.1_prot_WP_009872353.1_59	lcl|NC_020969.1_prot_WP_009872353.1_59	lcl|NC_020942.1_prot_WP_009872353.1_59	lcl|NC_017951.1_prot_WP_009872353.1_59	lcl|NC_017953.1_prot_WP_009873027.1_59	lcl|NC_020964.1_prot_WP_009873027.1_59
10	10	0.971	lcl|NC_020967.1_prot_WP_015506441.1_329	lcl|CP001890.1_prot_ADH20787.1_333	lcl|CP001886.1_prot_ADH17092.1_331	lcl|NC_020971.1_prot_WP_009872561.1_330	lcl|NC_017952.1_prot_WP_009872561.1_328	lcl|NC_020969.1_prot_WP_009872561.1_329	lcl|NC_020942.1_prot_WP_009872561.1_332	lcl|NC_017951.1_prot_WP_009873105.1_329	lcl|NC_017953.1_prot_WP_009873105.1_329	lcl|NC_020964.1_prot_WP_009873105.1_328
10	10	0.971	lcl|NC_020967.1_prot_WP_015506445.1_425	lcl|CP001890.1_prot_ADH20879.1_425	lcl|CP001886.1_prot_ADH17184.1_423	lcl|NC_020971.1_prot_WP_009872639.1_426	lcl|NC_017952.1_prot_WP_009872639.1_424	lcl|NC_020969.1_prot_WP_009872639.1_425	lcl|NC_020942.1_prot_WP_009872639.1_428	lcl|NC_017951.1_prot_WP_009872639.1_425	lcl|NC_017953.1_prot_WP_009872639.1_425	lcl|NC_020964.1_prot_WP_009872639.1_424
10	10	0.971	lcl|NC_020967.1_prot_WP_015506454.1_798	lcl|CP001890.1_prot_ADH21269.1_815	lcl|CP001886.1_prot_ADH17577.1_816	lcl|NC_020971.1_prot_WP_009873211.1_799	lcl|NC_017952.1_prot_WP_009873211.1_797	lcl|NC_020969.1_prot_WP_009873211.1_798	lcl|NC_020942.1_prot_WP_009873211.1_802	lcl|NC_017951.1_prot_WP_009873211.1_798	lcl|NC_017953.1_prot_WP_009873211.1_798	lcl|NC_020964.1_prot_WP_009873211.1_797
10	10	0.97	lcl|NC_020967.1_prot_WP_009871375.1_29	lcl|CP001890.1_prot_ADH20484.1_30	lcl|CP001886.1_prot_ADH16791.1_30	lcl|NC_020971.1_prot_WP_009871375.1_29	lcl|NC_017952.1_prot_WP_009871375.1_29	lcl|NC_020969.1_prot_WP_009871375.1_29	lcl|NC_020942.1_prot_WP_009871375.1_29	lcl|NC_017951.1_prot_WP_009871375.1_29	lcl|NC_017953.1_prot_WP_009871375.1_29	lcl|NC_020964.1_prot_WP_009871375.1_29
10	10	0.97	lcl|NC_020967.1_prot_WP_009871416.1_69	lcl|CP001890.1_prot_ADH20526.1_72	lcl|CP001886.1_prot_ADH16834.1_73	lcl|NC_020971.1_prot_WP_014541223.1_69	lcl|NC_017952.1_prot_WP_014541223.1_69	lcl|NC_020969.1_prot_WP_014541223.1_69	lcl|NC_020942.1_prot_WP_014541223.1_69	lcl|NC_017951.1_prot_WP_009871416.1_69	lcl|NC_017953.1_prot_WP_009871416.1_69	lcl|NC_020964.1_prot_WP_009871416.1_69
10	10	0.97	lcl|NC_020967.1_prot_WP_009871433.1_87	lcl|CP001890.1_prot_ADH20543.1_89	lcl|CP001886.1_prot_ADH16851.1_90	lcl|NC_020971.1_prot_WP_009871433.1_87	lcl|NC_017952.1_prot_WP_009871433.1_87	lcl|NC_020969.1_prot_WP_009871433.1_87	lcl|NC_020942.1_prot_WP_009871433.1_88	lcl|NC_017951.1_prot_WP_009871433.1_87	lcl|NC_017953.1_prot_WP_009871433.1_87	lcl|NC_020964.1_prot_WP_009871433.1_87
10	10	0.97	lcl|NC_020967.1_prot_WP_009871438.1_92	lcl|CP001890.1_prot_ADH20548.1_94	lcl|CP001886.1_prot_ADH16856.1_95	lcl|NC_020971.1_prot_WP_014541229.1_92	lcl|NC_017952.1_prot_WP_014541229.1_92	lcl|NC_020969.1_prot_WP_014541229.1_92	lcl|NC_020942.1_prot_WP_014541229.1_93	lcl|NC_017951.1_prot_WP_009871438.1_92	lcl|NC_017953.1_prot_WP_009871438.1_92	lcl|NC_020964.1_prot_WP_009871438.1_92
10	10	0.97	lcl|NC_020967.1_prot_WP_009871489.1_145	lcl|CP001890.1_prot_ADH20603.1_149	lcl|CP001886.1_prot_ADH16910.1_149	lcl|NC_020971.1_prot_WP_009871489.1_146	lcl|NC_017952.1_prot_WP_009871489.1_145	lcl|NC_020969.1_prot_WP_009871489.1_145	lcl|NC_020942.1_prot_WP_009871489.1_146	lcl|NC_017951.1_prot_WP_009871489.1_145	lcl|NC_017953.1_prot_WP_009871489.1_145	lcl|NC_020964.1_prot_WP_009871489.1_145
10	10	0.97	lcl|NC_020967.1_prot_WP_009871561.1_219	lcl|CP001890.1_prot_ADH20674.1_220	lcl|CP001886.1_prot_ADH16979.1_218	lcl|NC_020971.1_prot_WP_009871561.1_220	lcl|NC_017952.1_prot_WP_009871561.1_218	lcl|NC_020969.1_prot_WP_015506510.1_219	lcl|NC_020942.1_prot_WP_009871561.1_222	lcl|NC_017951.1_prot_WP_009871561.1_219	lcl|NC_017953.1_prot_WP_009871561.1_219	lcl|NC_020964.1_prot_WP_015506353.1_218
10	10	0.97	lcl|NC_020967.1_prot_WP_009871566.1_224	lcl|CP001890.1_prot_ADH20679.1_225	lcl|CP001886.1_prot_ADH16984.1_223	lcl|NC_020971.1_prot_WP_009871566.1_225	lcl|NC_017952.1_prot_WP_009871566.1_223	lcl|NC_020969.1_prot_WP_009871566.1_224	lcl|NC_020942.1_prot_WP_009871566.1_227	lcl|NC_017951.1_prot_WP_009871566.1_224	lcl|NC_017953.1_prot_WP_009871566.1_224	lcl|NC_020964.1_prot_WP_009871566.1_223
10	10	0.97	lcl|NC_020967.1_prot_WP_009871578.1_236	lcl|CP001890.1_prot_ADH20691.1_237	lcl|CP001886.1_prot_ADH16996.1_235	lcl|NC_020971.1_prot_WP_009871578.1_237	lcl|NC_017952.1_prot_WP_009871578.1_235	lcl|NC_020969.1_prot_WP_009871578.1_236	lcl|NC_020942.1_prot_WP_009871578.1_239	lcl|NC_017951.1_prot_WP_009871578.1_236	lcl|NC_017953.1_prot_WP_009871578.1_236	lcl|NC_020964.1_prot_WP_009871578.1_235
10	10	0.97	lcl|NC_020967.1_prot_WP_009871590.1_248	lcl|CP001890.1_prot_ADH20704.1_250	lcl|CP001886.1_prot_ADH17009.1_248	lcl|NC_020971.1_prot_WP_009871590.1_249	lcl|NC_017952.1_prot_WP_009871590.1_247	lcl|NC_020969.1_prot_WP_009871590.1_248	lcl|NC_020942.1_prot_WP_015506240.1_251	lcl|NC_017951.1_prot_WP_009871590.1_248	lcl|NC_017953.1_prot_WP_009871590.1_248	lcl|NC_020964.1_prot_WP_009871590.1_247
10	10	0.97	lcl|NC_020967.1_prot_WP_009871620.1_278	lcl|CP001890.1_prot_ADH20735.1_281	lcl|CP001886.1_prot_ADH17040.1_279	lcl|NC_020971.1_prot_WP_009871620.1_279	lcl|NC_017952.1_prot_WP_009871620.1_277	lcl|NC_020969.1_prot_WP_009871620.1_278	lcl|NC_020942.1_prot_WP_009871620.1_281	lcl|NC_017951.1_prot_WP_009871620.1_278	lcl|NC_017953.1_prot_WP_009871620.1_278	lcl|NC_020964.1_prot_WP_009871620.1_277
10	10	0.97	lcl|NC_020967.1_prot_WP_009871624.1_282	lcl|CP001890.1_prot_ADH20739.1_285	lcl|CP001886.1_prot_ADH17044.1_283	lcl|NC_020971.1_prot_WP_009871624.1_283	lcl|NC_017952.1_prot_WP_009871624.1_281	lcl|NC_020969.1_prot_WP_009871624.1_282	lcl|NC_020942.1_prot_WP_009871624.1_285	lcl|NC_017951.1_prot_WP_009871624.1_282	lcl|NC_017953.1_prot_WP_009871624.1_282	lcl|NC_020964.1_prot_WP_009871624.1_281
10	10	0.97	lcl|NC_020967.1_prot_WP_009871670.1_328	lcl|CP001890.1_prot_ADH20785.1_331	lcl|CP001886.1_prot_ADH17090.1_329	lcl|NC_020971.1_prot_WP_009871670.1_329	lcl|NC_017952.1_prot_WP_009871670.1_327	lcl|NC_020969.1_prot_WP_009871670.1_328	lcl|NC_020942.1_prot_WP_009871670.1_331	lcl|NC_017951.1_prot_WP_009871670.1_328	lcl|NC_017953.1_prot_WP_009871670.1_328	lcl|NC_020964.1_prot_WP_009871670.1_327
10	10	0.97	lcl|NC_020967.1_prot_WP_009871672.1_330	lcl|CP001890.1_prot_ADH20788.1_334	lcl|CP001886.1_prot_ADH17093.1_332	lcl|NC_020971.1_prot_WP_009871672.1_331	lcl|NC_017952.1_prot_WP_009871672.1_329	lcl|NC_020969.1_prot_WP_009871672.1_330	lcl|NC_020942.1_prot_WP_009871672.1_333	lcl|NC_017951.1_prot_WP_009871672.1_330	lcl|NC_017953.1_prot_WP_009871672.1_330	lcl|NC_020964.1_prot_WP_009871672.1_329
10	10	0.97	lcl|NC_020967.1_prot_WP_009871723.1_382	lcl|CP001890.1_prot_ADH20838.1_384	lcl|CP001886.1_prot_ADH17143.1_382	lcl|NC_020971.1_prot_WP_014541262.1_383	lcl|NC_017952.1_prot_WP_014541262.1_381	lcl|NC_020969.1_prot_WP_014541262.1_382	lcl|NC_020942.1_prot_WP_014541262.1_385	lcl|NC_017951.1_prot_WP_009871723.1_382	lcl|NC_017953.1_prot_WP_009871723.1_382	lcl|NC_020964.1_prot_WP_009871723.1_381
10	10	0.97	lcl|NC_020967.1_prot_WP_009871736.1_397	lcl|CP001890.1_prot_ADH20851.1_397	lcl|CP001886.1_prot_ADH17156.1_395	lcl|NC_020971.1_prot_WP_009872617.1_398	lcl|NC_017952.1_prot_WP_009872617.1_396	lcl|NC_020969.1_prot_WP_009872617.1_397	lcl|NC_020942.1_prot_WP_009872617.1_400	lcl|NC_017951.1_prot_WP_009871736.1_397	lcl|NC_017953.1_prot_WP_009871736.1_397	lcl|NC_020964.1_prot_WP_009871736.1_396
10	10	0.97	lcl|NC_020967.1_prot_WP_009871740.1_401	lcl|CP001890.1_prot_ADH20855.1_401	lcl|CP001886.1_prot_ADH17160.1_399	lcl|NC_020971.1_prot_WP_009871740.1_402	lcl|NC_017952.1_prot_WP_009871740.1_400	lcl|NC_020969.1_prot_WP_009871740.1_401	lcl|NC_020942.1_prot_WP_009871740.1_404	lcl|NC_017951.1_prot_WP_009871740.1_401	lcl|NC_017953.1_prot_WP_009871740.1_401	lcl|NC_020964.1_prot_WP_009871740.1_400
10	10	0.97	lcl|NC_020967.1_prot_WP_009871758.1_419	lcl|CP001890.1_prot_ADH20873.1_419	lcl|CP001886.1_prot_ADH17178.1_417	lcl|NC_020971.1_prot_WP_009871758.1_420	lcl|NC_017952.1_prot_WP_009871758.1_418	lcl|NC_020969.1_prot_WP_009871758.1_419	lcl|NC_020942.1_prot_WP_009871758.1_422	lcl|NC_017951.1_prot_WP_009871758.1_419	lcl|NC_017953.1_prot_WP_009871758.1_419	lcl|NC_020964.1_prot_WP_009871758.1_418
10	10	0.97	lcl|NC_020967.1_prot_WP_009871827.1_486	lcl|CP001890.1_prot_ADH20943.1_489	lcl|CP001886.1_prot_ADH17248.1_487	lcl|NC_020971.1_prot_WP_009871827.1_487	lcl|NC_017952.1_prot_WP_009871827.1_485	lcl|NC_020969.1_prot_WP_009871827.1_486	lcl|NC_020942.1_prot_WP_009871827.1_489	lcl|NC_017951.1_prot_WP_009871827.1_486	lcl|NC_017953.1_prot_WP_009871827.1_486	lcl|NC_020964.1_prot_WP_009871827.1_485
10	10	0.97	lcl|NC_020967.1_prot_WP_009871845.1_502	lcl|CP001890.1_prot_ADH20960.1_506	lcl|CP001886.1_prot_ADH17264.1_503	lcl|NC_020971.1_prot_WP_009871845.1_503	lcl|NC_017952.1_prot_WP_009871845.1_501	lcl|NC_020969.1_prot_WP_009871845.1_502	lcl|NC_020942.1_prot_WP_009871845.1_505	lcl|NC_017951.1_prot_WP_009871845.1_502	lcl|NC_017953.1_prot_WP_009871845.1_502	lcl|NC_020964.1_prot_WP_009871845.1_501
10	10	0.97	lcl|NC_020967.1_prot_WP_009871846.1_503	lcl|CP001890.1_prot_ADH20961.1_507	lcl|CP001886.1_prot_ADH17265.1_504	lcl|NC_020971.1_prot_WP_009871846.1_504	lcl|NC_017952.1_prot_WP_009871846.1_502	lcl|NC_020969.1_prot_WP_009871846.1_503	lcl|NC_020942.1_prot_WP_009871846.1_506	lcl|NC_017951.1_prot_WP_009871846.1_503	lcl|NC_017953.1_prot_WP_009871846.1_503	lcl|NC_020964.1_prot_WP_009871846.1_502
10	10	0.97	lcl|NC_020967.1_prot_WP_009871871.1_527	lcl|CP001890.1_prot_ADH20985.1_531	lcl|CP001886.1_prot_ADH17290.1_529	lcl|NC_020971.1_prot_WP_009871871.1_528	lcl|NC_017952.1_prot_WP_009871871.1_526	lcl|NC_020969.1_prot_WP_009871871.1_527	lcl|NC_020942.1_prot_WP_009871871.1_530	lcl|NC_017951.1_prot_WP_009871871.1_527	lcl|NC_017953.1_prot_WP_009871871.1_527	lcl|NC_020964.1_prot_WP_009871871.1_526
10	10	0.97	lcl|NC_020967.1_prot_WP_009871876.1_532	lcl|CP001890.1_prot_ADH20990.1_536	lcl|CP001886.1_prot_ADH17295.1_534	lcl|NC_020971.1_prot_WP_009871876.1_533	lcl|NC_017952.1_prot_WP_014736654.1_531	lcl|NC_020969.1_prot_WP_009871876.1_532	lcl|NC_020942.1_prot_WP_009871876.1_535	lcl|NC_017951.1_prot_WP_009871876.1_532	lcl|NC_017953.1_prot_WP_009871876.1_532	lcl|NC_020964.1_prot_WP_009871876.1_531
10	10	0.97	lcl|NC_020967.1_prot_WP_009871883.1_539	lcl|CP001890.1_prot_ADH20997.1_543	lcl|CP001886.1_prot_ADH17302.1_541	lcl|NC_020971.1_prot_WP_009871883.1_540	lcl|NC_017952.1_prot_WP_009871883.1_538	lcl|NC_020969.1_prot_WP_009871883.1_539	lcl|NC_020942.1_prot_WP_009871883.1_542	lcl|NC_017951.1_prot_WP_009871883.1_539	lcl|NC_017953.1_prot_WP_009871883.1_539	lcl|NC_020964.1_prot_WP_009871883.1_538
10	10	0.97	lcl|NC_020967.1_prot_WP_009871896.1_552	lcl|CP001890.1_prot_ADH21010.1_556	lcl|CP001886.1_prot_ADH17315.1_554	lcl|NC_020971.1_prot_WP_009871896.1_553	lcl|NC_017952.1_prot_WP_009871896.1_551	lcl|NC_020969.1_prot_WP_009871896.1_552	lcl|NC_020942.1_prot_WP_009871896.1_555	lcl|NC_017951.1_prot_WP_009871896.1_552	lcl|NC_017953.1_prot_WP_009871896.1_552	lcl|NC_020964.1_prot_WP_009871896.1_551
10	10	0.97	lcl|NC_020967.1_prot_WP_009872072.1_719	lcl|CP001890.1_prot_ADH21183.1_729	lcl|CP001886.1_prot_ADH17491.1_730	lcl|NC_020971.1_prot_WP_009872072.1_720	lcl|NC_017952.1_prot_WP_009872072.1_718	lcl|NC_020969.1_prot_WP_009872072.1_719	lcl|NC_020942.1_prot_WP_009872072.1_723	lcl|NC_017951.1_prot_WP_009872072.1_719	lcl|NC_017953.1_prot_WP_009872072.1_719	lcl|NC_020964.1_prot_WP_009872072.1_718
10	10	0.97	lcl|NC_020967.1_prot_WP_009872078.1_725	lcl|CP001890.1_prot_ADH21189.1_735	lcl|CP001886.1_prot_ADH17497.1_736	lcl|NC_020971.1_prot_WP_009872078.1_726	lcl|NC_017952.1_prot_WP_009872078.1_724	lcl|NC_020969.1_prot_WP_009872078.1_725	lcl|NC_020942.1_prot_WP_009872078.1_729	lcl|NC_017951.1_prot_WP_009872078.1_725	lcl|NC_017953.1_prot_WP_009872078.1_725	lcl|NC_020964.1_prot_WP_009872078.1_724
10	10	0.97	lcl|NC_020967.1_prot_WP_009872119.1_763	lcl|CP001890.1_prot_ADH21231.1_777	lcl|CP001886.1_prot_ADH17539.1_778	lcl|NC_020971.1_prot_WP_009872119.1_764	lcl|NC_017952.1_prot_WP_009872119.1_762	lcl|NC_020969.1_prot_WP_009872119.1_763	lcl|NC_020942.1_prot_WP_009872119.1_767	lcl|NC_017951.1_prot_WP_009872119.1_763	lcl|NC_017953.1_prot_WP_009872119.1_763	lcl|NC_020964.1_prot_WP_009872119.1_762
10	10	0.97	lcl|NC_020967.1_prot_WP_009872132.1_774	lcl|CP001890.1_prot_ADH21244.1_790	lcl|CP001886.1_prot_ADH17552.1_791	lcl|NC_020971.1_prot_WP_009872132.1_775	lcl|NC_017952.1_prot_WP_009872132.1_773	lcl|NC_020969.1_prot_WP_009872132.1_774	lcl|NC_020942.1_prot_WP_009872132.1_778	lcl|NC_017951.1_prot_WP_009872132.1_774	lcl|NC_017953.1_prot_WP_009872132.1_774	lcl|NC_020964.1_prot_WP_009872132.1_773
10	10	0.97	lcl|NC_020967.1_prot_WP_009872152.1_794	lcl|CP001890.1_prot_ADH21264.1_810	lcl|CP001886.1_prot_ADH17572.1_811	lcl|NC_020971.1_prot_WP_009872152.1_795	lcl|NC_017952.1_prot_WP_009872152.1_793	lcl|NC_020969.1_prot_WP_009872152.1_794	lcl|NC_020942.1_prot_WP_009872152.1_798	lcl|NC_017951.1_prot_WP_009872152.1_794	lcl|NC_017953.1_prot_WP_009872152.1_794	lcl|NC_020964.1_prot_WP_009872152.1_793
10	10	0.97	lcl|NC_020967.1_prot_WP_009872181.1_822	lcl|CP001890.1_prot_ADH21296.1_842	lcl|CP001886.1_prot_ADH17604.1_843	lcl|NC_020971.1_prot_WP_009872181.1_823	lcl|NC_017952.1_prot_WP_009872181.1_821	lcl|NC_020969.1_prot_WP_009872181.1_822	lcl|NC_020942.1_prot_WP_009872181.1_826	lcl|NC_017951.1_prot_WP_009872181.1_822	lcl|NC_017953.1_prot_WP_009872181.1_822	lcl|NC_020964.1_prot_WP_009872181.1_821
10	10	0.97	lcl|NC_020967.1_prot_WP_009872304.1_4	lcl|CP001890.1_prot_ADH20458.1_4	lcl|CP001886.1_prot_ADH16765.1_4	lcl|NC_020971.1_prot_WP_009872304.1_4	lcl|NC_017952.1_prot_WP_009871349.1_4	lcl|NC_020969.1_prot_WP_009871349.1_4	lcl|NC_020942.1_prot_WP_009871349.1_4	lcl|NC_017951.1_prot_WP_009872304.1_4	lcl|NC_017953.1_prot_WP_009872304.1_4	lcl|NC_020964.1_prot_WP_009872304.1_4
10	10	0.97	lcl|NC_020967.1_prot_WP_009872357.1_70	lcl|CP001890.1_prot_ADH20527.1_73	lcl|CP001886.1_prot_ADH16835.1_74	lcl|NC_020971.1_prot_WP_014541224.1_70	lcl|NC_017952.1_prot_WP_014541224.1_70	lcl|NC_020969.1_prot_WP_014541224.1_70	lcl|NC_020942.1_prot_WP_014541224.1_70	lcl|NC_017951.1_prot_WP_009872357.1_70	lcl|NC_017953.1_prot_WP_009872357.1_70	lcl|NC_020964.1_prot_WP_009872357.1_70
10	10	0.97	lcl|NC_020967.1_prot_WP_009872362.1_78	lcl|CP001890.1_prot_ADH20535.1_81	lcl|CP001886.1_prot_ADH16843.1_82	lcl|NC_020971.1_prot_WP_009872362.1_78	lcl|NC_017952.1_prot_WP_009872362.1_78	lcl|NC_020969.1_prot_WP_009872362.1_78	lcl|NC_020942.1_prot_WP_009872362.1_78	lcl|NC_017951.1_prot_WP_009872362.1_78	lcl|NC_017953.1_prot_WP_009872362.1_78	lcl|NC_020964.1_prot_WP_009872362.1_78
10	10	0.97	lcl|NC_020967.1_prot_WP_009872363.1_79	lcl|CP001890.1_prot_ADH20536.1_82	lcl|CP001886.1_prot_ADH16844.1_83	lcl|NC_020971.1_prot_WP_009872363.1_79	lcl|NC_017952.1_prot_WP_009872363.1_79	lcl|NC_020969.1_prot_WP_009872363.1_79	lcl|NC_020942.1_prot_WP_009872363.1_79	lcl|NC_017951.1_prot_WP_009872363.1_79	lcl|NC_017953.1_prot_WP_009872363.1_79	lcl|NC_020964.1_prot_WP_009872363.1_79
10	10	0.97	lcl|NC_020967.1_prot_WP_009872392.1_124	lcl|CP001890.1_prot_ADH20581.1_127	lcl|CP001886.1_prot_ADH16888.1_127	lcl|NC_020971.1_prot_WP_009872392.1_125	lcl|NC_017952.1_prot_WP_009872392.1_124	lcl|NC_020969.1_prot_WP_009872392.1_124	lcl|NC_020942.1_prot_WP_009872392.1_125	lcl|NC_017951.1_prot_WP_009872392.1_124	lcl|NC_017953.1_prot_WP_009872392.1_124	lcl|NC_020964.1_prot_WP_009872392.1_124
