# Species	Genes	Alg.-Conn.	ATCC17978.fasta	ATCC19606.fasta	MDR-TJ.fasta	MDR-ZJ06.fasta	NCGM237.fasta	PKAB07.fasta	TCDC-AB0715.fasta	TYTH-1.fasta	UNVERIFIED_AC12.fasta	ZW85-1.fasta
10	10	0.879	lcl|NZ_CP033110.1_prot_WP_001252592.1_1847	lcl|NZ_CP058289.1_prot_WP_001252590.1_1533	lcl|NC_017847.1_prot_WP_001252589.1_1852	lcl|NC_017171.2_prot_WP_001252589.1_3035	lcl|NZ_AP013357.1_prot_WP_001252589.1_1955	lcl|CP006963.1_prot_AHJ93290.1_1834	lcl|CP002522.2_prot_ADX92421.1_1990	lcl|NC_018706.1_prot_WP_001252589.1_2138	lcl|CP007549.3_prot_AHX30064.1_3096	lcl|NC_023028.1_prot_WP_023896747.1_1682
10	10	0.879	lcl|NZ_CP033110.1_prot_WP_001255202.1_845	lcl|NZ_CP058289.1_prot_WP_001255198.1_581	lcl|NC_017847.1_prot_WP_001255198.1_787	lcl|NC_017171.2_prot_WP_001255198.1_340	lcl|NZ_AP013357.1_prot_WP_001255198.1_804	lcl|CP006963.1_prot_AHJ94319.1_2871	lcl|CP002522.2_prot_ADX93521.1_3089	lcl|NC_018706.1_prot_WP_001255198.1_3110	lcl|CP007549.3_prot_AHX27388.1_419	lcl|NC_023028.1_prot_WP_001255199.1_782
10	10	0.879	lcl|NZ_CP033110.1_prot_WP_002023245.1_3505	lcl|NZ_CP058289.1_prot_WP_001984993.1_3265	lcl|NC_017847.1_prot_WP_001020939.1_3579	lcl|NC_017171.2_prot_WP_002000467.1_1260	lcl|NZ_AP013357.1_prot_WP_002000467.1_3702	lcl|CP006963.1_prot_AHJ91609.1_141	lcl|CP002522.2_prot_ADX90574.1_135	lcl|NC_018706.1_prot_WP_002000467.1_340	lcl|CP007549.3_prot_AHX27630.1_661	lcl|NC_023028.1_prot_WP_002023245.1_3304
10	10	0.879	lcl|NZ_CP033110.1_prot_WP_049594802.1_655	lcl|NZ_CP058289.1_prot_WP_001984823.1_402	lcl|NC_017847.1_prot_WP_000264364.1_607	lcl|NC_017171.2_prot_WP_000264364.1_520	lcl|NZ_AP013357.1_prot_WP_000264364.1_622	lcl|CP006963.1_prot_AHJ94498.1_3051	lcl|CP002522.2_prot_ADX93706.1_3274	lcl|NC_018706.1_prot_WP_000264364.1_3299	lcl|CP007549.3_prot_AHX29762.1_2794	lcl|NC_023028.1_prot_WP_043960346.1_603
10	10	0.879	lcl|NZ_CP033110.1_prot_WP_049594891.1_3198	lcl|NZ_CP058289.1_prot_WP_000648638.1_2973	lcl|NC_017847.1_prot_WP_000648652.1_3243	lcl|NC_017171.2_prot_WP_000648652.1_1597	lcl|NZ_AP013357.1_prot_WP_000648652.1_3388	lcl|CP006963.1_prot_AHJ91921.1_455	lcl|CP002522.2_prot_ADX90913.1_485	lcl|NC_018706.1_prot_WP_000648652.1_685	lcl|CP007549.3_prot_AHX27067.1_98	lcl|NC_023028.1_prot_WP_023897347.1_3006
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_000086443.1_684	lcl|NZ_CP058289.1_prot_WP_000086443.1_430	lcl|NC_017847.1_prot_WP_000086450.1_635	lcl|NC_017171.2_prot_WP_000086450.1_492	lcl|NZ_AP013357.1_prot_WP_000086450.1_650	lcl|CP006963.1_prot_AHJ94470.1_3023	lcl|CP002522.2_prot_ADX93679.1_3247	lcl|NC_018706.1_prot_WP_000086450.1_3271	lcl|CP007549.3_prot_AHX28368.1_1399	lcl|NC_023028.1_prot_WP_023896262.1_632
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_000130927.1_3077	lcl|NZ_CP058289.1_prot_WP_001281713.1_2864	lcl|NC_017847.1_prot_WP_001281716.1_3125	lcl|NC_017171.2_prot_WP_001281716.1_1715	lcl|NZ_AP013357.1_prot_WP_001281716.1_3268	lcl|CP006963.1_prot_AHJ92046.1_581	lcl|CP002522.2_prot_ADX91030.1_602	lcl|NC_018706.1_prot_WP_001281716.1_803	lcl|CP007549.3_prot_AHX29103.1_2134	lcl|NC_023028.1_prot_WP_000130927.1_2908
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_000194641.1_1555	lcl|NZ_CP058289.1_prot_WP_000194640.1_1252	lcl|NC_017847.1_prot_WP_000194652.1_1545	lcl|NC_017171.2_prot_WP_000194652.1_3345	lcl|NZ_AP013357.1_prot_WP_000194652.1_1636	lcl|CP006963.1_prot_AHJ93608.1_2155	lcl|CP002522.2_prot_ADX92724.1_2294	lcl|NC_018706.1_prot_WP_000194652.1_2445	lcl|CP007549.3_prot_AHX27833.1_864	lcl|NC_023028.1_prot_WP_000194643.1_1390
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_000404158.1_1733	lcl|NZ_CP058289.1_prot_WP_000404165.1_1425	lcl|NC_017847.1_prot_WP_000404178.1_1731	lcl|NC_017171.2_prot_WP_000404178.1_3159	lcl|NZ_AP013357.1_prot_WP_000404178.1_1827	lcl|CP006963.1_prot_AHJ93412.1_1956	lcl|CP002522.2_prot_ADX92541.1_2110	lcl|NC_018706.1_prot_WP_000404178.1_2259	lcl|CP007549.3_prot_AHX29620.1_2651	lcl|NC_023028.1_prot_WP_023896670.1_1560
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_000733006.1_184	lcl|NZ_CP058289.1_prot_WP_000733005.1_3620	lcl|NC_017847.1_prot_WP_000733005.1_181	lcl|NC_017171.2_prot_WP_000733005.1_944	lcl|NZ_AP013357.1_prot_WP_000733005.1_200	lcl|CP006963.1_prot_AHJ95088.1_3641	lcl|CP002522.2_prot_ADX94119.1_3687	lcl|NC_018706.1_prot_WP_000733005.1_30	lcl|CP007549.3_prot_AHX28875.1_1906	lcl|NC_023028.1_prot_WP_000733005.1_186
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_000800035.1_1919	lcl|NZ_CP058289.1_prot_WP_000800035.1_1596	lcl|NC_017847.1_prot_WP_000800038.1_1920	lcl|NC_017171.2_prot_WP_000800038.1_2963	lcl|NZ_AP013357.1_prot_WP_000800038.1_2025	lcl|CP006963.1_prot_AHJ93222.1_1766	lcl|CP002522.2_prot_ADX92355.1_1924	lcl|NC_018706.1_prot_WP_000800038.1_2070	lcl|CP007549.3_prot_AHX27231.1_262	lcl|NC_023028.1_prot_WP_000800035.1_1753
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_000853307.1_1329	lcl|NZ_CP058289.1_prot_WP_000853311.1_1095	lcl|NC_017847.1_prot_WP_000853316.1_1329	lcl|NC_017171.2_prot_WP_000853316.1_3566	lcl|NZ_AP013357.1_prot_WP_000853316.1_1368	lcl|CP006963.1_prot_AHJ93795.1_2344	lcl|CP002522.2_prot_ADX92963.1_2532	lcl|NC_018706.1_prot_WP_000853316.1_2598	lcl|CP007549.3_prot_AHX29889.1_2921	lcl|NC_023028.1_prot_WP_023896499.1_1233
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_000891208.1_1335	lcl|NZ_CP058289.1_prot_WP_000891222.1_1101	lcl|NC_017847.1_prot_WP_000891197.1_1335	lcl|NC_017171.2_prot_WP_000891197.1_3560	lcl|NZ_AP013357.1_prot_WP_000891197.1_1374	lcl|CP006963.1_prot_AHJ93789.1_2338	lcl|CP002522.2_prot_ADX92957.1_2526	lcl|NC_018706.1_prot_WP_000891197.1_2592	lcl|CP007549.3_prot_AHX29895.1_2927	lcl|NC_023028.1_prot_WP_023896505.1_1239
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_000958096.1_3080	lcl|NZ_CP058289.1_prot_WP_000958103.1_2868	lcl|NC_017847.1_prot_WP_000958109.1_3129	lcl|NC_017171.2_prot_WP_000958109.1_1711	lcl|NZ_AP013357.1_prot_WP_000958109.1_3272	lcl|CP006963.1_prot_AHJ92042.1_577	lcl|CP002522.2_prot_ADX91026.1_598	lcl|NC_018706.1_prot_WP_000958109.1_799	lcl|CP007549.3_prot_AHX29107.1_2138	lcl|NC_023028.1_prot_WP_023897318.1_2911
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_000983539.1_2260	lcl|NZ_CP058289.1_prot_WP_000983539.1_1891	lcl|NC_017847.1_prot_WP_000983628.1_2206	lcl|NC_017171.2_prot_WP_000983628.1_2679	lcl|NZ_AP013357.1_prot_WP_000983628.1_2370	lcl|CP006963.1_prot_AHJ92938.1_1480	lcl|CP002522.2_prot_ADX92021.1_1593	lcl|NC_018706.1_prot_WP_000983628.1_1789	lcl|CP007549.3_prot_AHX27649.1_680	lcl|NC_023028.1_prot_WP_000983622.1_2038
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_001023281.1_699	lcl|NZ_CP058289.1_prot_WP_001023278.1_445	lcl|NC_017847.1_prot_WP_001023286.1_651	lcl|NC_017171.2_prot_WP_001023286.1_476	lcl|NZ_AP013357.1_prot_WP_001023286.1_666	lcl|CP006963.1_prot_AHJ94453.1_3005	lcl|CP002522.2_prot_ADX93663.1_3231	lcl|NC_018706.1_prot_WP_001023286.1_3255	lcl|CP007549.3_prot_AHX28736.1_1767	lcl|NC_023028.1_prot_WP_023896267.1_647
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_001061082.1_212	lcl|NZ_CP058289.1_prot_WP_001061065.1_16	lcl|NC_017847.1_prot_WP_001061070.1_208	lcl|NC_017171.2_prot_WP_001061070.1_917	lcl|NZ_AP013357.1_prot_WP_001061068.1_226	lcl|CP006963.1_prot_AHJ95061.1_3614	lcl|CP002522.2_prot_ADX94092.1_3660	lcl|NC_018706.1_prot_WP_001061070.1_3	lcl|CP007549.3_prot_AHX28848.1_1879	lcl|NC_023028.1_prot_WP_023896105.1_216
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_001196403.1_3165	lcl|NZ_CP058289.1_prot_WP_001196406.1_2930	lcl|NC_017847.1_prot_WP_001196414.1_3210	lcl|NC_017171.2_prot_WP_001196414.1_1630	lcl|NZ_AP013357.1_prot_WP_001196414.1_3355	lcl|CP006963.1_prot_AHJ91954.1_488	lcl|CP002522.2_prot_ADX90945.1_517	lcl|NC_018706.1_prot_WP_001196414.1_718	lcl|CP007549.3_prot_AHX27034.1_65	lcl|NC_023028.1_prot_WP_023897339.1_2973
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_001202017.1_94	lcl|NZ_CP058289.1_prot_WP_001202018.1_3534	lcl|NC_017847.1_prot_WP_001202026.1_91	lcl|NC_017171.2_prot_WP_001202026.1_1032	lcl|NZ_AP013357.1_prot_WP_041114725.1_108	lcl|CP006963.1_prot_AHJ95180.1_3734	lcl|CP002522.2_prot_ADX94207.1_3775	lcl|NC_018706.1_prot_WP_001202028.1_123	lcl|CP007549.3_prot_AHX28051.1_1082	lcl|NC_023028.1_prot_WP_001202018.1_93
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_001285124.1_2737	lcl|NZ_CP058289.1_prot_WP_001285124.1_2491	lcl|NC_017847.1_prot_WP_001285132.1_2767	lcl|NC_017171.2_prot_WP_001285132.1_2187	lcl|NZ_AP013357.1_prot_WP_001285132.1_2848	lcl|CP006963.1_prot_AHJ92484.1_1023	lcl|CP002522.2_prot_ADX91489.1_1060	lcl|NC_018706.1_prot_WP_001285132.1_1263	lcl|CP007549.3_prot_AHX28571.1_1602	lcl|NC_023028.1_prot_WP_001285124.1_2557
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_001292518.1_3397	lcl|NZ_CP058289.1_prot_WP_001292503.1_3172	lcl|NC_017847.1_prot_WP_001292506.1_3444	lcl|NC_017171.2_prot_WP_001292506.1_1396	lcl|NZ_AP013357.1_prot_WP_001292506.1_3590	lcl|CP006963.1_prot_AHJ91720.1_254	lcl|CP002522.2_prot_ADX90713.1_283	lcl|NC_018706.1_prot_WP_001292506.1_484	lcl|CP007549.3_prot_AHX29000.1_2031	lcl|NC_023028.1_prot_WP_023897415.1_3209
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_031978803.1_141	lcl|NZ_CP058289.1_prot_WP_005143404.1_3577	lcl|NC_017847.1_prot_WP_002020301.1_135	lcl|NC_017171.2_prot_WP_002020301.1_988	lcl|NZ_AP013357.1_prot_WP_004644127.1_157	lcl|CP006963.1_prot_AHJ95133.1_3686	lcl|CP002522.2_prot_ADX94162.1_3730	lcl|NC_018706.1_prot_M3Q_RS00375_74	lcl|CP007549.3_prot_AHX28007.1_1038	lcl|NC_023028.1_prot_WP_023896075.1_142
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_049081181.1_2405	lcl|NZ_CP058289.1_prot_WP_086241995.1_2072	lcl|NC_017847.1_prot_WP_049081181.1_2385	lcl|NC_017171.2_prot_WP_049081181.1_2502	lcl|NZ_AP013357.1_prot_WP_049081181.1_2550	lcl|CP006963.1_prot_AHJ92761.1_1302	lcl|CP002522.2_prot_ADX91851.1_1423	lcl|NC_018706.1_prot_WP_049081181.1_1622	lcl|CP007549.3_prot_AHX28196.1_1227	lcl|NC_023028.1_prot_WP_103236088.1_2221
10	10	0.878	lcl|NZ_CP033110.1_prot_WP_104159528.1_2109	lcl|NZ_CP058289.1_prot_WP_100223319.1_1731	lcl|NC_017847.1_prot_WP_000164254.1_2055	lcl|NC_017171.2_prot_WP_000164254.1_2828	lcl|NZ_AP013357.1_prot_WP_000164254.1_2218	lcl|CP006963.1_prot_AHJ93084.1_1628	lcl|CP002522.2_prot_ADX92223.1_1792	lcl|NC_018706.1_prot_WP_000164254.1_1934	lcl|CP007549.3_prot_AHX30484.1_3509	lcl|NC_023028.1_prot_WP_144080745.1_1888
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000002859.1_473	lcl|NZ_CP058289.1_prot_WP_000002852.1_264	lcl|NC_017847.1_prot_WP_000002861.1_464	lcl|NC_017171.2_prot_WP_000002861.1_663	lcl|NZ_AP013357.1_prot_WP_000002861.1_481	lcl|CP006963.1_prot_AHJ94635.1_3188	lcl|CP002522.2_prot_ADX93843.1_3411	lcl|NC_018706.1_prot_WP_000002861.1_3444	lcl|CP007549.3_prot_AHX29928.1_2960	lcl|NC_023028.1_prot_WP_023896187.1_466
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000011145.1_846	lcl|NZ_CP058289.1_prot_WP_000011146.1_582	lcl|NC_017847.1_prot_WP_000011145.1_788	lcl|NC_017171.2_prot_WP_000011145.1_339	lcl|NZ_AP013357.1_prot_WP_000011145.1_805	lcl|CP006963.1_prot_AHJ94318.1_2870	lcl|CP002522.2_prot_ADX93520.1_3088	lcl|NC_018706.1_prot_WP_000011145.1_3109	lcl|CP007549.3_prot_AHX27389.1_420	lcl|NC_023028.1_prot_WP_023896313.1_783
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000039915.1_1516	lcl|NZ_CP058289.1_prot_WP_000039916.1_1213	lcl|NC_017847.1_prot_WP_000039930.1_1507	lcl|NC_017171.2_prot_WP_000039930.1_3385	lcl|NZ_AP013357.1_prot_WP_000039930.1_1596	lcl|CP006963.1_prot_AHJ93650.1_2197	lcl|CP002522.2_prot_ADX92761.1_2331	lcl|NC_018706.1_prot_WP_000039930.1_2483	lcl|CP007549.3_prot_AHX30300.1_3333	lcl|NC_023028.1_prot_WP_000039923.1_1352
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000066123.1_1117	lcl|NZ_CP058289.1_prot_WP_000066134.1_801	lcl|NC_017847.1_prot_WP_000066126.1_1099	lcl|NC_017171.2_prot_WP_000066126.1_37	lcl|NZ_AP013357.1_prot_WP_000066126.1_1108	lcl|CP006963.1_prot_AHJ94015.1_2565	lcl|CP002522.2_prot_ADX93232.1_2801	lcl|NC_018706.1_prot_WP_000066126.1_2827	lcl|CP007549.3_prot_AHX30081.1_3113	lcl|NC_023028.1_prot_WP_023896402.1_1015
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000095350.1_1657	lcl|NZ_CP058289.1_prot_WP_000095338.1_1354	lcl|NC_017847.1_prot_WP_000095339.1_1648	lcl|NC_017171.2_prot_WP_000095339.1_3242	lcl|NZ_AP013357.1_prot_WP_000095339.1_1744	lcl|CP006963.1_prot_AHJ93507.1_2052	lcl|CP002522.2_prot_ADX92626.1_2195	lcl|NC_018706.1_prot_WP_000095339.1_2342	lcl|CP007549.3_prot_AHX27935.1_966	lcl|NC_023028.1_prot_WP_023896630.1_1506
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000138830.1_1595	lcl|NZ_CP058289.1_prot_WP_000138830.1_1293	lcl|NC_017847.1_prot_WP_000138830.1_1586	lcl|NC_017171.2_prot_WP_000138830.1_3304	lcl|NZ_AP013357.1_prot_WP_000138830.1_1678	lcl|CP006963.1_prot_AHJ93569.1_2115	lcl|CP002522.2_prot_ADX92686.1_2256	lcl|NC_018706.1_prot_WP_000138830.1_2404	lcl|CP007549.3_prot_AHX27874.1_905	lcl|NC_023028.1_prot_WP_023896591.1_1430
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000353517.1_2294	lcl|NZ_CP058289.1_prot_WP_000353515.1_1943	lcl|NC_017847.1_prot_WP_000353520.1_2258	lcl|NC_017171.2_prot_WP_000353520.1_2627	lcl|NZ_AP013357.1_prot_WP_000353520.1_2423	lcl|CP006963.1_prot_AHJ92885.1_1427	lcl|CP002522.2_prot_ADX91970.1_1542	lcl|NC_018706.1_prot_WP_000353520.1_1737	lcl|CP007549.3_prot_AHX27700.1_731	lcl|NC_023028.1_prot_WP_023896935.1_2090
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000555570.1_3296	lcl|NZ_CP058289.1_prot_WP_000555569.1_3072	lcl|NC_017847.1_prot_WP_000555572.1_3343	lcl|NC_017171.2_prot_WP_000555572.1_1497	lcl|NZ_AP013357.1_prot_WP_000555572.1_3488	lcl|CP006963.1_prot_AHJ91822.1_356	lcl|CP002522.2_prot_ADX90814.1_384	lcl|NC_018706.1_prot_WP_000555572.1_585	lcl|CP007549.3_prot_AHX30382.1_3415	lcl|NC_023028.1_prot_WP_000555570.1_3107
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000625743.1_1339	lcl|NZ_CP058289.1_prot_WP_000625253.1_1105	lcl|NC_017847.1_prot_WP_000625744.1_1339	lcl|NC_017171.2_prot_WP_000625744.1_3556	lcl|NZ_AP013357.1_prot_WP_000625744.1_1378	lcl|CP006963.1_prot_AHJ93785.1_2334	lcl|CP002522.2_prot_ADX92953.1_2522	lcl|NC_018706.1_prot_WP_000625744.1_2588	lcl|CP007549.3_prot_AHX29899.1_2931	lcl|NC_023028.1_prot_WP_000625746.1_1243
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000657706.1_857	lcl|NZ_CP058289.1_prot_WP_000657715.1_595	lcl|NC_017847.1_prot_WP_000657696.1_799	lcl|NC_017171.2_prot_WP_000657696.1_328	lcl|NZ_AP013357.1_prot_WP_000657696.1_816	lcl|CP006963.1_prot_AHJ94307.1_2859	lcl|CP002522.2_prot_ADX93509.1_3077	lcl|NC_018706.1_prot_WP_000657696.1_3098	lcl|CP007549.3_prot_AHX27400.1_431	lcl|NC_023028.1_prot_WP_000657703.1_795
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000735804.1_2913	lcl|NZ_CP058289.1_prot_WP_000735804.1_2701	lcl|NC_017847.1_prot_WP_000735804.1_2944	lcl|NC_017171.2_prot_WP_000735804.1_1896	lcl|NZ_AP013357.1_prot_WP_000735804.1_3058	lcl|CP006963.1_prot_AHJ92224.1_763	lcl|CP002522.2_prot_ADX91203.1_774	lcl|NC_018706.1_prot_WP_000735804.1_984	lcl|CP007549.3_prot_AHX28305.1_1336	lcl|NC_023028.1_prot_WP_023897257.1_2745
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000812869.1_2098	lcl|NZ_CP058289.1_prot_WP_000812866.1_1720	lcl|NC_017847.1_prot_WP_000812877.1_2044	lcl|NC_017171.2_prot_WP_000812877.1_2839	lcl|NZ_AP013357.1_prot_WP_000812877.1_2207	lcl|CP006963.1_prot_AHJ93097.1_1641	lcl|CP002522.2_prot_ADX92234.1_1803	lcl|NC_018706.1_prot_WP_000812877.1_1946	lcl|CP007549.3_prot_AHX27108.1_139	lcl|NC_023028.1_prot_WP_023896843.1_1877
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000827318.1_3232	lcl|NZ_CP058289.1_prot_WP_000827321.1_3009	lcl|NC_017847.1_prot_WP_000827306.1_3279	lcl|NC_017171.2_prot_WP_000827301.1_1561	lcl|NZ_AP013357.1_prot_WP_000827306.1_3424	lcl|CP006963.1_prot_AHJ91885.1_419	lcl|CP002522.2_prot_ADX90877.1_449	lcl|NC_018706.1_prot_WP_000827306.1_649	lcl|CP007549.3_prot_AHX27103.1_134	lcl|NC_023028.1_prot_WP_023897363.1_3042
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000839416.1_2897	lcl|NZ_CP058289.1_prot_WP_000839416.1_2685	lcl|NC_017847.1_prot_WP_000839415.1_2928	lcl|NC_017171.2_prot_WP_000839415.1_1912	lcl|NZ_AP013357.1_prot_WP_000839415.1_3042	lcl|CP006963.1_prot_AHJ92240.1_779	lcl|CP002522.2_prot_ADX91219.1_790	lcl|NC_018706.1_prot_WP_000839415.1_1000	lcl|CP007549.3_prot_AHX28289.1_1320	lcl|NC_023028.1_prot_WP_023897251.1_2728
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000868069.1_802	lcl|NZ_CP058289.1_prot_WP_000868048.1_545	lcl|NC_017847.1_prot_WP_000868064.1_751	lcl|NC_017171.2_prot_WP_000868064.1_376	lcl|NZ_AP013357.1_prot_WP_000868064.1_766	lcl|CP006963.1_prot_AHJ94354.1_2906	lcl|CP002522.2_prot_ADX93557.1_3125	lcl|NC_018706.1_prot_WP_000868064.1_3146	lcl|CP007549.3_prot_AHX27352.1_383	lcl|NC_023028.1_prot_WP_023896294.1_746
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000868731.1_835	lcl|NZ_CP058289.1_prot_WP_000868731.1_571	lcl|NC_017847.1_prot_WP_000868723.1_777	lcl|NC_017171.2_prot_WP_000868723.1_350	lcl|NZ_AP013357.1_prot_WP_000868723.1_794	lcl|CP006963.1_prot_AHJ94329.1_2881	lcl|CP002522.2_prot_ADX93531.1_3099	lcl|NC_018706.1_prot_WP_000868723.1_3120	lcl|CP007549.3_prot_AHX27378.1_409	lcl|NC_023028.1_prot_WP_000868731.1_772
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000930929.1_2289	lcl|NZ_CP058289.1_prot_WP_000930927.1_1939	lcl|NC_017847.1_prot_WP_000930947.1_2254	lcl|NC_017171.2_prot_WP_000930947.1_2631	lcl|NZ_AP013357.1_prot_WP_000930947.1_2419	lcl|CP006963.1_prot_AHJ92889.1_1431	lcl|CP002522.2_prot_ADX91974.1_1546	lcl|NC_018706.1_prot_WP_000930947.1_1741	lcl|CP007549.3_prot_AHX27696.1_727	lcl|NC_023028.1_prot_WP_023896932.1_2086
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000974337.1_2161	lcl|NZ_CP058289.1_prot_WP_001007366.1_1793	lcl|NC_017847.1_prot_WP_001007359.1_2107	lcl|NC_017171.2_prot_WP_001007359.1_2776	lcl|NZ_AP013357.1_prot_WP_001007359.1_2272	lcl|CP006963.1_prot_AHJ93031.1_1575	lcl|CP002522.2_prot_ADX92114.1_1685	lcl|NC_018706.1_prot_WP_001007359.1_1880	lcl|CP007549.3_prot_AHX29978.1_3010	lcl|NC_023028.1_prot_WP_001007359.1_1941
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_000999162.1_1123	lcl|NZ_CP058289.1_prot_WP_000999143.1_807	lcl|NC_017847.1_prot_WP_000999148.1_1105	lcl|NC_017171.2_prot_WP_000999148.1_31	lcl|NZ_AP013357.1_prot_WP_000999148.1_1184	lcl|CP006963.1_prot_AHJ94009.1_2559	lcl|CP002522.2_prot_ADX93165.1_2734	lcl|NC_018706.1_prot_WP_000999148.1_2821	lcl|CP007549.3_prot_AHX30075.1_3107	lcl|NC_023028.1_prot_WP_023896408.1_1021
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_001036885.1_1932	lcl|NZ_CP058289.1_prot_WP_001036884.1_1609	lcl|NC_017847.1_prot_WP_001036898.1_1933	lcl|NC_017171.2_prot_WP_001036898.1_2950	lcl|NZ_AP013357.1_prot_WP_001036898.1_2038	lcl|CP006963.1_prot_AHJ93209.1_1753	lcl|CP002522.2_prot_ADX92342.1_1911	lcl|NC_018706.1_prot_WP_001036898.1_2057	lcl|CP007549.3_prot_AHX27218.1_249	lcl|NC_023028.1_prot_WP_023896789.1_1766
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_001090096.1_1103	lcl|NZ_CP058289.1_prot_WP_001090097.1_787	lcl|NC_017847.1_prot_WP_001095752.1_1084	lcl|NC_017171.2_prot_WP_001095752.1_52	lcl|NZ_AP013357.1_prot_WP_001095752.1_1093	lcl|CP006963.1_prot_AHJ94032.1_2582	lcl|CP002522.2_prot_ADX93246.1_2815	lcl|NC_018706.1_prot_WP_001095752.1_2842	lcl|CP007549.3_prot_AHX29182.1_2213	lcl|NC_023028.1_prot_WP_023896391.1_1001
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_001133099.1_2377	lcl|NZ_CP058289.1_prot_WP_001133099.1_2043	lcl|NC_017847.1_prot_WP_001133095.1_2352	lcl|NC_017171.2_prot_WP_001133095.1_2533	lcl|NZ_AP013357.1_prot_WP_001133095.1_2519	lcl|CP006963.1_prot_AHJ92793.1_1335	lcl|CP002522.2_prot_ADX91881.1_1453	lcl|NC_018706.1_prot_WP_001133095.1_1653	lcl|CP007549.3_prot_AHX28165.1_1196	lcl|NC_023028.1_prot_WP_023896994.1_2192
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_001167096.1_1872	lcl|NZ_CP058289.1_prot_WP_001167095.1_1557	lcl|NC_017847.1_prot_WP_001167102.1_1873	lcl|NC_017171.2_prot_WP_001167102.1_3014	lcl|NZ_AP013357.1_prot_WP_001167102.1_1978	lcl|CP006963.1_prot_AHJ93268.1_1812	lcl|CP002522.2_prot_ADX92401.1_1970	lcl|NC_018706.1_prot_WP_001167102.1_2117	lcl|CP007549.3_prot_AHX27277.1_308	lcl|NC_023028.1_prot_WP_023896766.1_1706
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_001227325.1_2675	lcl|NZ_CP058289.1_prot_WP_001227323.1_2432	lcl|NC_017847.1_prot_WP_001227325.1_2709	lcl|NC_017171.2_prot_WP_001227325.1_2245	lcl|NZ_AP013357.1_prot_WP_001227325.1_2790	lcl|CP006963.1_prot_AHJ92546.1_1085	lcl|CP002522.2_prot_ADX91547.1_1118	lcl|NC_018706.1_prot_WP_001227325.1_1321	lcl|CP007549.3_prot_AHX29271.1_2302	lcl|NC_023028.1_prot_WP_023897155.1_2497
10	10	0.877	lcl|NZ_CP033110.1_prot_WP_005135384.1_2207	lcl|NZ_CP058289.1_prot_WP_002134432.1_1839	lcl|NC_017847.1_prot_WP_000166740.1_2155	lcl|NC_017171.2_prot_WP_000166740.1_2730	lcl|NZ_AP013357.1_prot_WP_000166740.1_2318	lcl|CP006963.1_prot_AHJ92987.1_1530	lcl|CP002522.2_prot_ADX92067.1_1639	lcl|NC_018706.1_prot_WP_000166740.1_1840	lcl|CP007549.3_prot_AHX29822.1_2854	lcl|NC_023028.1_prot_WP_023896882.1_1987
