# Species	Genes	Alg.-Conn.	11128.fasta	11368.fasta	12009.fasta	E24377A.fasta	IAI1.fasta	SE11.fasta	Sb227.fasta	Ss046.fasta	W.fasta
9	9	0.838	lcl|AP010960.1_prot_BAI36685.1_2849	lcl|AP010953.1_prot_BAI26256.1_3044	lcl|AP010958.1_prot_BAI31382.1_2607	lcl|CP000800.1_prot_ABV18495.1_2308	lcl|NC_011741.1_prot_WP_001130307.1_2152	lcl|NC_011415.1_prot_WP_001130306.1_2411	lcl|CP000036.1_prot_ABB65668.1_933	lcl|CP000038.1_prot_AAZ88839.1_2042	lcl|NC_017635.1_prot_WP_001130307.1_2308
9	9	0.838	lcl|AP010960.1_prot_BAI36845.1_3019	lcl|AP010953.1_prot_BAI26466.1_3259	lcl|AP010958.1_prot_BAI31505.1_2735	lcl|CP000800.1_prot_ABV20209.1_2447	lcl|NC_011741.1_prot_WP_001326256.1_2281	lcl|NC_011415.1_prot_WP_001300687.1_2540	lcl|CP000036.1_prot_ABB66869.1_2137	lcl|CP000038.1_prot_AAZ88974.1_2177	lcl|NC_017635.1_prot_WP_001326256.1_2438
9	9	0.838	lcl|AP010960.1_prot_BAI37126.1_3315	lcl|AP010953.1_prot_BAI26834.1_3636	lcl|AP010958.1_prot_BAI31919.1_3168	lcl|CP000800.1_prot_ABV18003.1_2745	lcl|NC_011741.1_prot_WP_000040128.1_2626	lcl|NC_011415.1_prot_WP_000040115.1_2893	lcl|CP000036.1_prot_ABB67165.1_2433	lcl|CP000038.1_prot_AAZ89336.1_2539	lcl|NC_017635.1_prot_WP_000040115.1_2789
9	9	0.838	lcl|AP010960.1_prot_BAI37232.1_3426	lcl|AP010953.1_prot_BAI26964.1_3771	lcl|AP010958.1_prot_BAI31994.1_3243	lcl|CP000800.1_prot_ABV20048.1_2847	lcl|NC_011741.1_prot_WP_001287432.1_2702	lcl|NC_011415.1_prot_WP_001287410.1_2968	lcl|CP000036.1_prot_ABB67336.1_2604	lcl|CP000038.1_prot_AAZ89456.1_2659	lcl|NC_017635.1_prot_WP_001287415.1_2866
9	9	0.838	lcl|AP010960.1_prot_BAI38363.1_4612	lcl|AP010953.1_prot_BAI27958.1_4800	lcl|AP010958.1_prot_BAI33081.1_4378	lcl|CP000800.1_prot_ABV18355.1_4098	lcl|NC_011741.1_prot_WP_000866673.1_3809	lcl|NC_011415.1_prot_WP_000866672.1_4063	lcl|CP000036.1_prot_ABB68260.1_3528	lcl|CP000038.1_prot_AAZ90485.1_3688	lcl|NC_017635.1_prot_WP_000866670.1_4011
9	9	0.838	lcl|AP010960.1_prot_BAI38473.1_4726	lcl|AP010953.1_prot_BAI27846.1_4683	lcl|AP010958.1_prot_BAI33321.1_4625	lcl|CP000800.1_prot_ABV18536.1_4223	lcl|NC_011741.1_prot_WP_001179764.1_3924	lcl|NC_011415.1_prot_WP_001179764.1_4180	lcl|CP000036.1_prot_ABB68371.1_3639	lcl|CP000038.1_prot_AAZ90588.1_3791	lcl|NC_017635.1_prot_WP_001179764.1_4124
9	9	0.838	lcl|AP010960.1_prot_BAI38686.1_4952	lcl|AP010953.1_prot_BAI28337.1_5194	lcl|AP010958.1_prot_BAI33514.1_4827	lcl|CP000800.1_prot_ABV16898.1_4411	lcl|NC_011741.1_prot_WP_000662608.1_4095	lcl|NC_011415.1_prot_WP_000662608.1_4352	lcl|CP000036.1_prot_ABB68539.1_3808	lcl|CP000038.1_prot_AAZ90753.1_3956	lcl|NC_017635.1_prot_WP_000812901.1_4337
9	9	0.838	lcl|AP010960.1_prot_BAI38820.1_5097	lcl|AP010953.1_prot_BAI28516.1_5380	lcl|AP010958.1_prot_BAI33690.1_5009	lcl|CP000800.1_prot_ABV19344.1_4548	lcl|NC_011741.1_prot_WP_001324314.1_4226	lcl|NC_011415.1_prot_WP_001296686.1_4494	lcl|CP000036.1_prot_ABB68658.1_3927	lcl|CP000038.1_prot_AAZ90875.1_4078	lcl|NC_017635.1_prot_WP_001297263.1_4468
9	9	0.838	lcl|AP010960.1_prot_BAI38967.1_5255	lcl|AP010953.1_prot_BAI28719.1_5600	lcl|AP010958.1_prot_BAI33928.1_5255	lcl|CP000800.1_prot_ABV18511.1_4746	lcl|NC_011741.1_prot_WP_001378619.1_4391	lcl|NC_011415.1_prot_WP_001338221.1_4646	lcl|CP000036.1_prot_ABB68864.1_4133	lcl|CP000038.1_prot_AAZ91012.1_4215	lcl|NC_017635.1_prot_WP_001338221.1_4651
9	9	0.837	lcl|AP010960.1_prot_BAI34406.1_425	lcl|AP010953.1_prot_BAI23767.1_428	lcl|AP010958.1_prot_BAI29238.1_370	lcl|CP000800.1_prot_ABV18373.1_405	lcl|NC_011741.1_prot_WP_001433175.1_376	lcl|NC_011415.1_prot_WP_001345723.1_416	lcl|CP000036.1_prot_ABB65004.1_268	lcl|CP000038.1_prot_AAZ87149.1_351	lcl|NC_017635.1_prot_WP_001306939.1_463
9	9	0.837	lcl|AP010960.1_prot_BAI34610.1_641	lcl|AP010953.1_prot_BAI24014.1_685	lcl|AP010958.1_prot_BAI29481.1_618	lcl|CP000800.1_prot_ABV19637.1_606	lcl|NC_011741.1_prot_WP_000089731.1_573	lcl|NC_011415.1_prot_WP_000089731.1_683	lcl|CP000036.1_prot_ABB65177.1_441	lcl|CP000038.1_prot_AAZ87329.1_531	lcl|NC_017635.1_prot_WP_000089731.1_663
9	9	0.837	lcl|AP010960.1_prot_BAI35448.1_1521	lcl|AP010953.1_prot_BAI25004.1_1705	lcl|AP010958.1_prot_BAI30128.1_1294	lcl|CP000800.1_prot_ABV17352.1_1273	lcl|NC_011741.1_prot_WP_000051548.1_1181	lcl|NC_011415.1_prot_WP_000051548.1_1229	lcl|CP000036.1_prot_ABB66475.1_1744	lcl|CP000038.1_prot_AAZ87907.1_1109	lcl|NC_017635.1_prot_WP_000051548.1_1261
9	9	0.837	lcl|AP010960.1_prot_BAI35816.1_1922	lcl|AP010953.1_prot_BAI25392.1_2127	lcl|AP010958.1_prot_BAI30475.1_1656	lcl|CP000800.1_prot_ABV20004.1_1642	lcl|NC_011741.1_prot_WP_000366496.1_1504	lcl|NC_011415.1_prot_WP_000366465.1_1609	lcl|CP000036.1_prot_ABB66252.1_1520	lcl|CP000038.1_prot_AAZ88300.1_1503	lcl|NC_017635.1_prot_WP_000366463.1_1633
9	9	0.837	lcl|AP010960.1_prot_BAI35966.1_2093	lcl|AP010953.1_prot_BAI25599.1_2352	lcl|AP010958.1_prot_BAI30573.1_1764	lcl|CP000800.1_prot_ABV19863.1_1744	lcl|NC_011741.1_prot_WP_001282516.1_1643	lcl|NC_011415.1_prot_WP_001282516.1_1746	lcl|CP000036.1_prot_ABB66127.1_1395	lcl|CP000038.1_prot_AAZ88233.1_1436	lcl|NC_017635.1_prot_WP_001282512.1_1771
9	9	0.837	lcl|AP010960.1_prot_BAI36218.1_2354	lcl|AP010953.1_prot_BAI25923.1_2684	lcl|AP010958.1_prot_BAI30835.1_2036	lcl|CP000800.1_prot_ABV20689.1_1979	lcl|NC_011741.1_prot_WP_000024745.1_1872	lcl|NC_011415.1_prot_WP_000024745.1_2023	lcl|CP000036.1_prot_ABB65789.1_1054	lcl|CP000038.1_prot_AAZ88015.1_1218	lcl|NC_017635.1_prot_WP_000024745.1_2000
9	9	0.837	lcl|AP010960.1_prot_BAI36933.1_3113	lcl|AP010953.1_prot_BAI26637.1_3437	lcl|AP010958.1_prot_BAI31668.1_2902	lcl|CP000800.1_prot_ABV18703.1_2545	lcl|NC_011741.1_prot_WP_000639883.1_2373	lcl|NC_011415.1_prot_WP_000639883.1_2687	lcl|CP000036.1_prot_ABB66964.1_2232	lcl|CP000038.1_prot_AAZ89109.1_2312	lcl|NC_017635.1_prot_WP_000639883.1_2587
9	9	0.837	lcl|AP010960.1_prot_BAI37865.1_4090	lcl|AP010953.1_prot_BAI27541.1_4369	lcl|AP010958.1_prot_BAI32712.1_4002	lcl|CP000800.1_prot_ABV21174.1_3568	lcl|NC_011741.1_prot_WP_001355779.1_3287	lcl|NC_011415.1_prot_WP_001295275.1_3544	lcl|CP000036.1_prot_ABB67753.1_3021	lcl|CP000038.1_prot_AAZ89976.1_3179	lcl|NC_017635.1_prot_WP_001295275.1_3472
9	9	0.837	lcl|AP010960.1_prot_BAI37927.1_4155	lcl|AP010953.1_prot_BAI27606.1_4436	lcl|AP010958.1_prot_BAI32776.1_4066	lcl|CP000800.1_prot_ABV18146.1_3633	lcl|NC_011741.1_prot_WP_001153615.1_3351	lcl|NC_011415.1_prot_WP_001153615.1_3608	lcl|CP000036.1_prot_ABB67816.1_3084	lcl|CP000038.1_prot_AAZ90038.1_3241	lcl|NC_017635.1_prot_WP_001153615.1_3536
9	9	0.837	lcl|AP010960.1_prot_BAI38517.1_4771	lcl|AP010953.1_prot_BAI28216.1_5062	lcl|AP010958.1_prot_BAI33397.1_4702	lcl|CP000800.1_prot_ABV18106.1_4274	lcl|NC_011741.1_prot_WP_000374004.1_3970	lcl|NC_011415.1_prot_WP_000374004.1_4227	lcl|CP000036.1_prot_ABB68416.1_3684	lcl|CP000038.1_prot_AAZ90634.1_3837	lcl|NC_017635.1_prot_WP_000374004.1_4215
9	9	0.837	lcl|AP010960.1_prot_BAI38697.1_4963	lcl|AP010953.1_prot_BAI28348.1_5205	lcl|AP010958.1_prot_BAI33532.1_4845	lcl|CP000800.1_prot_ABV18184.1_4422	lcl|NC_011741.1_prot_WP_000059926.1_4106	lcl|NC_011415.1_prot_WP_000059926.1_4369	lcl|CP000036.1_prot_ABB68547.1_3816	lcl|CP000038.1_prot_AAZ90763.1_3966	lcl|NC_017635.1_prot_WP_000059929.1_4348
9	9	0.837	lcl|AP010960.1_prot_BAI38700.1_4966	lcl|AP010953.1_prot_BAI28351.1_5208	lcl|AP010958.1_prot_BAI33535.1_4848	lcl|CP000800.1_prot_ABV20792.1_4425	lcl|NC_011741.1_prot_WP_000586301.1_4109	lcl|NC_011415.1_prot_WP_000586301.1_4372	lcl|CP000036.1_prot_ABB68550.1_3819	lcl|CP000038.1_prot_AAZ90766.1_3969	lcl|NC_017635.1_prot_WP_000586301.1_4351
9	9	0.836	lcl|AP010960.1_prot_BAI34103.1_102	lcl|AP010953.1_prot_BAI23463.1_102	lcl|AP010958.1_prot_BAI28979.1_101	lcl|CP000800.1_prot_ABV18006.1_100	lcl|NC_011741.1_prot_WP_000736013.1_97	lcl|NC_011415.1_prot_WP_000736013.1_98	lcl|CP000036.1_prot_ABB64822.1_86	lcl|CP000038.1_prot_AAZ86902.1_104	lcl|NC_017635.1_prot_WP_000736013.1_98
9	9	0.836	lcl|AP010960.1_prot_BAI34134.1_133	lcl|AP010953.1_prot_BAI23495.1_134	lcl|AP010958.1_prot_BAI29010.1_132	lcl|CP000800.1_prot_ABV17805.1_132	lcl|NC_011741.1_prot_WP_000339944.1_130	lcl|NC_011415.1_prot_WP_000339946.1_130	lcl|CP000036.1_prot_ABB64853.1_117	lcl|CP000038.1_prot_AAZ86934.1_136	lcl|NC_017635.1_prot_WP_000339945.1_130
9	9	0.836	lcl|AP010960.1_prot_BAI34153.1_154	lcl|AP010953.1_prot_BAI23514.1_155	lcl|AP010958.1_prot_BAI29030.1_152	lcl|CP000800.1_prot_ABV17287.1_154	lcl|NC_011741.1_prot_WP_000015995.1_150	lcl|NC_011415.1_prot_WP_001331227.1_150	lcl|CP000036.1_prot_ABB64871.1_135	lcl|CP000038.1_prot_AAZ86957.1_159	lcl|NC_017635.1_prot_WP_000015990.1_150
9	9	0.836	lcl|AP010960.1_prot_BAI34670.1_701	lcl|AP010953.1_prot_BAI24073.1_746	lcl|AP010958.1_prot_BAI29541.1_678	lcl|CP000800.1_prot_ABV17316.1_677	lcl|NC_011741.1_prot_WP_000733592.1_633	lcl|NC_011415.1_prot_WP_000733579.1_743	lcl|CP000036.1_prot_ABB65235.1_499	lcl|CP000038.1_prot_AAZ87394.1_596	lcl|NC_017635.1_prot_WP_000733579.1_724
9	9	0.836	lcl|AP010960.1_prot_BAI34689.1_724	lcl|AP010953.1_prot_BAI24093.1_768	lcl|AP010958.1_prot_BAI29559.1_700	lcl|CP000800.1_prot_ABV20342.1_698	lcl|NC_011741.1_prot_WP_001076004.1_657	lcl|NC_011415.1_prot_WP_001076014.1_767	lcl|CP000036.1_prot_ABB65255.1_519	lcl|CP000038.1_prot_AAZ87416.1_618	lcl|NC_017635.1_prot_WP_001076004.1_751
9	9	0.836	lcl|AP010960.1_prot_BAI34902.1_947	lcl|AP010953.1_prot_BAI24321.1_1005	lcl|AP010958.1_prot_BAI29773.1_922	lcl|CP000800.1_prot_ABV19658.1_907	lcl|NC_011741.1_prot_WP_000746460.1_897	lcl|NC_011415.1_prot_WP_000746460.1_937	lcl|CP000036.1_prot_ABB65484.1_748	lcl|CP000038.1_prot_AAZ87607.1_809	lcl|NC_017635.1_prot_WP_000746460.1_970
9	9	0.836	lcl|AP010960.1_prot_BAI35297.1_1360	lcl|AP010953.1_prot_BAI24717.1_1416	lcl|AP010958.1_prot_BAI29967.1_1128	lcl|CP000800.1_prot_ABV17278.1_1148	lcl|NC_011741.1_prot_WP_001212776.1_1091	lcl|NC_011415.1_prot_WP_001212781.1_1138	lcl|CP000036.1_prot_ABB66571.1_1839	lcl|CP000038.1_prot_AAZ87828.1_1031	lcl|NC_017635.1_prot_WP_001212780.1_1171
9	9	0.836	lcl|AP010960.1_prot_BAI35948.1_2075	lcl|AP010953.1_prot_BAI25581.1_2334	lcl|AP010958.1_prot_BAI30555.1_1746	lcl|CP000800.1_prot_ABV16659.1_1726	lcl|NC_011741.1_prot_WP_000513673.1_1625	lcl|NC_011415.1_prot_WP_000513684.1_1728	lcl|CP000036.1_prot_ABB66146.1_1414	lcl|CP000038.1_prot_AAZ88253.1_1456	lcl|NC_017635.1_prot_WP_000513673.1_1753
9	9	0.836	lcl|AP010960.1_prot_BAI37028.1_3210	lcl|AP010953.1_prot_BAI26733.1_3533	lcl|AP010958.1_prot_BAI31763.1_3002	lcl|CP000800.1_prot_ABV18818.1_2640	lcl|NC_011741.1_prot_WP_001102298.1_2468	lcl|NC_011415.1_prot_WP_001102298.1_2786	lcl|CP000036.1_prot_ABB67055.1_2323	lcl|CP000038.1_prot_AAZ89197.1_2400	lcl|NC_017635.1_prot_WP_001102298.1_2682
9	9	0.836	lcl|AP010960.1_prot_BAI37455.1_3665	lcl|AP010953.1_prot_BAI27201.1_4016	lcl|AP010958.1_prot_BAI32239.1_3504	lcl|CP000800.1_prot_ABV19657.1_3099	lcl|NC_011741.1_prot_WP_000124312.1_2939	lcl|NC_011415.1_prot_WP_000124312.1_3203	lcl|CP000036.1_prot_ABB67570.1_2838	lcl|CP000038.1_prot_AAZ89669.1_2872	lcl|NC_017635.1_prot_WP_000124312.1_3131
9	9	0.836	lcl|AP010960.1_prot_BAI37757.1_3978	lcl|AP010953.1_prot_BAI27433.1_4259	lcl|AP010958.1_prot_BAI32613.1_3903	lcl|CP000800.1_prot_ABV17473.1_3459	lcl|NC_011741.1_prot_WP_000449451.1_3187	lcl|NC_011415.1_prot_WP_000449030.1_3444	lcl|CP000036.1_prot_ABB67725.1_2993	lcl|CP000038.1_prot_AAZ89875.1_3078	lcl|NC_017635.1_prot_WP_000449451.1_3372
9	9	0.836	lcl|AP010960.1_prot_BAI37984.1_4216	lcl|AP010953.1_prot_BAI27665.1_4495	lcl|AP010958.1_prot_BAI32835.1_4125	lcl|CP000800.1_prot_ABV18760.1_3695	lcl|NC_011741.1_prot_WP_000980706.1_3412	lcl|NC_011415.1_prot_WP_000980706.1_3669	lcl|CP000036.1_prot_ABB67881.1_3149	lcl|CP000038.1_prot_AAZ90094.1_3297	lcl|NC_017635.1_prot_WP_000980706.1_3597
9	9	0.836	lcl|AP010960.1_prot_BAI38123.1_4361	lcl|AP010953.1_prot_BAI28214.1_5060	lcl|AP010958.1_prot_BAI33388.1_4693	lcl|CP000800.1_prot_ABV16914.1_3852	lcl|NC_011741.1_prot_WP_001269222.1_3560	lcl|NC_011415.1_prot_WP_001269224.1_3815	lcl|CP000036.1_prot_ABB68027.1_3295	lcl|CP000038.1_prot_AAZ90386.1_3589	lcl|NC_017635.1_prot_WP_001269222.1_3745
9	9	0.836	lcl|AP010960.1_prot_BAI38242.1_4483	lcl|AP010953.1_prot_BAI28079.1_4923	lcl|AP010958.1_prot_BAI33198.1_4497	lcl|CP000800.1_prot_ABV17151.1_3975	lcl|NC_011741.1_prot_WP_000779426.1_3684	lcl|NC_011415.1_prot_WP_000779426.1_3937	lcl|CP000036.1_prot_ABB68186.1_3454	lcl|CP000038.1_prot_AAZ90164.1_3367	lcl|NC_017635.1_prot_WP_000779426.1_3888
9	9	0.836	lcl|AP010960.1_prot_BAI38468.1_4721	lcl|AP010953.1_prot_BAI27851.1_4688	lcl|AP010958.1_prot_BAI33325.1_4629	lcl|CP000800.1_prot_ABV19663.1_4218	lcl|NC_011741.1_prot_WP_001019466.1_3920	lcl|NC_011415.1_prot_WP_001019474.1_4176	lcl|CP000036.1_prot_ABB68365.1_3633	lcl|CP000038.1_prot_AAZ90584.1_3787	lcl|NC_017635.1_prot_WP_001019466.1_4120
9	9	0.836	lcl|AP010960.1_prot_BAI38605.1_4864	lcl|AP010953.1_prot_BAI28302.1_5157	lcl|AP010958.1_prot_BAI33479.1_4790	lcl|CP000800.1_prot_ABV19306.1_4373	lcl|NC_011741.1_prot_WP_000017354.1_4058	lcl|NC_011415.1_prot_WP_000017354.1_4316	lcl|CP000036.1_prot_ABB68509.1_3778	lcl|CP000038.1_prot_AAZ90719.1_3922	lcl|NC_017635.1_prot_WP_001301502.1_4301
9	9	0.835	lcl|AP010960.1_prot_BAI36393.1_2531	lcl|AP010953.1_prot_BAI26075.1_2836	lcl|AP010958.1_prot_BAI30992.1_2200	lcl|CP000800.1_prot_ABV19491.1_2082	lcl|NC_011741.1_prot_WP_000187359.1_1982	lcl|NC_011415.1_prot_WP_000187358.1_2183	lcl|CP000036.1_prot_ABB65709.1_974	lcl|CP000038.1_prot_AAZ88673.1_1876	lcl|NC_017635.1_prot_WP_000187358.1_2102
9	9	0.835	lcl|AP010960.1_prot_BAI36598.1_2750	lcl|AP010953.1_prot_BAI26160.1_2937	lcl|AP010958.1_prot_BAI31281.1_2505	lcl|CP000800.1_prot_ABV18547.1_2208	lcl|NC_011741.1_prot_WP_000954878.1_2042	lcl|NC_011415.1_prot_WP_000954872.1_2306	lcl|CP000036.1_prot_ABB65522.1_786	lcl|CP000038.1_prot_AAZ88753.1_1956	lcl|NC_017635.1_prot_WP_000954935.1_2160
9	9	0.835	lcl|AP010960.1_prot_BAI36893.1_3068	lcl|AP010953.1_prot_BAI26515.1_3308	lcl|AP010958.1_prot_BAI31551.1_2784	lcl|CP000800.1_prot_ABV21185.1_2496	lcl|NC_011741.1_prot_WP_000699121.1_2329	lcl|NC_011415.1_prot_WP_000699121.1_2643	lcl|CP000036.1_prot_ABB66920.1_2188	lcl|CP000038.1_prot_AAZ89021.1_2224	lcl|NC_017635.1_prot_WP_000699121.1_2486
9	9	0.835	lcl|AP010960.1_prot_BAI36927.1_3107	lcl|AP010953.1_prot_BAI26631.1_3431	lcl|AP010958.1_prot_BAI31662.1_2896	lcl|CP000800.1_prot_ABV17716.1_2538	lcl|NC_011741.1_prot_WP_001296867.1_2367	lcl|NC_011415.1_prot_WP_001296867.1_2681	lcl|CP000036.1_prot_ABB66958.1_2226	lcl|CP000038.1_prot_AAZ89103.1_2306	lcl|NC_017635.1_prot_WP_001296867.1_2581
9	9	0.835	lcl|AP010960.1_prot_BAI37144.1_3333	lcl|AP010953.1_prot_BAI26852.1_3654	lcl|AP010958.1_prot_BAI31937.1_3186	lcl|CP000800.1_prot_ABV19900.1_2762	lcl|NC_011741.1_prot_WP_077221315.1_2644	lcl|NC_011415.1_prot_WP_010723175.1_2911	lcl|CP000036.1_prot_ABB67275.1_2543	lcl|CP000038.1_prot_AAZ89386.1_2589	lcl|NC_017635.1_prot_WP_077221315.1_2807
9	9	0.835	lcl|AP010960.1_prot_BAI37628.1_3846	lcl|AP010953.1_prot_BAI27307.1_4124	lcl|AP010958.1_prot_BAI32421.1_3701	lcl|CP000800.1_prot_ABV19441.1_3316	lcl|NC_011741.1_prot_WP_000183494.1_3054	lcl|NC_011415.1_prot_WP_000183494.1_3311	lcl|CP000036.1_prot_ABB67400.1_2668	lcl|CP000038.1_prot_AAZ89746.1_2949	lcl|NC_017635.1_prot_WP_000183494.1_3239
9	9	0.835	lcl|AP010960.1_prot_BAI37864.1_4089	lcl|AP010953.1_prot_BAI27540.1_4368	lcl|AP010958.1_prot_BAI32711.1_4001	lcl|CP000800.1_prot_ABV19209.1_3567	lcl|NC_011741.1_prot_WP_001258910.1_3286	lcl|NC_011415.1_prot_WP_001258900.1_3543	lcl|CP000036.1_prot_ABB67752.1_3020	lcl|CP000038.1_prot_AAZ89975.1_3178	lcl|NC_017635.1_prot_WP_001258900.1_3471
9	9	0.835	lcl|AP010960.1_prot_BAI37867.1_4092	lcl|AP010953.1_prot_BAI27543.1_4371	lcl|AP010958.1_prot_BAI32714.1_4004	lcl|CP000800.1_prot_ABV17447.1_3570	lcl|NC_011741.1_prot_WP_000160334.1_3289	lcl|NC_011415.1_prot_WP_000160334.1_3546	lcl|CP000036.1_prot_ABB67755.1_3023	lcl|CP000038.1_prot_AAZ89978.1_3181	lcl|NC_017635.1_prot_WP_000160334.1_3474
9	9	0.835	lcl|AP010960.1_prot_BAI38016.1_4248	lcl|AP010953.1_prot_BAI27697.1_4527	lcl|AP010958.1_prot_BAI32868.1_4160	lcl|CP000800.1_prot_ABV20753.1_3730	lcl|NC_011741.1_prot_WP_000730258.1_3445	lcl|NC_011415.1_prot_WP_000730263.1_3702	lcl|CP000036.1_prot_ABB67922.1_3190	lcl|CP000038.1_prot_AAZ90227.1_3430	lcl|NC_017635.1_prot_WP_000730258.1_3630
9	9	0.835	lcl|AP010960.1_prot_BAI38025.1_4257	lcl|AP010953.1_prot_BAI27706.1_4536	lcl|AP010958.1_prot_BAI32877.1_4169	lcl|CP000800.1_prot_ABV19429.1_3741	lcl|NC_011741.1_prot_WP_000073590.1_3455	lcl|NC_011415.1_prot_WP_000073590.1_3712	lcl|CP000036.1_prot_ABB67932.1_3200	lcl|CP000038.1_prot_AAZ90234.1_3437	lcl|NC_017635.1_prot_WP_000073588.1_3640
9	9	0.835	lcl|AP010960.1_prot_BAI38294.1_4539	lcl|AP010953.1_prot_BAI28028.1_4870	lcl|AP010958.1_prot_BAI33147.1_4446	lcl|CP000800.1_prot_ABV18320.1_4027	lcl|NC_011741.1_prot_WP_001349996.1_3739	lcl|NC_011415.1_prot_WP_001611100.1_3993	lcl|CP000036.1_prot_ABB68142.1_3410	lcl|CP000038.1_prot_AAZ90111.1_3314	lcl|NC_017635.1_prot_WP_001349996.1_3943
9	9	0.835	lcl|AP010960.1_prot_BAI38339.1_4588	lcl|AP010953.1_prot_BAI27982.1_4824	lcl|AP010958.1_prot_BAI33105.1_4402	lcl|CP000800.1_prot_ABV19107.1_4075	lcl|NC_011741.1_prot_WP_001280887.1_3785	lcl|NC_011415.1_prot_WP_001280887.1_4039	lcl|CP000036.1_prot_ABB68237.1_3505	lcl|CP000038.1_prot_AAZ90458.1_3661	lcl|NC_017635.1_prot_WP_001280838.1_3987
9	9	0.835	lcl|AP010960.1_prot_BAI38475.1_4728	lcl|AP010953.1_prot_BAI27844.1_4681	lcl|AP010958.1_prot_BAI33319.1_4623	lcl|CP000800.1_prot_ABV17166.1_4225	lcl|NC_011741.1_prot_WP_000144118.1_3926	lcl|NC_011415.1_prot_WP_000144056.1_4182	lcl|CP000036.1_prot_ABB68373.1_3641	lcl|CP000038.1_prot_AAZ90590.1_3793	lcl|NC_017635.1_prot_WP_000144046.1_4126
9	9	0.835	lcl|AP010960.1_prot_BAI38480.1_4733	lcl|AP010953.1_prot_BAI27840.1_4675	lcl|AP010958.1_prot_BAI33314.1_4618	lcl|CP000800.1_prot_ABV16973.1_4233	lcl|NC_011741.1_prot_WP_001166063.1_3931	lcl|NC_011415.1_prot_WP_001166062.1_4187	lcl|CP000036.1_prot_ABB68378.1_3646	lcl|CP000038.1_prot_AAZ90594.1_3797	lcl|NC_017635.1_prot_WP_001166050.1_4131
9	9	0.835	lcl|AP010960.1_prot_BAI38575.1_4830	lcl|AP010953.1_prot_BAI28273.1_5122	lcl|AP010958.1_prot_BAI33456.1_4763	lcl|CP000800.1_prot_ABV17233.1_4342	lcl|NC_011741.1_prot_WP_000226403.1_4031	lcl|NC_011415.1_prot_WP_000226403.1_4288	lcl|CP000036.1_prot_ABB68473.1_3741	lcl|CP000038.1_prot_AAZ90690.1_3893	lcl|NC_017635.1_prot_WP_000226403.1_4273
9	9	0.835	lcl|AP010960.1_prot_BAI38785.1_5056	lcl|AP010953.1_prot_BAI28462.1_5324	lcl|AP010958.1_prot_BAI33634.1_4953	lcl|CP000800.1_prot_ABV17289.1_4488	lcl|NC_011741.1_prot_WP_000004771.1_4172	lcl|NC_011415.1_prot_WP_000004771.1_4435	lcl|CP000036.1_prot_ABB68718.1_3987	lcl|CP000038.1_prot_AAZ90829.1_4032	lcl|NC_017635.1_prot_WP_000004770.1_4413
9	9	0.834	lcl|AP010960.1_prot_BAI35042.1_1093	lcl|AP010953.1_prot_BAI24837.1_1537	lcl|AP010958.1_prot_BAI29874.1_1027	lcl|CP000800.1_prot_ABV17097.1_1045	lcl|NC_011741.1_prot_WP_000057866.1_1001	lcl|NC_011415.1_prot_WP_000057866.1_1041	lcl|CP000036.1_prot_ABB66813.1_2081	lcl|CP000038.1_prot_AAZ87723.1_925	lcl|NC_017635.1_prot_WP_000057871.1_1074
9	9	0.834	lcl|AP010960.1_prot_BAI35462.1_1535	lcl|AP010953.1_prot_BAI25018.1_1719	lcl|AP010958.1_prot_BAI30142.1_1308	lcl|CP000800.1_prot_ABV20103.1_1289	lcl|NC_011741.1_prot_WP_001033352.1_1195	lcl|NC_011415.1_prot_WP_001033346.1_1243	lcl|CP000036.1_prot_ABB66459.1_1727	lcl|CP000038.1_prot_AAZ88638.1_1841	lcl|NC_017635.1_prot_WP_001033352.1_1275
9	9	0.834	lcl|AP010960.1_prot_BAI36679.1_2843	lcl|AP010953.1_prot_BAI26251.1_3038	lcl|AP010958.1_prot_BAI31376.1_2601	lcl|CP000800.1_prot_ABV20985.1_2301	lcl|NC_011741.1_prot_WP_000598641.1_2145	lcl|NC_011415.1_prot_WP_000598641.1_2404	lcl|CP000036.1_prot_ABB65611.1_876	lcl|CP000038.1_prot_AAZ88822.1_2025	lcl|NC_017635.1_prot_WP_000598641.1_2301
9	9	0.834	lcl|AP010960.1_prot_BAI36780.1_2949	lcl|AP010953.1_prot_BAI26351.1_3139	lcl|AP010958.1_prot_BAI31459.1_2688	lcl|CP000800.1_prot_ABV18109.1_2394	lcl|NC_011741.1_prot_WP_000884942.1_2232	lcl|NC_011415.1_prot_WP_000884922.1_2491	lcl|CP000036.1_prot_ABB66673.1_1941	lcl|CP000038.1_prot_AAZ88917.1_2120	lcl|NC_017635.1_prot_WP_000884938.1_2388
9	9	0.834	lcl|AP010960.1_prot_BAI37491.1_3701	lcl|AP010953.1_prot_BAI27237.1_4052	lcl|AP010958.1_prot_BAI32267.1_3533	lcl|CP000800.1_prot_ABV16911.1_3137	lcl|NC_011741.1_prot_WP_001277222.1_2975	lcl|NC_011415.1_prot_WP_001277222.1_3232	lcl|CP000036.1_prot_ABB67543.1_2811	lcl|CP000038.1_prot_AAZ89694.1_2897	lcl|NC_017635.1_prot_WP_001277226.1_3160
