# Species	Genes	Alg.-Conn.	AC30.fasta	ATCC17978.fasta	ATCC19606.fasta	BJAB0715.fasta	D1279779.fasta	MDR-TJ.fasta	NCGM237.fasta	PKAB07.fasta	TYTH-1.fasta
9	9	0.887	lcl|CP007577.1_prot_AHX63770.1_103	lcl|NZ_CP033110.1_prot_WP_001103537.1_124	lcl|NZ_CP058289.1_prot_WP_001103529.1_3561	lcl|NC_021733.1_prot_WP_001103526.1_3671	lcl|NC_020547.2_prot_WP_001103527.1_3331	lcl|NC_017847.1_prot_WP_001103542.1_119	lcl|NZ_AP013357.1_prot_WP_001103543.1_141	lcl|CP006963.1_prot_AHJ95149.1_3702	lcl|NC_018706.1_prot_WP_001103531.1_92
9	9	0.887	lcl|CP007577.1_prot_AHX63952.1_285	lcl|NZ_CP033110.1_prot_WP_000157724.1_940	lcl|NZ_CP058289.1_prot_WP_000157723.1_643	lcl|NC_021733.1_prot_WP_020753384.1_2903	lcl|NC_020547.2_prot_WP_000157724.1_2584	lcl|NC_017847.1_prot_WP_000157724.1_847	lcl|NZ_AP013357.1_prot_WP_000157724.1_866	lcl|CP006963.1_prot_AHJ94261.1_2813	lcl|NC_018706.1_prot_WP_000157724.1_3050
9	9	0.887	lcl|CP007577.1_prot_AHX63964.1_297	lcl|NZ_CP033110.1_prot_WP_000578663.1_893	lcl|NZ_CP058289.1_prot_WP_000578663.1_630	lcl|NC_021733.1_prot_WP_000578663.1_2916	lcl|NC_020547.2_prot_WP_000578663.1_2597	lcl|NC_017847.1_prot_WP_000578660.1_834	lcl|NZ_AP013357.1_prot_WP_000578660.1_853	lcl|CP006963.1_prot_AHJ94274.1_2826	lcl|NC_018706.1_prot_WP_000578660.1_3063
9	9	0.887	lcl|CP007577.1_prot_AHX64039.1_372	lcl|NZ_CP033110.1_prot_WP_000379025.1_808	lcl|NZ_CP058289.1_prot_WP_000379022.1_552	lcl|NC_021733.1_prot_WP_000379022.1_2994	lcl|NC_020547.2_prot_WP_000379022.1_2675	lcl|NC_017847.1_prot_WP_000379022.1_758	lcl|NZ_AP013357.1_prot_WP_000379022.1_773	lcl|CP006963.1_prot_AHJ94348.1_2900	lcl|NC_018706.1_prot_WP_000379022.1_3139
9	9	0.887	lcl|CP007577.1_prot_AHX64046.1_379	lcl|NZ_CP033110.1_prot_WP_001984826.1_665	lcl|NZ_CP058289.1_prot_WP_001984826.1_412	lcl|NC_021733.1_prot_WP_001984826.1_3159	lcl|NC_020547.2_prot_WP_001984826.1_2819	lcl|NC_017847.1_prot_WP_001984826.1_617	lcl|NZ_AP013357.1_prot_WP_001984826.1_632	lcl|CP006963.1_prot_AHJ94488.1_3041	lcl|NC_018706.1_prot_WP_001984826.1_3289
9	9	0.887	lcl|CP007577.1_prot_AHX64135.1_468	lcl|NZ_CP033110.1_prot_WP_000649450.1_3217	lcl|NZ_CP058289.1_prot_WP_000649450.1_2992	lcl|NC_021733.1_prot_WP_000649455.1_445	lcl|NC_020547.2_prot_WP_000649455.1_395	lcl|NC_017847.1_prot_WP_000649450.1_3262	lcl|NZ_AP013357.1_prot_WP_000649450.1_3407	lcl|CP006963.1_prot_AHJ91902.1_436	lcl|NC_018706.1_prot_WP_000649450.1_666
9	9	0.887	lcl|CP007577.1_prot_AHX64149.1_482	lcl|NZ_CP033110.1_prot_WP_000091415.1_3229	lcl|NZ_CP058289.1_prot_WP_000091410.1_3006	lcl|NC_021733.1_prot_WP_000091419.1_431	lcl|NC_020547.2_prot_WP_000091418.1_383	lcl|NC_017847.1_prot_WP_000091415.1_3276	lcl|NZ_AP013357.1_prot_WP_000091415.1_3421	lcl|CP006963.1_prot_AHJ91888.1_422	lcl|NC_018706.1_prot_WP_000091415.1_652
9	9	0.887	lcl|CP007577.1_prot_AHX64150.1_483	lcl|NZ_CP033110.1_prot_WP_000054126.1_3230	lcl|NZ_CP058289.1_prot_WP_000054127.1_3007	lcl|NC_021733.1_prot_WP_000054128.1_430	lcl|NC_020547.2_prot_WP_000054127.1_382	lcl|NC_017847.1_prot_WP_000054126.1_3277	lcl|NZ_AP013357.1_prot_WP_000054126.1_3422	lcl|CP006963.1_prot_AHJ91887.1_421	lcl|NC_018706.1_prot_WP_000054126.1_651
9	9	0.887	lcl|CP007577.1_prot_AHX64154.1_487	lcl|NZ_CP033110.1_prot_WP_000342965.1_2333	lcl|NZ_CP058289.1_prot_WP_000342965.1_2002	lcl|NC_021733.1_prot_WP_000342965.1_1474	lcl|NC_020547.2_prot_WP_000342963.1_1351	lcl|NC_017847.1_prot_WP_000342966.1_2311	lcl|NZ_AP013357.1_prot_WP_000342966.1_2477	lcl|CP006963.1_prot_AHJ92833.1_1375	lcl|NC_018706.1_prot_WP_000342966.1_1694
9	9	0.887	lcl|CP007577.1_prot_AHX64221.1_554	lcl|NZ_CP033110.1_prot_WP_000972441.1_2402	lcl|NZ_CP058289.1_prot_WP_001984113.1_2069	lcl|NC_021733.1_prot_WP_020752975.1_1399	lcl|NC_020547.2_prot_WP_000972449.1_1296	lcl|NC_017847.1_prot_WP_000972446.1_2382	lcl|NZ_AP013357.1_prot_WP_000972446.1_2547	lcl|CP006963.1_prot_AHJ92765.1_1307	lcl|NC_018706.1_prot_WP_000972446.1_1625
9	9	0.887	lcl|CP007577.1_prot_AHX64239.1_572	lcl|NZ_CP033110.1_prot_WP_001182287.1_2420	lcl|NZ_CP058289.1_prot_WP_001182288.1_2095	lcl|NC_021733.1_prot_WP_001182282.1_1379	lcl|NC_020547.2_prot_WP_001182277.1_1278	lcl|NC_017847.1_prot_WP_001182287.1_2400	lcl|NZ_AP013357.1_prot_WP_001182287.1_2565	lcl|CP006963.1_prot_AHJ92746.1_1287	lcl|NC_018706.1_prot_WP_001182287.1_1607
9	9	0.887	lcl|CP007577.1_prot_AHX64256.1_589	lcl|NZ_CP033110.1_prot_WP_001185369.1_2436	lcl|NZ_CP058289.1_prot_WP_001185372.1_2163	lcl|NC_021733.1_prot_WP_001185369.1_1361	lcl|NC_020547.2_prot_WP_001185369.1_1257	lcl|NC_017847.1_prot_WP_001185374.1_2416	lcl|NZ_AP013357.1_prot_WP_001185374.1_2581	lcl|CP006963.1_prot_AHJ92729.1_1270	lcl|NC_018706.1_prot_WP_001185374.1_1591
9	9	0.887	lcl|CP007577.1_prot_AHX64345.1_678	lcl|NZ_CP033110.1_prot_WP_000372818.1_180	lcl|NZ_CP058289.1_prot_WP_000372818.1_3616	lcl|NC_021733.1_prot_WP_000372818.1_3615	lcl|NC_020547.2_prot_WP_000372818.1_3275	lcl|NC_017847.1_prot_WP_000372818.1_177	lcl|NZ_AP013357.1_prot_WP_000372818.1_196	lcl|CP006963.1_prot_AHJ95092.1_3645	lcl|NC_018706.1_prot_WP_000372818.1_34
9	9	0.887	lcl|CP007577.1_prot_AHX64396.1_729	lcl|NZ_CP033110.1_prot_WP_000525865.1_2001	lcl|NZ_CP058289.1_prot_WP_000525862.1_1678	lcl|NC_021733.1_prot_WP_000525864.1_1779	lcl|NC_020547.2_prot_WP_000525862.1_1618	lcl|NC_017847.1_prot_WP_000525864.1_2002	lcl|NZ_AP013357.1_prot_WP_000525864.1_2107	lcl|CP006963.1_prot_AHJ93139.1_1683	lcl|NC_018706.1_prot_WP_000525864.1_1988
9	9	0.887	lcl|CP007577.1_prot_AHX64403.1_736	lcl|NZ_CP033110.1_prot_WP_000881926.1_1993	lcl|NZ_CP058289.1_prot_WP_000881924.1_1670	lcl|NC_021733.1_prot_WP_000881923.1_1787	lcl|NC_020547.2_prot_WP_000881926.1_1625	lcl|NC_017847.1_prot_WP_000881926.1_1994	lcl|NZ_AP013357.1_prot_WP_000881926.1_2099	lcl|CP006963.1_prot_AHJ93147.1_1691	lcl|NC_018706.1_prot_WP_000881926.1_1996
9	9	0.887	lcl|CP007577.1_prot_AHX64408.1_741	lcl|NZ_CP033110.1_prot_WP_000471051.1_1988	lcl|NZ_CP058289.1_prot_WP_000471052.1_1665	lcl|NC_021733.1_prot_WP_000471053.1_1792	lcl|NC_020547.2_prot_WP_000471059.1_1630	lcl|NC_017847.1_prot_WP_000471057.1_1989	lcl|NZ_AP013357.1_prot_WP_000471057.1_2094	lcl|CP006963.1_prot_AHJ93152.1_1696	lcl|NC_018706.1_prot_WP_000471057.1_2001
9	9	0.887	lcl|CP007577.1_prot_AHX64414.1_747	lcl|NZ_CP033110.1_prot_WP_001222569.1_1982	lcl|NZ_CP058289.1_prot_WP_001222570.1_1659	lcl|NC_021733.1_prot_WP_020753097.1_1798	lcl|NC_020547.2_prot_WP_001222564.1_1636	lcl|NC_017847.1_prot_WP_001222566.1_1983	lcl|NZ_AP013357.1_prot_WP_001222566.1_2088	lcl|CP006963.1_prot_AHJ93158.1_1702	lcl|NC_018706.1_prot_WP_001222566.1_2007
9	9	0.887	lcl|CP007577.1_prot_AHX64432.1_765	lcl|NZ_CP033110.1_prot_WP_001053243.1_1964	lcl|NZ_CP058289.1_prot_WP_001053241.1_1641	lcl|NC_021733.1_prot_WP_001053234.1_1816	lcl|NC_020547.2_prot_WP_001053244.1_1654	lcl|NC_017847.1_prot_WP_001053235.1_1965	lcl|NZ_AP013357.1_prot_WP_001053235.1_2070	lcl|CP006963.1_prot_AHJ93176.1_1720	lcl|NC_018706.1_prot_WP_001053235.1_2025
9	9	0.887	lcl|CP007577.1_prot_AHX64433.1_766	lcl|NZ_CP033110.1_prot_WP_170825911.1_1963	lcl|NZ_CP058289.1_prot_WP_170825911.1_1640	lcl|NC_021733.1_prot_WP_169538895.1_1817	lcl|NC_020547.2_prot_WP_171145634.1_1655	lcl|NC_017847.1_prot_WP_002000226.1_1964	lcl|NZ_AP013357.1_prot_WP_002000226.1_2069	lcl|CP006963.1_prot_AHJ93177.1_1721	lcl|NC_018706.1_prot_WP_002000226.1_2026
9	9	0.887	lcl|CP007577.1_prot_AHX64440.1_773	lcl|NZ_CP033110.1_prot_WP_005135333.1_1956	lcl|NZ_CP058289.1_prot_WP_000531130.1_1633	lcl|NC_021733.1_prot_WP_020753102.1_1824	lcl|NC_020547.2_prot_WP_000531140.1_1662	lcl|NC_017847.1_prot_WP_000531135.1_1957	lcl|NZ_AP013357.1_prot_WP_000531135.1_2062	lcl|CP006963.1_prot_AHJ93184.1_1728	lcl|NC_018706.1_prot_WP_000531135.1_2033
9	9	0.887	lcl|CP007577.1_prot_AHX64496.1_829	lcl|NZ_CP033110.1_prot_WP_000126118.1_1900	lcl|NZ_CP058289.1_prot_WP_000126110.1_1585	lcl|NC_021733.1_prot_WP_020753117.1_1880	lcl|NC_020547.2_prot_WP_000126114.1_1719	lcl|NC_017847.1_prot_WP_000126114.1_1901	lcl|NZ_AP013357.1_prot_WP_000126114.1_2006	lcl|CP006963.1_prot_AHJ93241.1_1785	lcl|NC_018706.1_prot_WP_000126114.1_2089
9	9	0.887	lcl|CP007577.1_prot_AHX64497.1_830	lcl|NZ_CP033110.1_prot_WP_005135316.1_1899	lcl|NZ_CP058289.1_prot_WP_000367580.1_1584	lcl|NC_021733.1_prot_WP_000367582.1_1881	lcl|NC_020547.2_prot_WP_000367591.1_1720	lcl|NC_017847.1_prot_WP_000367590.1_1900	lcl|NZ_AP013357.1_prot_WP_000367590.1_2005	lcl|CP006963.1_prot_AHJ93242.1_1786	lcl|NC_018706.1_prot_WP_000367590.1_2090
9	9	0.887	lcl|CP007577.1_prot_AHX64518.1_851	lcl|NZ_CP033110.1_prot_WP_000864076.1_1877	lcl|NZ_CP058289.1_prot_WP_000864073.1_1562	lcl|NC_021733.1_prot_WP_000864074.1_1903	lcl|NC_020547.2_prot_WP_000864073.1_1742	lcl|NC_017847.1_prot_WP_000864074.1_1878	lcl|NZ_AP013357.1_prot_WP_000864074.1_1983	lcl|CP006963.1_prot_AHJ93263.1_1807	lcl|NC_018706.1_prot_WP_000864074.1_2112
9	9	0.887	lcl|CP007577.1_prot_AHX64582.1_915	lcl|NZ_CP033110.1_prot_WP_000421340.1_3489	lcl|NZ_CP058289.1_prot_WP_000421341.1_3249	lcl|NC_021733.1_prot_WP_000421341.1_167	lcl|NC_020547.2_prot_WP_000421341.1_135	lcl|NC_017847.1_prot_WP_000421341.1_3563	lcl|NZ_AP013357.1_prot_WP_000421342.1_3686	lcl|CP006963.1_prot_AHJ91626.1_158	lcl|NC_018706.1_prot_WP_000421342.1_356
9	9	0.887	lcl|CP007577.1_prot_AHX64637.1_970	lcl|NZ_CP033110.1_prot_WP_000209953.1_3550	lcl|NZ_CP058289.1_prot_WP_000209960.1_3310	lcl|NC_021733.1_prot_WP_020752684.1_108	lcl|NC_020547.2_prot_WP_000209939.1_70	lcl|NC_017847.1_prot_WP_000209939.1_3628	lcl|NZ_AP013357.1_prot_WP_000209958.1_3743	lcl|CP006963.1_prot_AHJ91570.1_102	lcl|NC_018706.1_prot_WP_000209958.1_299
9	9	0.887	lcl|CP007577.1_prot_AHX64680.1_1013	lcl|NZ_CP033110.1_prot_WP_001090743.1_3596	lcl|NZ_CP058289.1_prot_WP_001090743.1_3403	lcl|NC_021733.1_prot_WP_001090743.1_55	lcl|NC_020547.2_prot_WP_001090747.1_23	lcl|NC_017847.1_prot_WP_001090747.1_3676	lcl|NZ_AP013357.1_prot_WP_001090743.1_3792	lcl|CP006963.1_prot_AHJ91525.1_57	lcl|NC_018706.1_prot_WP_001090743.1_250
9	9	0.887	lcl|CP007577.1_prot_AHX64741.1_1074	lcl|NZ_CP033110.1_prot_WP_000210282.1_1676	lcl|NZ_CP058289.1_prot_WP_000210290.1_1373	lcl|NC_021733.1_prot_WP_000210289.1_2078	lcl|NC_020547.2_prot_WP_000210283.1_1917	lcl|NC_017847.1_prot_WP_000210288.1_1667	lcl|NZ_AP013357.1_prot_WP_000210288.1_1763	lcl|CP006963.1_prot_AHJ93486.1_2030	lcl|NC_018706.1_prot_WP_000210288.1_2323
9	9	0.887	lcl|CP007577.1_prot_AHX64742.1_1075	lcl|NZ_CP033110.1_prot_WP_000815905.1_1675	lcl|NZ_CP058289.1_prot_WP_000815907.1_1372	lcl|NC_021733.1_prot_WP_020753188.1_2079	lcl|NC_020547.2_prot_WP_000438795.1_1918	lcl|NC_017847.1_prot_WP_000815900.1_1666	lcl|NZ_AP013357.1_prot_WP_000815900.1_1762	lcl|CP006963.1_prot_AHJ93487.1_2031	lcl|NC_018706.1_prot_WP_000815900.1_2324
9	9	0.887	lcl|CP007577.1_prot_AHX64766.1_1099	lcl|NZ_CP033110.1_prot_WP_001067206.1_1651	lcl|NZ_CP058289.1_prot_WP_001067206.1_1348	lcl|NC_021733.1_prot_WP_001067207.1_2103	lcl|NC_020547.2_prot_WP_001067206.1_1942	lcl|NC_017847.1_prot_WP_001067206.1_1642	lcl|NZ_AP013357.1_prot_WP_001067206.1_1738	lcl|CP006963.1_prot_AHJ93513.1_2058	lcl|NC_018706.1_prot_WP_001067206.1_2348
9	9	0.887	lcl|CP007577.1_prot_AHX64769.1_1102	lcl|NZ_CP033110.1_prot_WP_000168125.1_1648	lcl|NZ_CP058289.1_prot_WP_000168126.1_1345	lcl|NC_021733.1_prot_WP_020753199.1_2106	lcl|NC_020547.2_prot_WP_000168128.1_1945	lcl|NC_017847.1_prot_WP_000168125.1_1639	lcl|NZ_AP013357.1_prot_WP_000168125.1_1735	lcl|CP006963.1_prot_AHJ93516.1_2061	lcl|NC_018706.1_prot_WP_000168125.1_2351
9	9	0.887	lcl|CP007577.1_prot_AHX64799.1_1132	lcl|NZ_CP033110.1_prot_WP_001983728.1_1618	lcl|NZ_CP058289.1_prot_WP_001983728.1_1315	lcl|NC_021733.1_prot_WP_020753206.1_2137	lcl|NC_020547.2_prot_WP_001983728.1_1976	lcl|NC_017847.1_prot_WP_001983728.1_1609	lcl|NZ_AP013357.1_prot_WP_001983728.1_1701	lcl|CP006963.1_prot_AHJ93546.1_2091	lcl|NC_018706.1_prot_WP_001983728.1_2381
9	9	0.887	lcl|CP007577.1_prot_AHX64805.1_1138	lcl|NZ_CP033110.1_prot_WP_000134202.1_1612	lcl|NZ_CP058289.1_prot_WP_000134203.1_1309	lcl|NC_021733.1_prot_WP_000134203.1_2143	lcl|NC_020547.2_prot_WP_000134203.1_1982	lcl|NC_017847.1_prot_WP_000134203.1_1603	lcl|NZ_AP013357.1_prot_WP_000134203.1_1695	lcl|CP006963.1_prot_AHJ93552.1_2097	lcl|NC_018706.1_prot_WP_000134203.1_2387
9	9	0.887	lcl|CP007577.1_prot_AHX64814.1_1147	lcl|NZ_CP033110.1_prot_WP_001187342.1_1602	lcl|NZ_CP058289.1_prot_WP_001187342.1_1300	lcl|NC_021733.1_prot_WP_020753209.1_2154	lcl|NC_020547.2_prot_WP_001187342.1_1993	lcl|NC_017847.1_prot_WP_001187342.1_1593	lcl|NZ_AP013357.1_prot_WP_001187342.1_1685	lcl|CP006963.1_prot_AHJ93562.1_2107	lcl|NC_018706.1_prot_WP_001187342.1_2397
9	9	0.887	lcl|CP007577.1_prot_AHX64821.1_1154	lcl|NZ_CP033110.1_prot_WP_000138830.1_1595	lcl|NZ_CP058289.1_prot_WP_000138830.1_1293	lcl|NC_021733.1_prot_WP_000138830.1_2161	lcl|NC_020547.2_prot_WP_000138830.1_2000	lcl|NC_017847.1_prot_WP_000138830.1_1586	lcl|NZ_AP013357.1_prot_WP_000138830.1_1678	lcl|CP006963.1_prot_AHJ93569.1_2115	lcl|NC_018706.1_prot_WP_000138830.1_2404
9	9	0.887	lcl|CP007577.1_prot_AHX64830.1_1163	lcl|NZ_CP033110.1_prot_WP_000880350.1_1586	lcl|NZ_CP058289.1_prot_WP_000880352.1_1284	lcl|NC_021733.1_prot_WP_020753210.1_2170	lcl|NC_020547.2_prot_WP_000880355.1_2009	lcl|NC_017847.1_prot_WP_000880346.1_1577	lcl|NZ_AP013357.1_prot_WP_000880346.1_1669	lcl|CP006963.1_prot_AHJ93578.1_2124	lcl|NC_018706.1_prot_WP_000880346.1_2413
9	9	0.887	lcl|CP007577.1_prot_AHX64832.1_1165	lcl|NZ_CP033110.1_prot_WP_001192464.1_1584	lcl|NZ_CP058289.1_prot_WP_001192471.1_1282	lcl|NC_021733.1_prot_WP_001192473.1_2172	lcl|NC_020547.2_prot_WP_001192465.1_2011	lcl|NC_017847.1_prot_WP_001192469.1_1575	lcl|NZ_AP013357.1_prot_WP_001192469.1_1667	lcl|CP006963.1_prot_AHJ93580.1_2126	lcl|NC_018706.1_prot_WP_001192469.1_2415
9	9	0.887	lcl|CP007577.1_prot_AHX64862.1_1195	lcl|NZ_CP033110.1_prot_WP_000194641.1_1555	lcl|NZ_CP058289.1_prot_WP_000194640.1_1252	lcl|NC_021733.1_prot_WP_000194639.1_2201	lcl|NC_020547.2_prot_WP_000194644.1_2040	lcl|NC_017847.1_prot_WP_000194652.1_1545	lcl|NZ_AP013357.1_prot_WP_000194652.1_1636	lcl|CP006963.1_prot_AHJ93608.1_2155	lcl|NC_018706.1_prot_WP_000194652.1_2445
9	9	0.887	lcl|CP007577.1_prot_AHX64891.1_1224	lcl|NZ_CP033110.1_prot_WP_001187658.1_1525	lcl|NZ_CP058289.1_prot_WP_001187658.1_1222	lcl|NC_021733.1_prot_WP_001187656.1_2233	lcl|NC_020547.2_prot_WP_001187658.1_2069	lcl|NC_017847.1_prot_WP_001187659.1_1516	lcl|NZ_AP013357.1_prot_WP_001187659.1_1605	lcl|CP006963.1_prot_AHJ93641.1_2188	lcl|NC_018706.1_prot_WP_001187659.1_2474
9	9	0.887	lcl|CP007577.1_prot_AHX64899.1_1232	lcl|NZ_CP033110.1_prot_WP_001125253.1_1517	lcl|NZ_CP058289.1_prot_WP_001125253.1_1214	lcl|NC_021733.1_prot_WP_001125253.1_2241	lcl|NC_020547.2_prot_WP_001125253.1_2077	lcl|NC_017847.1_prot_WP_001125255.1_1508	lcl|NZ_AP013357.1_prot_WP_001125255.1_1597	lcl|CP006963.1_prot_AHJ93649.1_2196	lcl|NC_018706.1_prot_WP_001125255.1_2482
9	9	0.887	lcl|CP007577.1_prot_AHX64928.1_1261	lcl|NZ_CP033110.1_prot_WP_001284922.1_1132	lcl|NZ_CP058289.1_prot_WP_001284931.1_816	lcl|NC_021733.1_prot_WP_001284930.1_2709	lcl|NC_020547.2_prot_WP_001284928.1_2396	lcl|NC_017847.1_prot_WP_001284925.1_1114	lcl|NZ_AP013357.1_prot_WP_001284925.1_1193	lcl|CP006963.1_prot_AHJ94000.1_2550	lcl|NC_018706.1_prot_WP_001284925.1_2812
9	9	0.887	lcl|CP007577.1_prot_AHX64942.1_1275	lcl|NZ_CP033110.1_prot_WP_000169415.1_1145	lcl|NZ_CP058289.1_prot_WP_000169411.1_829	lcl|NC_021733.1_prot_WP_020753347.1_2695	lcl|NC_020547.2_prot_WP_000169415.1_2383	lcl|NC_017847.1_prot_WP_000169417.1_1127	lcl|NZ_AP013357.1_prot_WP_000169417.1_1206	lcl|CP006963.1_prot_AHJ93986.1_2536	lcl|NC_018706.1_prot_WP_000169417.1_2799
9	9	0.887	lcl|CP007577.1_prot_AHX64980.1_1313	lcl|NZ_CP033110.1_prot_WP_001052949.1_1183	lcl|NZ_CP058289.1_prot_WP_001052941.1_938	lcl|NC_021733.1_prot_WP_001052944.1_2657	lcl|NC_020547.2_prot_WP_001052942.1_2344	lcl|NC_017847.1_prot_WP_001052956.1_1165	lcl|NZ_AP013357.1_prot_WP_001052956.1_1244	lcl|CP006963.1_prot_AHJ93947.1_2497	lcl|NC_018706.1_prot_WP_001052956.1_2761
9	9	0.887	lcl|CP007577.1_prot_AHX65070.1_1403	lcl|NZ_CP033110.1_prot_WP_000806838.1_2927	lcl|NZ_CP058289.1_prot_WP_000806835.1_2714	lcl|NC_021733.1_prot_WP_000806837.1_743	lcl|NC_020547.2_prot_WP_000806837.1_732	lcl|NC_017847.1_prot_WP_000806838.1_2957	lcl|NZ_AP013357.1_prot_WP_000806838.1_3071	lcl|CP006963.1_prot_AHJ92211.1_750	lcl|NC_018706.1_prot_WP_000806838.1_971
9	9	0.887	lcl|CP007577.1_prot_AHX65113.1_1446	lcl|NZ_CP033110.1_prot_WP_000016601.1_2882	lcl|NZ_CP058289.1_prot_WP_000016600.1_2670	lcl|NC_021733.1_prot_WP_020752850.1_787	lcl|NC_020547.2_prot_WP_000016601.1_777	lcl|NC_017847.1_prot_WP_000016597.1_2913	lcl|NZ_AP013357.1_prot_WP_000016597.1_3021	lcl|CP006963.1_prot_AHJ92255.1_794	lcl|NC_018706.1_prot_WP_000016597.1_1015
9	9	0.887	lcl|CP007577.1_prot_AHX65126.1_1459	lcl|NZ_CP033110.1_prot_WP_000985167.1_2869	lcl|NZ_CP058289.1_prot_WP_000985164.1_2657	lcl|NC_021733.1_prot_WP_000985172.1_800	lcl|NC_020547.2_prot_WP_000985172.1_790	lcl|NC_017847.1_prot_WP_000985175.1_2900	lcl|NZ_AP013357.1_prot_WP_000985175.1_3008	lcl|CP006963.1_prot_AHJ92268.1_807	lcl|NC_018706.1_prot_WP_000985175.1_1028
9	9	0.887	lcl|CP007577.1_prot_AHX65145.1_1478	lcl|NZ_CP033110.1_prot_WP_104159492.1_1752	lcl|NZ_CP058289.1_prot_WP_000413224.1_1446	lcl|NC_021733.1_prot_WP_020753162.1_2007	lcl|NC_020547.2_prot_WP_015451541.1_1846	lcl|NC_017847.1_prot_WP_002001037.1_1759	lcl|NZ_AP013357.1_prot_WP_094320769.1_1858	lcl|CP006963.1_prot_AHJ93386.1_1930	lcl|NC_018706.1_prot_WP_002001037.1_2231
9	9	0.887	lcl|CP007577.1_prot_AHX65271.1_1604	lcl|NZ_CP033110.1_prot_WP_001145691.1_2263	lcl|NZ_CP058289.1_prot_WP_001145673.1_1894	lcl|NC_021733.1_prot_WP_001145679.1_1575	lcl|NC_020547.2_prot_WP_001145688.1_1411	lcl|NC_017847.1_prot_WP_001145693.1_2209	lcl|NZ_AP013357.1_prot_WP_001145693.1_2373	lcl|CP006963.1_prot_AHJ92935.1_1477	lcl|NC_018706.1_prot_WP_001145693.1_1786
9	9	0.887	lcl|CP007577.1_prot_AHX65277.1_1610	lcl|NZ_CP033110.1_prot_WP_000279719.1_3236	lcl|NZ_CP058289.1_prot_WP_000279709.1_3013	lcl|NC_021733.1_prot_WP_000279714.1_424	lcl|NC_020547.2_prot_WP_000279712.1_376	lcl|NC_017847.1_prot_WP_000279713.1_3283	lcl|NZ_AP013357.1_prot_WP_000279713.1_3428	lcl|CP006963.1_prot_AHJ91881.1_415	lcl|NC_018706.1_prot_WP_000279713.1_645
9	9	0.887	lcl|CP007577.1_prot_AHX65314.1_1647	lcl|NZ_CP033110.1_prot_WP_049594860.1_3274	lcl|NZ_CP058289.1_prot_WP_001088734.1_3050	lcl|NC_021733.1_prot_WP_001088735.1_385	lcl|NC_020547.2_prot_WP_001088732.1_337	lcl|NC_017847.1_prot_WP_001088720.1_3321	lcl|NZ_AP013357.1_prot_WP_001088720.1_3466	lcl|CP006963.1_prot_AHJ91844.1_378	lcl|NC_018706.1_prot_WP_001088720.1_607
9	9	0.887	lcl|CP007577.1_prot_AHX65353.1_1686	lcl|NZ_CP033110.1_prot_WP_000171257.1_3313	lcl|NZ_CP058289.1_prot_WP_000171257.1_3089	lcl|NC_021733.1_prot_WP_000171261.1_346	lcl|NC_020547.2_prot_WP_000171258.1_298	lcl|NC_017847.1_prot_WP_000171259.1_3360	lcl|NZ_AP013357.1_prot_WP_000171259.1_3505	lcl|CP006963.1_prot_AHJ91805.1_339	lcl|NC_018706.1_prot_WP_000171259.1_568
9	9	0.887	lcl|CP007577.1_prot_AHX65541.1_1875	lcl|NZ_CP033110.1_prot_WP_000251652.1_3634	lcl|NZ_CP058289.1_prot_WP_000251652.1_3441	lcl|NC_021733.1_prot_WP_000251652.1_17	lcl|NC_020547.2_prot_WP_000251652.1_3477	lcl|NC_017847.1_prot_WP_000251652.1_3714	lcl|NZ_AP013357.1_prot_WP_000251652.1_2	lcl|CP006963.1_prot_AHJ91486.1_17	lcl|NC_018706.1_prot_WP_000251652.1_220
9	9	0.887	lcl|CP007577.1_prot_AHX65662.1_1996	lcl|NZ_CP033110.1_prot_WP_001169059.1_3041	lcl|NZ_CP058289.1_prot_WP_001169059.1_2828	lcl|NC_021733.1_prot_WP_001169059.1_625	lcl|NC_020547.2_prot_WP_001169065.1_614	lcl|NC_017847.1_prot_WP_001169063.1_3089	lcl|NZ_AP013357.1_prot_WP_001169063.1_3232	lcl|CP006963.1_prot_AHJ92081.1_616	lcl|NC_018706.1_prot_WP_001169063.1_839
9	9	0.887	lcl|CP007577.1_prot_AHX65669.1_2003	lcl|NZ_CP033110.1_prot_WP_000703066.1_3033	lcl|NZ_CP058289.1_prot_WP_000703089.1_2820	lcl|NC_021733.1_prot_WP_020752800.1_633	lcl|NC_020547.2_prot_WP_000703081.1_622	lcl|NC_017847.1_prot_WP_000703074.1_3081	lcl|NZ_AP013357.1_prot_WP_000703074.1_3224	lcl|CP006963.1_prot_AHJ92088.1_623	lcl|NC_018706.1_prot_WP_000703074.1_847
9	9	0.887	lcl|CP007577.1_prot_AHX65784.1_2118	lcl|NZ_CP033110.1_prot_WP_001218069.1_584	lcl|NZ_CP058289.1_prot_WP_001218079.1_329	lcl|NC_021733.1_prot_WP_001218066.1_3240	lcl|NC_020547.2_prot_WP_001218065.1_2901	lcl|NC_017847.1_prot_WP_001218060.1_532	lcl|NZ_AP013357.1_prot_WP_001218060.1_547	lcl|CP006963.1_prot_AHJ94572.1_3125	lcl|NC_018706.1_prot_WP_001218060.1_3380
