# Species	Genes	Alg.-Conn.	A:5291.fasta	B_TZ1A828_OT.fasta	E:SW3.fasta	F:SW5.fasta	G:11222.fasta	L1:115.fasta	L1:440:LN.fasta	L2b:UCH-2.fasta
8	8	0.986	lcl|NC_020939.1_prot_WP_009871771.1_428	lcl|NC_012687.1_prot_WP_009871771.1_430	lcl|NC_017952.1_prot_WP_009871771.1_431	lcl|NC_017953.1_prot_WP_009871771.1_432	lcl|CP001888.1_prot_ADH19037.1_429	lcl|NC_020929.1_prot_WP_009873798.1_427	lcl|NC_020937.1_prot_WP_009873798.1_427	lcl|NC_020931.1_prot_WP_009873798.1_427
8	8	0.986	lcl|NC_020939.1_prot_WP_009871802.1_459	lcl|NC_012687.1_prot_WP_009871802.1_461	lcl|NC_017952.1_prot_WP_009872663.1_462	lcl|NC_017953.1_prot_WP_009872663.1_463	lcl|CP001888.1_prot_ADH19069.1_461	lcl|NC_020929.1_prot_WP_009871802.1_458	lcl|NC_020937.1_prot_WP_009871802.1_458	lcl|NC_020931.1_prot_WP_009871802.1_458
8	8	0.986	lcl|NC_020939.1_prot_WP_009871903.1_555	lcl|NC_012687.1_prot_WP_009871903.1_557	lcl|NC_017952.1_prot_WP_009872735.1_558	lcl|NC_017953.1_prot_WP_009872735.1_559	lcl|CP001888.1_prot_ADH19170.1_562	lcl|NC_020929.1_prot_WP_009871903.1_554	lcl|NC_020937.1_prot_WP_009871903.1_554	lcl|NC_020931.1_prot_WP_009871903.1_554
8	8	0.986	lcl|NC_020939.1_prot_WP_009871913.1_565	lcl|NC_012687.1_prot_WP_009871913.1_567	lcl|NC_017952.1_prot_WP_009872743.1_568	lcl|NC_017953.1_prot_WP_009872743.1_569	lcl|CP001888.1_prot_ADH19180.1_572	lcl|NC_020929.1_prot_WP_009871913.1_564	lcl|NC_020937.1_prot_WP_009871913.1_564	lcl|NC_020931.1_prot_WP_009871913.1_564
8	8	0.986	lcl|NC_020939.1_prot_WP_009871920.1_572	lcl|NC_012687.1_prot_WP_009871920.1_574	lcl|NC_017952.1_prot_WP_009872749.1_575	lcl|NC_017953.1_prot_WP_009872749.1_576	lcl|CP001888.1_prot_ADH19187.1_579	lcl|NC_020929.1_prot_WP_009873896.1_571	lcl|NC_020937.1_prot_WP_009873896.1_571	lcl|NC_020931.1_prot_WP_009873896.1_571
8	8	0.986	lcl|NC_020939.1_prot_WP_009871938.1_589	lcl|NC_012687.1_prot_WP_009871938.1_591	lcl|NC_017952.1_prot_WP_014541285.1_592	lcl|NC_017953.1_prot_WP_009873157.1_593	lcl|CP001888.1_prot_ADH19205.1_597	lcl|NC_020929.1_prot_WP_009873908.1_588	lcl|NC_020937.1_prot_WP_009873908.1_588	lcl|NC_020931.1_prot_WP_009873908.1_588
8	8	0.986	lcl|NC_020939.1_prot_WP_009871977.1_627	lcl|NC_012687.1_prot_WP_009871977.1_629	lcl|NC_017952.1_prot_WP_009872786.1_629	lcl|NC_017953.1_prot_WP_009872786.1_630	lcl|CP001888.1_prot_ADH19243.1_635	lcl|NC_020929.1_prot_WP_012263670.1_626	lcl|NC_020937.1_prot_WP_012263670.1_625	lcl|NC_020931.1_prot_WP_012263670.1_626
8	8	0.986	lcl|NC_020939.1_prot_WP_009872031.1_678	lcl|NC_012687.1_prot_WP_009872031.1_680	lcl|NC_017952.1_prot_WP_009872031.1_680	lcl|NC_017953.1_prot_WP_009872031.1_681	lcl|CP001888.1_prot_ADH19298.1_690	lcl|NC_020929.1_prot_WP_009872031.1_677	lcl|NC_020937.1_prot_WP_009872031.1_676	lcl|NC_020931.1_prot_WP_009872031.1_677
8	8	0.986	lcl|NC_020939.1_prot_WP_009872138.1_777	lcl|NC_012687.1_prot_WP_009872138.1_780	lcl|NC_017952.1_prot_WP_009872906.1_779	lcl|NC_017953.1_prot_WP_009872906.1_780	lcl|CP001888.1_prot_ADH19406.1_798	lcl|NC_020929.1_prot_WP_009873384.1_776	lcl|NC_020937.1_prot_WP_009873384.1_775	lcl|NC_020931.1_prot_WP_012263554.1_776
8	8	0.986	lcl|NC_020939.1_prot_WP_009872151.1_790	lcl|NC_012687.1_prot_WP_009872151.1_793	lcl|NC_017952.1_prot_WP_009872916.1_792	lcl|NC_017953.1_prot_WP_009872916.1_793	lcl|CP001888.1_prot_ADH19419.1_811	lcl|NC_020929.1_prot_WP_009873391.1_789	lcl|NC_020937.1_prot_WP_009873391.1_788	lcl|NC_020931.1_prot_WP_009873391.1_789
8	8	0.986	lcl|NC_020939.1_prot_WP_009872376.1_104	lcl|NC_012687.1_prot_WP_009872376.1_104	lcl|NC_017952.1_prot_WP_009872376.1_104	lcl|NC_017953.1_prot_WP_009872376.1_104	lcl|CP001888.1_prot_ADH18711.1_103	lcl|NC_020929.1_prot_WP_009873557.1_104	lcl|NC_020937.1_prot_WP_009873557.1_104	lcl|NC_020931.1_prot_WP_009873557.1_104
8	8	0.986	lcl|NC_020939.1_prot_WP_009872553.1_318	lcl|NC_012687.1_prot_WP_009872553.1_320	lcl|NC_017952.1_prot_WP_009872553.1_320	lcl|NC_017953.1_prot_WP_009872553.1_321	lcl|CP001888.1_prot_ADH18927.1_319	lcl|NC_020929.1_prot_WP_009872553.1_318	lcl|NC_020937.1_prot_WP_009872553.1_317	lcl|NC_020931.1_prot_WP_009872553.1_318
8	8	0.986	lcl|NC_020939.1_prot_WP_009873826.1_470	lcl|NC_012687.1_prot_WP_009873826.1_472	lcl|NC_017952.1_prot_WP_009872674.1_473	lcl|NC_017953.1_prot_WP_009873142.1_474	lcl|CP001888.1_prot_ADH19082.1_474	lcl|NC_020929.1_prot_WP_009873826.1_469	lcl|NC_020937.1_prot_WP_009873826.1_469	lcl|NC_020931.1_prot_WP_009873826.1_469
8	8	0.986	lcl|NC_020939.1_prot_WP_010725155.1_312	lcl|NC_012687.1_prot_WP_012728101.1_314	lcl|NC_017952.1_prot_WP_014541249.1_314	lcl|NC_017953.1_prot_WP_009872548.1_315	lcl|CP001888.1_prot_ADH18921.1_313	lcl|NC_020929.1_prot_WP_009873715.1_312	lcl|NC_020937.1_prot_WP_009873715.1_311	lcl|NC_020931.1_prot_WP_009873715.1_312
8	8	0.986	lcl|NC_020939.1_prot_WP_011324528.1_30	lcl|NC_012687.1_prot_WP_011324528.1_30	lcl|NC_017952.1_prot_WP_009873015.1_30	lcl|NC_017953.1_prot_WP_009873015.1_30	lcl|CP001888.1_prot_ADH18639.1_31	lcl|NC_020929.1_prot_WP_009873505.1_30	lcl|NC_020937.1_prot_WP_015505852.1_30	lcl|NC_020931.1_prot_WP_009873505.1_30
8	8	0.986	lcl|NC_020939.1_prot_WP_011324572.1_111	lcl|NC_012687.1_prot_WP_011324572.1_111	lcl|NC_017952.1_prot_WP_009872381.1_111	lcl|NC_017953.1_prot_WP_009872381.1_111	lcl|CP001888.1_prot_ADH18718.1_110	lcl|NC_020929.1_prot_WP_009873564.1_111	lcl|NC_020937.1_prot_WP_009873564.1_111	lcl|NC_020931.1_prot_WP_009873564.1_111
8	8	0.986	lcl|NC_020939.1_prot_WP_011324626.1_190	lcl|NC_012687.1_prot_WP_011324626.1_192	lcl|NC_017952.1_prot_WP_009872445.1_192	lcl|NC_017953.1_prot_WP_009872445.1_193	lcl|CP001888.1_prot_ADH18798.1_190	lcl|NC_020929.1_prot_WP_009873626.1_190	lcl|NC_020937.1_prot_WP_015505875.1_189	lcl|NC_020931.1_prot_WP_009873626.1_190
8	8	0.986	lcl|NC_020939.1_prot_WP_011324877.1_832	lcl|NC_012687.1_prot_WP_011324877.1_835	lcl|NC_017952.1_prot_WP_009872947.1_834	lcl|NC_017953.1_prot_WP_009873226.1_835	lcl|CP001888.1_prot_ADH19464.1_856	lcl|NC_020929.1_prot_WP_009872947.1_831	lcl|NC_020937.1_prot_WP_009872947.1_830	lcl|NC_020931.1_prot_WP_009872947.1_831
8	8	0.986	lcl|NC_020939.1_prot_WP_012727924.1_487	lcl|NC_012687.1_prot_WP_012727924.1_489	lcl|NC_017952.1_prot_WP_009872688.1_490	lcl|NC_017953.1_prot_WP_009872688.1_491	lcl|CP001888.1_prot_ADH19100.1_492	lcl|NC_020929.1_prot_WP_009873838.1_486	lcl|NC_020937.1_prot_WP_009873838.1_486	lcl|NC_020931.1_prot_WP_009873838.1_486
8	8	0.986	lcl|NC_020939.1_prot_WP_012727969.1_683	lcl|NC_012687.1_prot_WP_012727969.1_685	lcl|NC_017952.1_prot_WP_009873193.1_685	lcl|NC_017953.1_prot_WP_009873193.1_686	lcl|CP001888.1_prot_ADH19303.1_695	lcl|NC_020929.1_prot_WP_012263531.1_682	lcl|NC_020937.1_prot_WP_012263531.1_681	lcl|NC_020931.1_prot_WP_012263531.1_682
8	8	0.986	lcl|NC_020939.1_prot_WP_012728119.1_386	lcl|NC_012687.1_prot_WP_012728119.1_388	lcl|NC_017952.1_prot_WP_014541267.1_389	lcl|NC_017953.1_prot_WP_009871730.1_390	lcl|CP001888.1_prot_ADH18994.1_386	lcl|NC_020929.1_prot_WP_015505693.1_385	lcl|NC_020937.1_prot_WP_015505693.1_385	lcl|NC_020931.1_prot_WP_009873769.1_385
8	8	0.986	lcl|NC_020939.1_prot_WP_012728127.1_441	lcl|NC_012687.1_prot_WP_012728127.1_443	lcl|NC_017952.1_prot_WP_009873128.1_444	lcl|NC_017953.1_prot_WP_009873128.1_445	lcl|CP001888.1_prot_ADH19049.1_441	lcl|NC_020929.1_prot_WP_015505701.1_440	lcl|NC_020937.1_prot_WP_015505701.1_440	lcl|NC_020931.1_prot_WP_012263654.1_440
8	8	0.986	lcl|NC_020939.1_prot_WP_012728139.1_502	lcl|NC_012687.1_prot_WP_012728139.1_504	lcl|NC_017952.1_prot_WP_014541281.1_505	lcl|NC_017953.1_prot_WP_009871849.1_506	lcl|CP001888.1_prot_ADH19116.1_508	lcl|NC_020929.1_prot_WP_009871849.1_501	lcl|NC_020937.1_prot_WP_009871849.1_501	lcl|NC_020931.1_prot_WP_009871849.1_501
8	8	0.986	lcl|NC_020939.1_prot_WP_012728157.1_601	lcl|NC_012687.1_prot_WP_012728157.1_603	lcl|NC_017952.1_prot_WP_014541287.1_604	lcl|NC_017953.1_prot_WP_009872768.1_605	lcl|CP001888.1_prot_ADH19218.1_610	lcl|NC_020929.1_prot_WP_009873918.1_600	lcl|NC_020937.1_prot_WP_009873918.1_600	lcl|NC_020931.1_prot_WP_009873918.1_600
8	8	0.986	lcl|NC_020939.1_prot_WP_012728166.1_641	lcl|NC_012687.1_prot_WP_012728166.1_643	lcl|NC_017952.1_prot_WP_009872798.1_643	lcl|NC_017953.1_prot_WP_009872798.1_644	lcl|CP001888.1_prot_ADH19257.1_649	lcl|NC_020929.1_prot_WP_015505722.1_640	lcl|NC_020937.1_prot_WP_009873953.1_639	lcl|NC_020931.1_prot_WP_009873953.1_640
8	8	0.986	lcl|NC_020939.1_prot_WP_012728187.1_785	lcl|NC_012687.1_prot_WP_012728187.1_788	lcl|NC_017952.1_prot_WP_009872913.1_787	lcl|NC_017953.1_prot_WP_009873209.1_788	lcl|CP001888.1_prot_ADH19414.1_806	lcl|NC_020929.1_prot_WP_009872913.1_784	lcl|NC_020937.1_prot_WP_009872913.1_783	lcl|NC_020931.1_prot_WP_009872913.1_784
8	8	0.986	lcl|NC_020939.1_prot_WP_014316000.1_244	lcl|NC_012687.1_prot_WP_009871589.1_246	lcl|NC_017952.1_prot_WP_009872494.1_246	lcl|NC_017953.1_prot_WP_009872494.1_247	lcl|CP001888.1_prot_ADH18852.1_244	lcl|NC_020929.1_prot_WP_009871589.1_244	lcl|NC_020937.1_prot_WP_009871589.1_243	lcl|NC_020931.1_prot_WP_009871589.1_244
8	8	0.986	lcl|NC_020939.1_prot_WP_014316019.1_354	lcl|NC_012687.1_prot_WP_012728111.1_356	lcl|NC_017952.1_prot_WP_009872582.1_357	lcl|NC_017953.1_prot_WP_009872582.1_358	lcl|CP001888.1_prot_ADH18963.1_355	lcl|NC_020929.1_prot_WP_009873745.1_353	lcl|NC_020937.1_prot_WP_015505882.1_353	lcl|NC_020931.1_prot_WP_009873745.1_353
8	8	0.986	lcl|NC_020939.1_prot_WP_014316054.1_697	lcl|NC_012687.1_prot_WP_011324820.1_699	lcl|NC_017952.1_prot_WP_014541297.1_699	lcl|NC_017953.1_prot_WP_009872840.1_700	lcl|CP001888.1_prot_ADH19318.1_710	lcl|NC_020929.1_prot_WP_009873289.1_696	lcl|NC_020937.1_prot_WP_009873289.1_695	lcl|NC_020931.1_prot_WP_009873289.1_696
8	8	0.986	lcl|NC_020939.1_prot_WP_014316059.1_702	lcl|NC_012687.1_prot_WP_009872056.1_704	lcl|NC_017952.1_prot_WP_009872846.1_704	lcl|NC_017953.1_prot_WP_009872846.1_705	lcl|CP001888.1_prot_ADH19324.1_716	lcl|NC_020929.1_prot_WP_009873294.1_701	lcl|NC_020937.1_prot_WP_009873294.1_700	lcl|NC_020931.1_prot_WP_009873294.1_701
8	8	0.986	lcl|NC_020939.1_prot_WP_014316060.1_705	lcl|NC_012687.1_prot_WP_012727973.1_707	lcl|NC_017952.1_prot_WP_009872850.1_707	lcl|NC_017953.1_prot_WP_009872850.1_708	lcl|CP001888.1_prot_ADH19329.1_721	lcl|NC_020929.1_prot_WP_009873298.1_704	lcl|NC_020937.1_prot_WP_009873298.1_703	lcl|NC_020931.1_prot_WP_009873298.1_704
8	8	0.986	lcl|NC_020939.1_prot_WP_014316066.1_742	lcl|NC_012687.1_prot_WP_009872100.1_744	lcl|NC_017952.1_prot_WP_009872100.1_744	lcl|NC_017953.1_prot_WP_009872100.1_745	lcl|CP001888.1_prot_ADH19368.1_760	lcl|NC_020929.1_prot_WP_009873326.1_741	lcl|NC_020937.1_prot_WP_009873326.1_740	lcl|NC_020931.1_prot_WP_012263549.1_741
8	8	0.986	lcl|NC_020939.1_prot_WP_024067245.1_677	lcl|NC_012687.1_prot_WP_024067245.1_679	lcl|NC_017952.1_prot_WP_009872824.1_679	lcl|NC_017953.1_prot_WP_009872824.1_680	lcl|CP001888.1_prot_ADH19297.1_689	lcl|NC_020929.1_prot_WP_162137108.1_676	lcl|NC_020937.1_prot_WP_162137108.1_675	lcl|NC_020931.1_prot_WP_162137108.1_676
8	8	0.985	lcl|NC_020939.1_prot_WP_009871383.1_37	lcl|NC_012687.1_prot_WP_009871383.1_37	lcl|NC_017952.1_prot_WP_009872334.1_37	lcl|NC_017953.1_prot_WP_041199662.1_37	lcl|CP001888.1_prot_ADH18646.1_38	lcl|NC_020929.1_prot_WP_030122965.1_37	lcl|NC_020937.1_prot_WP_030122965.1_37	lcl|NC_020931.1_prot_WP_030122965.1_37
8	8	0.985	lcl|NC_020939.1_prot_WP_009871556.1_211	lcl|NC_012687.1_prot_WP_009871556.1_213	lcl|NC_017952.1_prot_WP_009871556.1_213	lcl|NC_017953.1_prot_WP_009871556.1_214	lcl|CP001888.1_prot_ADH18819.1_211	lcl|NC_020929.1_prot_WP_009873641.1_211	lcl|NC_020937.1_prot_WP_009873641.1_210	lcl|NC_020931.1_prot_WP_009873641.1_211
8	8	0.985	lcl|NC_020939.1_prot_WP_009871558.1_213	lcl|NC_012687.1_prot_WP_009871558.1_215	lcl|NC_017952.1_prot_WP_009873073.1_215	lcl|NC_017953.1_prot_WP_009873073.1_216	lcl|CP001888.1_prot_ADH18821.1_213	lcl|NC_020929.1_prot_WP_009873643.1_213	lcl|NC_020937.1_prot_WP_009873643.1_212	lcl|NC_020931.1_prot_WP_009873643.1_213
8	8	0.985	lcl|NC_020939.1_prot_WP_009871616.1_271	lcl|NC_012687.1_prot_WP_009871616.1_273	lcl|NC_017952.1_prot_WP_009872516.1_273	lcl|NC_017953.1_prot_WP_009872516.1_274	lcl|CP001888.1_prot_ADH18880.1_272	lcl|NC_020929.1_prot_WP_009873687.1_271	lcl|NC_020937.1_prot_WP_009873687.1_270	lcl|NC_020931.1_prot_WP_009873687.1_271
8	8	0.985	lcl|NC_020939.1_prot_WP_009871641.1_295	lcl|NC_012687.1_prot_WP_009871641.1_297	lcl|NC_017952.1_prot_WP_009871641.1_297	lcl|NC_017953.1_prot_WP_009873092.1_298	lcl|CP001888.1_prot_ADH18905.1_297	lcl|NC_020929.1_prot_WP_009873705.1_295	lcl|NC_020937.1_prot_WP_009873705.1_294	lcl|NC_020931.1_prot_WP_009873705.1_295
8	8	0.985	lcl|NC_020939.1_prot_WP_009871697.1_352	lcl|NC_012687.1_prot_WP_009871697.1_354	lcl|NC_017952.1_prot_WP_009872580.1_355	lcl|NC_017953.1_prot_WP_009872580.1_356	lcl|CP001888.1_prot_ADH18961.1_353	lcl|NC_020929.1_prot_WP_009873744.1_351	lcl|NC_020937.1_prot_WP_009873744.1_351	lcl|NC_020931.1_prot_WP_009873744.1_351
8	8	0.985	lcl|NC_020939.1_prot_WP_009871795.1_452	lcl|NC_012687.1_prot_WP_009871795.1_454	lcl|NC_017952.1_prot_WP_009872656.1_455	lcl|NC_017953.1_prot_WP_009872656.1_456	lcl|CP001888.1_prot_ADH19061.1_453	lcl|NC_020929.1_prot_WP_009872656.1_451	lcl|NC_020937.1_prot_WP_009872656.1_451	lcl|NC_020931.1_prot_WP_009872656.1_451
8	8	0.985	lcl|NC_020939.1_prot_WP_009871806.1_462	lcl|NC_012687.1_prot_WP_009871806.1_464	lcl|NC_017952.1_prot_WP_009872667.1_465	lcl|NC_017953.1_prot_WP_009872667.1_466	lcl|CP001888.1_prot_ADH19073.1_465	lcl|NC_020929.1_prot_WP_009873818.1_461	lcl|NC_020937.1_prot_WP_009873818.1_461	lcl|NC_020931.1_prot_WP_009873818.1_461
8	8	0.985	lcl|NC_020939.1_prot_WP_009871872.1_524	lcl|NC_012687.1_prot_WP_009871872.1_526	lcl|NC_017952.1_prot_WP_009871872.1_527	lcl|NC_017953.1_prot_WP_009871872.1_528	lcl|CP001888.1_prot_ADH19139.1_531	lcl|NC_020929.1_prot_WP_009873865.1_523	lcl|NC_020937.1_prot_WP_009873865.1_523	lcl|NC_020931.1_prot_WP_009873865.1_523
8	8	0.985	lcl|NC_020939.1_prot_WP_009871880.1_532	lcl|NC_012687.1_prot_WP_009871880.1_534	lcl|NC_017952.1_prot_WP_009872718.1_535	lcl|NC_017953.1_prot_WP_009872718.1_536	lcl|CP001888.1_prot_ADH19147.1_539	lcl|NC_020929.1_prot_WP_009873870.1_531	lcl|NC_020937.1_prot_WP_009873870.1_531	lcl|NC_020931.1_prot_WP_009873870.1_531
8	8	0.985	lcl|NC_020939.1_prot_WP_009871907.1_559	lcl|NC_012687.1_prot_WP_009871907.1_561	lcl|NC_017952.1_prot_WP_009872737.1_562	lcl|NC_017953.1_prot_WP_009872737.1_563	lcl|CP001888.1_prot_ADH19174.1_566	lcl|NC_020929.1_prot_WP_009873887.1_558	lcl|NC_020937.1_prot_WP_009873887.1_558	lcl|NC_020931.1_prot_WP_009873887.1_558
8	8	0.985	lcl|NC_020939.1_prot_WP_009871941.1_592	lcl|NC_012687.1_prot_WP_009871941.1_594	lcl|NC_017952.1_prot_WP_009873160.1_595	lcl|NC_017953.1_prot_WP_009873160.1_596	lcl|CP001888.1_prot_ADH19208.1_600	lcl|NC_020929.1_prot_WP_009873911.1_591	lcl|NC_020937.1_prot_WP_009873911.1_591	lcl|NC_020931.1_prot_WP_009873911.1_591
8	8	0.985	lcl|NC_020939.1_prot_WP_009871961.1_611	lcl|NC_012687.1_prot_WP_009871961.1_613	lcl|NC_017952.1_prot_WP_009872775.1_613	lcl|NC_017953.1_prot_WP_009872775.1_614	lcl|CP001888.1_prot_ADH19227.1_619	lcl|NC_020929.1_prot_WP_009873928.1_610	lcl|NC_020937.1_prot_WP_009873928.1_609	lcl|NC_020931.1_prot_WP_009873928.1_610
8	8	0.985	lcl|NC_020939.1_prot_WP_009872093.1_736	lcl|NC_012687.1_prot_WP_009872093.1_738	lcl|NC_017952.1_prot_WP_014541303.1_738	lcl|NC_017953.1_prot_WP_009872872.1_739	lcl|CP001888.1_prot_ADH19361.1_753	lcl|NC_020929.1_prot_WP_009873320.1_735	lcl|NC_020937.1_prot_WP_009873320.1_734	lcl|NC_020931.1_prot_WP_009873320.1_735
8	8	0.985	lcl|NC_020939.1_prot_WP_009872118.1_759	lcl|NC_012687.1_prot_WP_009872118.1_762	lcl|NC_017952.1_prot_WP_009872892.1_761	lcl|NC_017953.1_prot_WP_009872892.1_762	lcl|CP001888.1_prot_ADH19386.1_778	lcl|NC_020929.1_prot_WP_009873341.1_758	lcl|NC_020937.1_prot_WP_009873341.1_757	lcl|NC_020931.1_prot_WP_009873341.1_758
8	8	0.985	lcl|NC_020939.1_prot_WP_009872119.1_760	lcl|NC_012687.1_prot_WP_009872119.1_763	lcl|NC_017952.1_prot_WP_009872119.1_762	lcl|NC_017953.1_prot_WP_009872119.1_763	lcl|CP001888.1_prot_ADH19387.1_779	lcl|NC_020929.1_prot_WP_009873342.1_759	lcl|NC_020937.1_prot_WP_009873342.1_758	lcl|NC_020931.1_prot_WP_009873342.1_759
8	8	0.985	lcl|NC_020939.1_prot_WP_009872144.1_783	lcl|NC_012687.1_prot_WP_009872144.1_786	lcl|NC_017952.1_prot_WP_009872912.1_785	lcl|NC_017953.1_prot_WP_009873208.1_786	lcl|CP001888.1_prot_ADH19412.1_804	lcl|NC_020929.1_prot_WP_009872144.1_782	lcl|NC_020937.1_prot_WP_015505920.1_781	lcl|NC_020931.1_prot_WP_009872144.1_782
8	8	0.985	lcl|NC_020939.1_prot_WP_009872271.1_128	lcl|NC_012687.1_prot_WP_009872271.1_129	lcl|NC_017952.1_prot_WP_009872271.1_128	lcl|NC_017953.1_prot_WP_009872271.1_128	lcl|CP001888.1_prot_ADH18735.1_127	lcl|NC_020929.1_prot_WP_009873578.1_128	lcl|NC_020937.1_prot_WP_009873578.1_128	lcl|NC_020931.1_prot_WP_009873578.1_128
8	8	0.985	lcl|NC_020939.1_prot_WP_009873234.1_860	lcl|NC_012687.1_prot_WP_009873234.1_863	lcl|NC_017952.1_prot_WP_009873234.1_862	lcl|NC_017953.1_prot_WP_009873234.1_863	lcl|CP001888.1_prot_ADH19494.1_886	lcl|NC_020929.1_prot_WP_009873446.1_859	lcl|NC_020937.1_prot_WP_009873446.1_858	lcl|NC_020931.1_prot_WP_009873446.1_859
8	8	0.985	lcl|NC_020939.1_prot_WP_009873617.1_178	lcl|NC_012687.1_prot_WP_009873617.1_180	lcl|NC_017952.1_prot_WP_009872433.1_180	lcl|NC_017953.1_prot_WP_009871523.1_181	lcl|CP001888.1_prot_ADH18786.1_178	lcl|NC_020929.1_prot_WP_009873617.1_178	lcl|NC_020937.1_prot_WP_009873617.1_177	lcl|NC_020931.1_prot_WP_009873617.1_178
8	8	0.985	lcl|NC_020939.1_prot_WP_010724988.1_22	lcl|NC_012687.1_prot_WP_012728033.1_22	lcl|NC_017952.1_prot_WP_009872321.1_22	lcl|NC_017953.1_prot_WP_009872321.1_22	lcl|CP001888.1_prot_ADH18631.1_23	lcl|NC_020929.1_prot_WP_009873499.1_22	lcl|NC_020937.1_prot_WP_009873499.1_22	lcl|NC_020931.1_prot_WP_009873499.1_22
8	8	0.985	lcl|NC_020939.1_prot_WP_011324540.1_54	lcl|NC_012687.1_prot_WP_011324540.1_54	lcl|NC_017952.1_prot_WP_009873025.1_54	lcl|NC_017953.1_prot_WP_009873025.1_54	lcl|CP001888.1_prot_ADH18663.1_55	lcl|NC_020929.1_prot_WP_009873523.1_54	lcl|NC_020937.1_prot_WP_009873523.1_54	lcl|NC_020931.1_prot_WP_009873523.1_54
8	8	0.985	lcl|NC_020939.1_prot_WP_011324651.1_227	lcl|NC_012687.1_prot_WP_011324651.1_229	lcl|NC_017952.1_prot_WP_009871572.1_229	lcl|NC_017953.1_prot_WP_009871572.1_230	lcl|CP001888.1_prot_ADH18835.1_227	lcl|NC_020929.1_prot_WP_009871572.1_227	lcl|NC_020937.1_prot_WP_009871572.1_226	lcl|NC_020931.1_prot_WP_009871572.1_227
8	8	0.985	lcl|NC_020939.1_prot_WP_011324778.1_594	lcl|NC_012687.1_prot_WP_011324778.1_596	lcl|NC_017952.1_prot_WP_009873162.1_597	lcl|NC_017953.1_prot_WP_009873162.1_598	lcl|CP001888.1_prot_ADH19210.1_602	lcl|NC_020929.1_prot_WP_009873912.1_593	lcl|NC_020937.1_prot_WP_009873912.1_593	lcl|NC_020931.1_prot_WP_009873912.1_593
8	8	0.985	lcl|NC_020939.1_prot_WP_011324829.1_708	lcl|NC_012687.1_prot_WP_012728177.1_710	lcl|NC_017952.1_prot_WP_009872853.1_710	lcl|NC_017953.1_prot_WP_009872853.1_711	lcl|CP001888.1_prot_ADH19332.1_724	lcl|NC_020929.1_prot_WP_009872064.1_707	lcl|NC_020937.1_prot_WP_015505915.1_706	lcl|NC_020931.1_prot_WP_012263540.1_707
8	8	0.985	lcl|NC_020939.1_prot_WP_011324893.1_869	lcl|NC_012687.1_prot_WP_011324893.1_872	lcl|NC_017952.1_prot_WP_009872973.1_871	lcl|NC_017953.1_prot_WP_009872973.1_872	lcl|CP001888.1_prot_ADH19503.1_895	lcl|NC_020929.1_prot_WP_009873453.1_868	lcl|NC_020937.1_prot_WP_015505929.1_867	lcl|NC_020931.1_prot_WP_009873453.1_868
8	8	0.985	lcl|NC_020939.1_prot_WP_012728199.1_844	lcl|NC_012687.1_prot_WP_012728199.1_847	lcl|NC_017952.1_prot_WP_009872958.1_846	lcl|NC_017953.1_prot_WP_009872958.1_847	lcl|CP001888.1_prot_ADH19477.1_869	lcl|NC_020929.1_prot_WP_009873433.1_843	lcl|NC_020937.1_prot_WP_009873433.1_842	lcl|NC_020931.1_prot_WP_009873433.1_843
8	8	0.985	lcl|NC_020939.1_prot_WP_014316032.1_484	lcl|NC_012687.1_prot_WP_009871829.1_486	lcl|NC_017952.1_prot_WP_009872685.1_487	lcl|NC_017953.1_prot_WP_009872685.1_488	lcl|CP001888.1_prot_ADH19096.1_488	lcl|NC_020929.1_prot_WP_041199503.1_483	lcl|NC_020937.1_prot_WP_041198425.1_483	lcl|NC_020931.1_prot_WP_009873836.1_483
8	8	0.985	lcl|NC_020939.1_prot_WP_014316065.1_730	lcl|NC_012687.1_prot_WP_012728181.1_732	lcl|NC_017952.1_prot_WP_009872866.1_732	lcl|NC_017953.1_prot_WP_009872866.1_733	lcl|CP001888.1_prot_ADH19355.1_747	lcl|NC_020929.1_prot_WP_009873314.1_729	lcl|NC_020937.1_prot_WP_012263546.1_728	lcl|NC_020931.1_prot_WP_012263546.1_729
8	8	0.984	lcl|NC_020939.1_prot_WP_009871646.1_300	lcl|NC_012687.1_prot_WP_012728097.1_302	lcl|NC_017952.1_prot_WP_014736646.1_302	lcl|NC_017953.1_prot_WP_009872537.1_303	lcl|CP001888.1_prot_ADH18910.1_302	lcl|NC_020929.1_prot_WP_009873708.1_300	lcl|NC_020937.1_prot_WP_009873708.1_299	lcl|NC_020931.1_prot_WP_009873708.1_300
8	8	0.984	lcl|NC_020939.1_prot_WP_009871737.1_394	lcl|NC_012687.1_prot_WP_009871737.1_396	lcl|NC_017952.1_prot_WP_014541271.1_397	lcl|NC_017953.1_prot_WP_009871737.1_398	lcl|CP001888.1_prot_ADH19002.1_394	lcl|NC_020929.1_prot_WP_009871737.1_393	lcl|NC_020937.1_prot_WP_009871737.1_393	lcl|NC_020931.1_prot_WP_009871737.1_393
