# Species	Genes	Alg.-Conn.	A:363.fasta	D:SotonD1.fasta	D:SotonD5.fasta	E:150.fasta	L1:224.fasta	L2b:Ams5.fasta	L3:404:LN.fasta
7	7	0.984	lcl|NC_020966.1_prot_WP_011324662.1_250	lcl|NC_020967.1_prot_WP_009872498.1_252	lcl|NC_020943.1_prot_WP_010725135.1_251	lcl|CP001886.1_prot_ADH17013.1_252	lcl|NC_020973.1_prot_WP_009873669.1_249	lcl|NC_020936.1_prot_WP_009873669.1_249	lcl|NC_020974.1_prot_WP_009873669.1_249
7	7	0.984	lcl|NC_020966.1_prot_WP_011324729.1_428	lcl|NC_020967.1_prot_WP_009872643.1_431	lcl|NC_020943.1_prot_WP_009871770.1_429	lcl|CP001886.1_prot_ADH17190.1_429	lcl|NC_020973.1_prot_WP_009873797.1_427	lcl|NC_020936.1_prot_WP_009873797.1_426	lcl|NC_020974.1_prot_WP_009873797.1_427
7	7	0.984	lcl|NC_020966.1_prot_WP_011324816.1_694	lcl|NC_020967.1_prot_WP_009872836.1_696	lcl|NC_020943.1_prot_WP_010725298.1_696	lcl|CP001886.1_prot_ADH17466.1_705	lcl|NC_020973.1_prot_WP_009873286.1_693	lcl|NC_020936.1_prot_WP_012263533.1_692	lcl|NC_020974.1_prot_WP_012263533.1_692
7	7	0.984	lcl|NC_020966.1_prot_WP_011324840.1_723	lcl|NC_020967.1_prot_WP_009872078.1_725	lcl|NC_020943.1_prot_WP_009872078.1_725	lcl|CP001886.1_prot_ADH17497.1_736	lcl|NC_020973.1_prot_WP_009873307.1_722	lcl|NC_020936.1_prot_WP_009873307.1_721	lcl|NC_020974.1_prot_WP_009873307.1_721
7	7	0.984	lcl|NC_020966.1_prot_WP_011324896.1_875	lcl|NC_020967.1_prot_WP_009872976.1_878	lcl|NC_020943.1_prot_WP_009872976.1_877	lcl|CP001886.1_prot_ADH17662.1_901	lcl|NC_020973.1_prot_WP_009873457.1_876	lcl|NC_020936.1_prot_WP_009873457.1_873	lcl|NC_020974.1_prot_WP_009873457.1_873
7	7	0.984	lcl|NC_020966.1_prot_WP_012727972.1_704	lcl|NC_020967.1_prot_WP_009872848.1_706	lcl|NC_020943.1_prot_WP_010725302.1_706	lcl|CP001886.1_prot_ADH17477.1_716	lcl|NC_020973.1_prot_WP_009873296.1_703	lcl|NC_020936.1_prot_WP_012263538.1_702	lcl|NC_020974.1_prot_WP_009873296.1_702
7	7	0.984	lcl|NC_020966.1_prot_WP_012728098.1_304	lcl|NC_020967.1_prot_WP_009873096.1_306	lcl|NC_020943.1_prot_WP_009871648.1_305	lcl|CP001886.1_prot_ADH17068.1_307	lcl|NC_020973.1_prot_WP_009873709.1_303	lcl|NC_020936.1_prot_WP_009873709.1_303	lcl|NC_020974.1_prot_WP_009873709.1_303
7	7	0.984	lcl|NC_020966.1_prot_WP_012728108.1_339	lcl|NC_020967.1_prot_WP_009873111.1_342	lcl|NC_020943.1_prot_WP_014541152.1_340	lcl|CP001886.1_prot_ADH17103.1_342	lcl|NC_020973.1_prot_WP_009873734.1_338	lcl|NC_020936.1_prot_WP_012263641.1_337	lcl|NC_020974.1_prot_WP_015506615.1_338
7	7	0.984	lcl|NC_020966.1_prot_WP_012728135.1_480	lcl|NC_020967.1_prot_WP_009872681.1_483	lcl|NC_020943.1_prot_WP_009871824.1_482	lcl|CP001886.1_prot_ADH17245.1_484	lcl|NC_020973.1_prot_WP_009873833.1_479	lcl|NC_020936.1_prot_WP_009873833.1_478	lcl|NC_020974.1_prot_WP_009873833.1_479
7	7	0.984	lcl|NC_020966.1_prot_WP_012728184.1_755	lcl|NC_020967.1_prot_WP_009872887.1_757	lcl|NC_020943.1_prot_WP_009872112.1_757	lcl|CP001886.1_prot_ADH17532.1_771	lcl|NC_020973.1_prot_WP_015506591.1_754	lcl|NC_020936.1_prot_WP_009873337.1_753	lcl|NC_020974.1_prot_WP_015505918.1_753
7	7	0.984	lcl|NC_020966.1_prot_WP_012728208.1_888	lcl|NC_020967.1_prot_WP_009873239.1_891	lcl|NC_020943.1_prot_WP_015506314.1_890	lcl|CP001886.1_prot_ADH17675.1_914	lcl|NC_020973.1_prot_WP_009873468.1_889	lcl|NC_020936.1_prot_WP_009873468.1_886	lcl|NC_020974.1_prot_WP_015506640.1_886
7	7	0.984	lcl|NC_020966.1_prot_WP_014315999.1_237	lcl|NC_020967.1_prot_WP_009872486.1_239	lcl|NC_020943.1_prot_WP_009871581.1_238	lcl|CP001886.1_prot_ADH16999.1_238	lcl|NC_020973.1_prot_WP_009873661.1_236	lcl|NC_020936.1_prot_WP_009873661.1_236	lcl|NC_020974.1_prot_WP_009873661.1_236
7	7	0.984	lcl|NC_020966.1_prot_WP_014316013.1_295	lcl|NC_020967.1_prot_WP_009871640.1_297	lcl|NC_020943.1_prot_WP_015506295.1_296	lcl|CP001886.1_prot_ADH17060.1_299	lcl|NC_020973.1_prot_WP_009871640.1_294	lcl|NC_020936.1_prot_WP_009871640.1_294	lcl|NC_020974.1_prot_WP_009871640.1_294
7	7	0.983	lcl|NC_020966.1_prot_WP_009871354.1_9	lcl|NC_020967.1_prot_WP_009872309.1_9	lcl|NC_020943.1_prot_WP_009871354.1_9	lcl|CP001886.1_prot_ADH16770.1_9	lcl|NC_020973.1_prot_WP_009872309.1_9	lcl|NC_020936.1_prot_WP_009872309.1_9	lcl|NC_020974.1_prot_WP_009872309.1_9
7	7	0.983	lcl|NC_020966.1_prot_WP_009871386.1_40	lcl|NC_020967.1_prot_WP_009873019.1_40	lcl|NC_020943.1_prot_WP_009871386.1_40	lcl|CP001886.1_prot_ADH16802.1_41	lcl|NC_020973.1_prot_WP_009873511.1_40	lcl|NC_020936.1_prot_WP_009873511.1_40	lcl|NC_020974.1_prot_WP_009873511.1_40
7	7	0.983	lcl|NC_020966.1_prot_WP_009871435.1_89	lcl|NC_020967.1_prot_WP_009873040.1_89	lcl|NC_020943.1_prot_WP_009873040.1_89	lcl|CP001886.1_prot_ADH16853.1_92	lcl|NC_020973.1_prot_WP_009873546.1_89	lcl|NC_020936.1_prot_WP_009873546.1_89	lcl|NC_020974.1_prot_WP_015505860.1_89
7	7	0.983	lcl|NC_020966.1_prot_WP_009871527.1_183	lcl|NC_020967.1_prot_WP_009871527.1_185	lcl|NC_020943.1_prot_WP_009871527.1_184	lcl|CP001886.1_prot_ADH16945.1_184	lcl|NC_020973.1_prot_WP_009872437.1_182	lcl|NC_020936.1_prot_WP_009872437.1_182	lcl|NC_020974.1_prot_WP_009872437.1_182
7	7	0.983	lcl|NC_020966.1_prot_WP_009871585.1_241	lcl|NC_020967.1_prot_WP_009873082.1_243	lcl|NC_020943.1_prot_WP_009871585.1_242	lcl|CP001886.1_prot_ADH17003.1_242	lcl|NC_020973.1_prot_WP_009873664.1_240	lcl|NC_020936.1_prot_WP_009873664.1_240	lcl|NC_020974.1_prot_WP_009873664.1_240
7	7	0.983	lcl|NC_020966.1_prot_WP_009871606.1_262	lcl|NC_020967.1_prot_WP_009872509.1_264	lcl|NC_020943.1_prot_WP_009871606.1_263	lcl|CP001886.1_prot_ADH17025.1_264	lcl|NC_020973.1_prot_WP_009873680.1_261	lcl|NC_020936.1_prot_WP_009873680.1_261	lcl|NC_020974.1_prot_WP_009873680.1_261
7	7	0.983	lcl|NC_020966.1_prot_WP_009871616.1_272	lcl|NC_020967.1_prot_WP_009872516.1_274	lcl|NC_020943.1_prot_WP_009871616.1_273	lcl|CP001886.1_prot_ADH17036.1_275	lcl|NC_020973.1_prot_WP_009873687.1_271	lcl|NC_020936.1_prot_WP_009873687.1_271	lcl|NC_020974.1_prot_WP_009873687.1_271
7	7	0.983	lcl|NC_020966.1_prot_WP_009871619.1_275	lcl|NC_020967.1_prot_WP_009872518.1_277	lcl|NC_020943.1_prot_WP_009871619.1_276	lcl|CP001886.1_prot_ADH17039.1_278	lcl|NC_020973.1_prot_WP_009873689.1_274	lcl|NC_020936.1_prot_WP_009873689.1_274	lcl|NC_020974.1_prot_WP_009873689.1_274
7	7	0.983	lcl|NC_020966.1_prot_WP_009871728.1_384	lcl|NC_020967.1_prot_WP_009871728.1_387	lcl|NC_020943.1_prot_WP_009871728.1_385	lcl|CP001886.1_prot_ADH17148.1_387	lcl|NC_020973.1_prot_WP_009871728.1_383	lcl|NC_020936.1_prot_WP_009871728.1_382	lcl|NC_020974.1_prot_WP_009871728.1_383
7	7	0.983	lcl|NC_020966.1_prot_WP_009871772.1_430	lcl|NC_020967.1_prot_WP_009871772.1_433	lcl|NC_020943.1_prot_WP_009871772.1_431	lcl|CP001886.1_prot_ADH17192.1_431	lcl|NC_020973.1_prot_WP_009871772.1_429	lcl|NC_020936.1_prot_WP_009871772.1_428	lcl|NC_020974.1_prot_WP_009871772.1_429
7	7	0.983	lcl|NC_020966.1_prot_WP_009871795.1_453	lcl|NC_020967.1_prot_WP_009872656.1_456	lcl|NC_020943.1_prot_WP_009871795.1_454	lcl|CP001886.1_prot_ADH17215.1_454	lcl|NC_020973.1_prot_WP_009872656.1_452	lcl|NC_020936.1_prot_WP_009872656.1_451	lcl|NC_020974.1_prot_WP_009872656.1_452
7	7	0.983	lcl|NC_020966.1_prot_WP_009871819.1_475	lcl|NC_020967.1_prot_WP_009873143.1_478	lcl|NC_020943.1_prot_WP_009871819.1_477	lcl|CP001886.1_prot_ADH17240.1_479	lcl|NC_020973.1_prot_WP_041199502.1_474	lcl|NC_020936.1_prot_WP_009873829.1_473	lcl|NC_020974.1_prot_WP_009873829.1_474
7	7	0.983	lcl|NC_020966.1_prot_WP_009871884.1_537	lcl|NC_020967.1_prot_WP_009871884.1_540	lcl|NC_020943.1_prot_WP_009871884.1_539	lcl|CP001886.1_prot_ADH17303.1_542	lcl|NC_020973.1_prot_WP_009873872.1_536	lcl|NC_020936.1_prot_WP_009873872.1_535	lcl|NC_020974.1_prot_WP_009873872.1_536
7	7	0.983	lcl|NC_020966.1_prot_WP_009871913.1_566	lcl|NC_020967.1_prot_WP_009872743.1_569	lcl|NC_020943.1_prot_WP_009871913.1_568	lcl|CP001886.1_prot_ADH17332.1_571	lcl|NC_020973.1_prot_WP_009871913.1_565	lcl|NC_020936.1_prot_WP_009871913.1_564	lcl|NC_020974.1_prot_WP_009871913.1_565
7	7	0.983	lcl|NC_020966.1_prot_WP_009871929.1_581	lcl|NC_020967.1_prot_WP_009872757.1_584	lcl|NC_020943.1_prot_WP_009871929.1_583	lcl|CP001886.1_prot_ADH17348.1_587	lcl|NC_020973.1_prot_WP_009871929.1_580	lcl|NC_020936.1_prot_WP_009871929.1_579	lcl|NC_020974.1_prot_WP_009871929.1_580
7	7	0.983	lcl|NC_020966.1_prot_WP_009872095.1_739	lcl|NC_020967.1_prot_WP_009872874.1_741	lcl|NC_020943.1_prot_WP_010725319.1_741	lcl|CP001886.1_prot_ADH17514.1_753	lcl|NC_020973.1_prot_WP_009873322.1_738	lcl|NC_020936.1_prot_WP_009873322.1_737	lcl|NC_020974.1_prot_WP_009873322.1_737
7	7	0.983	lcl|NC_020966.1_prot_WP_009872119.1_761	lcl|NC_020967.1_prot_WP_009872119.1_763	lcl|NC_020943.1_prot_WP_009872119.1_763	lcl|CP001886.1_prot_ADH17539.1_778	lcl|NC_020973.1_prot_WP_009873342.1_761	lcl|NC_020936.1_prot_WP_009873342.1_759	lcl|NC_020974.1_prot_WP_009873342.1_759
7	7	0.983	lcl|NC_020966.1_prot_WP_009872144.1_784	lcl|NC_020967.1_prot_WP_009873208.1_786	lcl|NC_020943.1_prot_WP_009872144.1_786	lcl|CP001886.1_prot_ADH17564.1_803	lcl|NC_020973.1_prot_WP_009872144.1_785	lcl|NC_020936.1_prot_WP_009872144.1_782	lcl|NC_020974.1_prot_WP_015505920.1_782
7	7	0.983	lcl|NC_020966.1_prot_WP_009872185.1_824	lcl|NC_020967.1_prot_WP_009873225.1_826	lcl|NC_020943.1_prot_WP_009872185.1_826	lcl|CP001886.1_prot_ADH17608.1_847	lcl|NC_020973.1_prot_WP_009872185.1_825	lcl|NC_020936.1_prot_WP_009872185.1_822	lcl|NC_020974.1_prot_WP_009872185.1_822
7	7	0.983	lcl|NC_020966.1_prot_WP_009872216.1_854	lcl|NC_020967.1_prot_WP_009872216.1_857	lcl|NC_020943.1_prot_WP_009872216.1_856	lcl|CP001886.1_prot_ADH17639.1_878	lcl|NC_020973.1_prot_WP_009873441.1_855	lcl|NC_020936.1_prot_WP_009873441.1_852	lcl|NC_020974.1_prot_WP_009873441.1_852
7	7	0.983	lcl|NC_020966.1_prot_WP_009872240.1_876	lcl|NC_020967.1_prot_WP_009872977.1_879	lcl|NC_020943.1_prot_WP_009872240.1_878	lcl|CP001886.1_prot_ADH17663.1_902	lcl|NC_020973.1_prot_WP_009872240.1_877	lcl|NC_020936.1_prot_WP_009872240.1_874	lcl|NC_020974.1_prot_WP_009872240.1_874
7	7	0.983	lcl|NC_020966.1_prot_WP_009872283.1_305	lcl|NC_020967.1_prot_WP_009872540.1_307	lcl|NC_020943.1_prot_WP_009872283.1_306	lcl|CP001886.1_prot_ADH17069.1_308	lcl|NC_020973.1_prot_WP_012263637.1_304	lcl|NC_020936.1_prot_WP_012263637.1_304	lcl|NC_020974.1_prot_WP_009873710.1_304
7	7	0.983	lcl|NC_020966.1_prot_WP_009872316.1_17	lcl|NC_020967.1_prot_WP_009872316.1_17	lcl|NC_020943.1_prot_WP_010724984.1_17	lcl|CP001886.1_prot_ADH16778.1_17	lcl|NC_020973.1_prot_WP_009873493.1_17	lcl|NC_020936.1_prot_WP_012263583.1_17	lcl|NC_020974.1_prot_WP_009873493.1_17
7	7	0.983	lcl|NC_020966.1_prot_WP_009872598.1_372	lcl|NC_020967.1_prot_WP_009871716.1_375	lcl|NC_020943.1_prot_WP_009871716.1_373	lcl|CP001886.1_prot_ADH17136.1_375	lcl|NC_020973.1_prot_WP_009872598.1_371	lcl|NC_020936.1_prot_WP_009872598.1_370	lcl|NC_020974.1_prot_WP_009872598.1_371
7	7	0.983	lcl|NC_020966.1_prot_WP_009872963.1_852	lcl|NC_020967.1_prot_WP_009872963.1_855	lcl|NC_020943.1_prot_WP_009872214.1_854	lcl|CP001886.1_prot_ADH17637.1_876	lcl|NC_020973.1_prot_WP_009873440.1_853	lcl|NC_020936.1_prot_WP_009873440.1_850	lcl|NC_020974.1_prot_WP_009873440.1_850
7	7	0.983	lcl|NC_020966.1_prot_WP_009873305.1_719	lcl|NC_020967.1_prot_WP_009872860.1_721	lcl|NC_020943.1_prot_WP_009873305.1_721	lcl|CP001886.1_prot_ADH17493.1_732	lcl|NC_020973.1_prot_WP_009873305.1_718	lcl|NC_020936.1_prot_WP_012263544.1_717	lcl|NC_020974.1_prot_WP_012263544.1_717
7	7	0.983	lcl|NC_020966.1_prot_WP_010725122.1_208	lcl|NC_020967.1_prot_WP_010725122.1_210	lcl|NC_020943.1_prot_WP_010725122.1_209	lcl|CP001886.1_prot_ADH16970.1_209	lcl|NC_020973.1_prot_WP_009873637.1_207	lcl|NC_020936.1_prot_WP_009873637.1_207	lcl|NC_020974.1_prot_WP_080031123.1_207
7	7	0.983	lcl|NC_020966.1_prot_WP_011324536.1_50	lcl|NC_020967.1_prot_WP_009873022.1_50	lcl|NC_020943.1_prot_WP_010725005.1_50	lcl|CP001886.1_prot_ADH16812.1_51	lcl|NC_020973.1_prot_WP_009873519.1_50	lcl|NC_020936.1_prot_WP_009873519.1_50	lcl|NC_020974.1_prot_WP_009873519.1_50
7	7	0.983	lcl|NC_020966.1_prot_WP_011324541.1_56	lcl|NC_020967.1_prot_WP_009873026.1_56	lcl|NC_020943.1_prot_WP_010725010.1_56	lcl|CP001886.1_prot_ADH16819.1_58	lcl|NC_020973.1_prot_WP_009873524.1_56	lcl|NC_020936.1_prot_WP_009873524.1_56	lcl|NC_020974.1_prot_WP_009873524.1_56
7	7	0.983	lcl|NC_020966.1_prot_WP_011324550.1_67	lcl|NC_020967.1_prot_WP_009873033.1_67	lcl|NC_020943.1_prot_WP_009871413.1_67	lcl|CP001886.1_prot_ADH16831.1_70	lcl|NC_020973.1_prot_WP_009873532.1_67	lcl|NC_020936.1_prot_WP_009873532.1_67	lcl|NC_020974.1_prot_WP_009873532.1_67
7	7	0.983	lcl|NC_020966.1_prot_WP_011324583.1_132	lcl|NC_020967.1_prot_WP_009872400.1_132	lcl|NC_020943.1_prot_WP_010725083.1_132	lcl|CP001886.1_prot_ADH16897.1_136	lcl|NC_020973.1_prot_WP_009873580.1_132	lcl|NC_020936.1_prot_WP_009873580.1_132	lcl|NC_020974.1_prot_WP_009873580.1_132
7	7	0.983	lcl|NC_020966.1_prot_WP_011324637.1_206	lcl|NC_020967.1_prot_WP_009873068.1_208	lcl|NC_020943.1_prot_WP_009873068.1_207	lcl|CP001886.1_prot_ADH16968.1_207	lcl|NC_020973.1_prot_WP_009872459.1_205	lcl|NC_020936.1_prot_WP_009872459.1_205	lcl|NC_020974.1_prot_WP_009872459.1_205
7	7	0.983	lcl|NC_020966.1_prot_WP_011324645.1_218	lcl|NC_020967.1_prot_WP_009873075.1_220	lcl|NC_020943.1_prot_WP_009873075.1_219	lcl|CP001886.1_prot_ADH16980.1_219	lcl|NC_020973.1_prot_WP_009872471.1_217	lcl|NC_020936.1_prot_WP_009872471.1_217	lcl|NC_020974.1_prot_WP_015506609.1_217
7	7	0.983	lcl|NC_020966.1_prot_WP_011324646.1_219	lcl|NC_020967.1_prot_WP_014540974.1_221	lcl|NC_020943.1_prot_WP_014540974.1_220	lcl|CP001886.1_prot_ADH16981.1_220	lcl|NC_020973.1_prot_WP_009873646.1_218	lcl|NC_020936.1_prot_WP_009873646.1_218	lcl|NC_020974.1_prot_WP_009873646.1_218
7	7	0.983	lcl|NC_020966.1_prot_WP_011324859.1_787	lcl|NC_020967.1_prot_WP_009872147.1_789	lcl|NC_020943.1_prot_WP_009872147.1_789	lcl|CP001886.1_prot_ADH17567.1_806	lcl|NC_020973.1_prot_WP_009872147.1_788	lcl|NC_020936.1_prot_WP_009872147.1_785	lcl|NC_020974.1_prot_WP_015506636.1_785
7	7	0.983	lcl|NC_020966.1_prot_WP_011324873.1_825	lcl|NC_020967.1_prot_WP_009872941.1_827	lcl|NC_020943.1_prot_WP_009872186.1_827	lcl|CP001886.1_prot_ADH17609.1_848	lcl|NC_020973.1_prot_WP_009873415.1_826	lcl|NC_020936.1_prot_WP_009873415.1_823	lcl|NC_020974.1_prot_WP_009873415.1_823
7	7	0.983	lcl|NC_020966.1_prot_WP_011324884.1_849	lcl|NC_020967.1_prot_WP_009872211.1_852	lcl|NC_020943.1_prot_WP_009872211.1_851	lcl|CP001886.1_prot_ADH17634.1_873	lcl|NC_020973.1_prot_WP_012263566.1_850	lcl|NC_020936.1_prot_WP_012263566.1_847	lcl|NC_020974.1_prot_WP_012263566.1_847
7	7	0.983	lcl|NC_020966.1_prot_WP_012727777.1_14	lcl|NC_020967.1_prot_WP_009872313.1_14	lcl|NC_020943.1_prot_WP_009871359.1_14	lcl|CP001886.1_prot_ADH16775.1_14	lcl|NC_020973.1_prot_WP_009873490.1_14	lcl|NC_020936.1_prot_WP_009873490.1_14	lcl|NC_020974.1_prot_WP_009873490.1_14
7	7	0.983	lcl|NC_020966.1_prot_WP_012727901.1_397	lcl|NC_020967.1_prot_WP_009871739.1_400	lcl|NC_020943.1_prot_WP_009871739.1_398	lcl|CP001886.1_prot_ADH17159.1_398	lcl|NC_020973.1_prot_WP_015505694.1_396	lcl|NC_020936.1_prot_WP_009872619.1_395	lcl|NC_020974.1_prot_WP_015505887.1_396
7	7	0.983	lcl|NC_020966.1_prot_WP_012728078.1_211	lcl|NC_020967.1_prot_WP_009871555.1_213	lcl|NC_020943.1_prot_WP_009871555.1_212	lcl|CP001886.1_prot_ADH16973.1_212	lcl|NC_020973.1_prot_WP_009873640.1_210	lcl|NC_020936.1_prot_WP_009873640.1_210	lcl|NC_020974.1_prot_WP_009873640.1_210
7	7	0.983	lcl|NC_020966.1_prot_WP_012728095.1_294	lcl|NC_020967.1_prot_WP_009871639.1_296	lcl|NC_020943.1_prot_WP_009871639.1_295	lcl|CP001886.1_prot_ADH17059.1_298	lcl|NC_020973.1_prot_WP_009871639.1_293	lcl|NC_020936.1_prot_WP_009871639.1_293	lcl|NC_020974.1_prot_WP_009871639.1_293
7	7	0.983	lcl|NC_020966.1_prot_WP_012728206.1_881	lcl|NC_020967.1_prot_WP_014541836.1_884	lcl|NC_020943.1_prot_WP_010725371.1_883	lcl|CP001886.1_prot_ADH17668.1_907	lcl|NC_020973.1_prot_WP_012263567.1_882	lcl|NC_020936.1_prot_WP_012263567.1_879	lcl|NC_020974.1_prot_WP_012263567.1_879
7	7	0.983	lcl|NC_020966.1_prot_WP_014316003.1_254	lcl|NC_020967.1_prot_WP_009873000.1_256	lcl|NC_020943.1_prot_WP_010725139.1_255	lcl|CP001886.1_prot_ADH17017.1_256	lcl|NC_020973.1_prot_WP_012263631.1_253	lcl|NC_020936.1_prot_WP_012263631.1_253	lcl|NC_020974.1_prot_WP_012263631.1_253
7	7	0.983	lcl|NC_020966.1_prot_WP_014316004.1_259	lcl|NC_020967.1_prot_WP_009872506.1_261	lcl|NC_020943.1_prot_WP_009871603.1_260	lcl|CP001886.1_prot_ADH17022.1_261	lcl|NC_020973.1_prot_WP_009873677.1_258	lcl|NC_020936.1_prot_WP_009873677.1_258	lcl|NC_020974.1_prot_WP_009873677.1_258
7	7	0.983	lcl|NC_020966.1_prot_WP_014316019.1_355	lcl|NC_020967.1_prot_WP_009872582.1_358	lcl|NC_020943.1_prot_WP_009871699.1_356	lcl|CP001886.1_prot_ADH17119.1_358	lcl|NC_020973.1_prot_WP_009873745.1_354	lcl|NC_020936.1_prot_WP_009873745.1_353	lcl|NC_020974.1_prot_WP_015505882.1_354
7	7	0.983	lcl|NC_020966.1_prot_WP_014316039.1_561	lcl|NC_020967.1_prot_WP_009871908.1_564	lcl|NC_020943.1_prot_WP_009871908.1_563	lcl|CP001886.1_prot_ADH17327.1_566	lcl|NC_020973.1_prot_WP_009873888.1_560	lcl|NC_020936.1_prot_WP_009873888.1_559	lcl|NC_020974.1_prot_WP_009873888.1_560
7	7	0.983	lcl|NC_020966.1_prot_WP_014316042.1_583	lcl|NC_020967.1_prot_WP_009871931.1_586	lcl|NC_020943.1_prot_WP_009871931.1_585	lcl|CP001886.1_prot_ADH17350.1_589	lcl|NC_020973.1_prot_WP_009873904.1_582	lcl|NC_020936.1_prot_WP_009873904.1_581	lcl|NC_020974.1_prot_WP_009873904.1_582
7	7	0.983	lcl|NC_020966.1_prot_WP_014316071.1_821	lcl|NC_020967.1_prot_WP_009873224.1_823	lcl|NC_020943.1_prot_WP_009873224.1_823	lcl|CP001886.1_prot_ADH17605.1_844	lcl|NC_020973.1_prot_WP_009873224.1_822	lcl|NC_020936.1_prot_WP_012263561.1_819	lcl|NC_020974.1_prot_WP_015505925.1_819
7	7	0.982	lcl|NC_020966.1_prot_WP_009871375.1_29	lcl|NC_020967.1_prot_WP_009871375.1_29	lcl|NC_020943.1_prot_WP_009871375.1_29	lcl|CP001886.1_prot_ADH16791.1_30	lcl|NC_020973.1_prot_WP_009871375.1_29	lcl|NC_020936.1_prot_WP_009871375.1_29	lcl|NC_020974.1_prot_WP_009871375.1_29
7	7	0.982	lcl|NC_020966.1_prot_WP_009871632.1_288	lcl|NC_020967.1_prot_WP_009873086.1_290	lcl|NC_020943.1_prot_WP_015506293.1_289	lcl|CP001886.1_prot_ADH17052.1_291	lcl|NC_020973.1_prot_WP_009873699.1_287	lcl|NC_020936.1_prot_WP_009873699.1_287	lcl|NC_020974.1_prot_WP_009873699.1_287
7	7	0.982	lcl|NC_020966.1_prot_WP_009871653.1_309	lcl|NC_020967.1_prot_WP_009873098.1_311	lcl|NC_020943.1_prot_WP_010725154.1_310	lcl|CP001886.1_prot_ADH17073.1_312	lcl|NC_020973.1_prot_WP_009871653.1_308	lcl|NC_020936.1_prot_WP_009871653.1_308	lcl|NC_020974.1_prot_WP_009871653.1_308
7	7	0.982	lcl|NC_020966.1_prot_WP_009871675.1_331	lcl|NC_020967.1_prot_WP_009871675.1_334	lcl|NC_020943.1_prot_WP_009871675.1_332	lcl|CP001886.1_prot_ADH17095.1_334	lcl|NC_020973.1_prot_WP_009871675.1_330	lcl|NC_020936.1_prot_WP_009871675.1_329	lcl|NC_020974.1_prot_WP_009871675.1_330
7	7	0.982	lcl|NC_020966.1_prot_WP_009871722.1_378	lcl|NC_020967.1_prot_WP_009871722.1_381	lcl|NC_020943.1_prot_WP_009871722.1_379	lcl|CP001886.1_prot_ADH17142.1_381	lcl|NC_020973.1_prot_WP_009873761.1_377	lcl|NC_020936.1_prot_WP_009873761.1_376	lcl|NC_020974.1_prot_WP_009873761.1_377
7	7	0.982	lcl|NC_020966.1_prot_WP_009871741.1_399	lcl|NC_020967.1_prot_WP_009872620.1_402	lcl|NC_020943.1_prot_WP_009871741.1_400	lcl|CP001886.1_prot_ADH17161.1_400	lcl|NC_020973.1_prot_WP_009873776.1_398	lcl|NC_020936.1_prot_WP_009873776.1_397	lcl|NC_020974.1_prot_WP_009873776.1_398
7	7	0.982	lcl|NC_020966.1_prot_WP_009871742.1_400	lcl|NC_020967.1_prot_WP_009871742.1_403	lcl|NC_020943.1_prot_WP_009871742.1_401	lcl|CP001886.1_prot_ADH17162.1_401	lcl|NC_020973.1_prot_WP_009873777.1_399	lcl|NC_020936.1_prot_WP_009873777.1_398	lcl|NC_020974.1_prot_WP_009873777.1_399
7	7	0.982	lcl|NC_020966.1_prot_WP_009871781.1_440	lcl|NC_020967.1_prot_WP_009872650.1_443	lcl|NC_020943.1_prot_WP_009871781.1_441	lcl|CP001886.1_prot_ADH17201.1_440	lcl|NC_020973.1_prot_WP_015505700.1_439	lcl|NC_020936.1_prot_WP_009872650.1_438	lcl|NC_020974.1_prot_WP_009872650.1_439
7	7	0.982	lcl|NC_020966.1_prot_WP_009871802.1_460	lcl|NC_020967.1_prot_WP_009872663.1_463	lcl|NC_020943.1_prot_WP_009871802.1_461	lcl|CP001886.1_prot_ADH17222.1_461	lcl|NC_020973.1_prot_WP_009871802.1_459	lcl|NC_020936.1_prot_WP_009871802.1_458	lcl|NC_020974.1_prot_WP_009871802.1_459
7	7	0.982	lcl|NC_020966.1_prot_WP_009871877.1_530	lcl|NC_020967.1_prot_WP_009872715.1_533	lcl|NC_020943.1_prot_WP_009871877.1_532	lcl|CP001886.1_prot_ADH17296.1_535	lcl|NC_020973.1_prot_WP_009873868.1_529	lcl|NC_020936.1_prot_WP_009873868.1_528	lcl|NC_020974.1_prot_WP_009873868.1_529
7	7	0.982	lcl|NC_020966.1_prot_WP_009871933.1_585	lcl|NC_020967.1_prot_WP_009873153.1_588	lcl|NC_020943.1_prot_WP_009871933.1_587	lcl|CP001886.1_prot_ADH17352.1_591	lcl|NC_020973.1_prot_WP_080017768.1_584	lcl|NC_020936.1_prot_WP_009873905.1_583	lcl|NC_020974.1_prot_WP_009873905.1_584
7	7	0.982	lcl|NC_020966.1_prot_WP_009871940.1_592	lcl|NC_020967.1_prot_WP_009873159.1_595	lcl|NC_020943.1_prot_WP_009871940.1_594	lcl|CP001886.1_prot_ADH17359.1_598	lcl|NC_020973.1_prot_WP_009873910.1_591	lcl|NC_020936.1_prot_WP_009873910.1_590	lcl|NC_020974.1_prot_WP_015506565.1_591
