# Species	Genes	Alg.-Conn.	A:363.fasta	A:5291.fasta	A:HAR-13.fasta	B_TZ1A828_OT.fasta	D:SotonD5.fasta	D:SotonD6.fasta	G:11074.fasta	G:11222.fasta	G:9301.fasta	G:9768.fasta	G:SotonG1.fasta	K:SotonK1.fasta
12	12	0.962	lcl|NC_020966.1_prot_WP_009872149.1_789	lcl|NC_020939.1_prot_WP_009872149.1_788	lcl|NC_007429.1_prot_WP_009872149.1_794	lcl|NC_012687.1_prot_WP_009872149.1_791	lcl|NC_020943.1_prot_WP_009872149.1_791	lcl|NC_020968.1_prot_WP_009872149.1_792	lcl|CP001889.1_prot_ADH20338.1_803	lcl|CP001888.1_prot_ADH19417.1_809	lcl|CP001930.1_prot_ADH97436.1_805	lcl|CP001887.1_prot_ADH18492.1_804	lcl|HE601807.1_prot_CCP58348.1_783	lcl|NC_020965.1_prot_WP_009872149.1_791
12	12	0.962	lcl|NC_020966.1_prot_WP_009872158.1_798	lcl|NC_020939.1_prot_WP_009872158.1_797	lcl|NC_007429.1_prot_WP_009872158.1_803	lcl|NC_012687.1_prot_WP_009872158.1_800	lcl|NC_020943.1_prot_WP_010725341.1_800	lcl|NC_020968.1_prot_WP_010725341.1_801	lcl|CP001889.1_prot_ADH20347.1_812	lcl|CP001888.1_prot_ADH19427.1_819	lcl|CP001930.1_prot_ADH97445.1_814	lcl|CP001887.1_prot_ADH18501.1_813	lcl|HE601807.1_prot_CCP58357.1_792	lcl|NC_020965.1_prot_WP_010725341.1_800
12	12	0.962	lcl|NC_020966.1_prot_WP_009872192.1_831	lcl|NC_020939.1_prot_WP_009872192.1_830	lcl|NC_007429.1_prot_WP_009872192.1_836	lcl|NC_012687.1_prot_WP_009872192.1_833	lcl|NC_020943.1_prot_WP_009872192.1_833	lcl|NC_020968.1_prot_WP_009872192.1_834	lcl|CP001889.1_prot_ADH20381.1_846	lcl|CP001888.1_prot_ADH19462.1_854	lcl|CP001930.1_prot_ADH97479.1_848	lcl|CP001887.1_prot_ADH18535.1_847	lcl|HE601807.1_prot_CCP58388.1_823	lcl|NC_020965.1_prot_WP_009872192.1_833
12	12	0.962	lcl|NC_020966.1_prot_WP_009872199.1_837	lcl|NC_020939.1_prot_WP_009872199.1_836	lcl|NC_007429.1_prot_WP_009872199.1_842	lcl|NC_012687.1_prot_WP_009872199.1_839	lcl|NC_020943.1_prot_WP_009872199.1_839	lcl|NC_020968.1_prot_WP_009872199.1_840	lcl|CP001889.1_prot_ADH20388.1_853	lcl|CP001888.1_prot_ADH19469.1_861	lcl|CP001930.1_prot_ADH97486.1_855	lcl|CP001887.1_prot_ADH18542.1_854	lcl|HE601807.1_prot_CCP58394.1_829	lcl|NC_020965.1_prot_WP_015506427.1_839
12	12	0.962	lcl|NC_020966.1_prot_WP_009872217.1_855	lcl|NC_020939.1_prot_WP_009872217.1_854	lcl|NC_007429.1_prot_WP_009872217.1_860	lcl|NC_012687.1_prot_WP_009872217.1_857	lcl|NC_020943.1_prot_WP_009872217.1_857	lcl|NC_020968.1_prot_WP_009872217.1_859	lcl|CP001889.1_prot_ADH20406.1_871	lcl|CP001888.1_prot_ADH19487.1_879	lcl|CP001930.1_prot_ADH97504.1_873	lcl|CP001887.1_prot_ADH18560.1_872	lcl|HE601807.1_prot_CCP58411.1_846	lcl|NC_020965.1_prot_WP_009872217.1_857
12	12	0.962	lcl|NC_020966.1_prot_WP_009872563.1_332	lcl|NC_020939.1_prot_WP_009872563.1_331	lcl|NC_007429.1_prot_WP_011324682.1_335	lcl|NC_012687.1_prot_WP_009872563.1_333	lcl|NC_020943.1_prot_WP_009871676.1_333	lcl|NC_020968.1_prot_WP_009871676.1_334	lcl|CP001889.1_prot_ADH19865.1_330	lcl|CP001888.1_prot_ADH18940.1_332	lcl|CP001930.1_prot_ADH96961.1_330	lcl|CP001887.1_prot_ADH18018.1_330	lcl|HE601807.1_prot_CCP57893.1_328	lcl|NC_020965.1_prot_WP_009871676.1_333
12	12	0.962	lcl|NC_020966.1_prot_WP_009872956.1_843	lcl|NC_020939.1_prot_WP_009872956.1_842	lcl|NC_007429.1_prot_WP_009872956.1_848	lcl|NC_012687.1_prot_WP_009872956.1_845	lcl|NC_020943.1_prot_WP_009872956.1_845	lcl|NC_020968.1_prot_WP_009872956.1_846	lcl|CP001889.1_prot_ADH20394.1_859	lcl|CP001888.1_prot_ADH19475.1_867	lcl|CP001930.1_prot_ADH97492.1_861	lcl|CP001887.1_prot_ADH18548.1_860	lcl|HE601807.1_prot_CCP58400.1_835	lcl|NC_020965.1_prot_WP_009872956.1_845
12	12	0.962	lcl|NC_020966.1_prot_WP_009873147.1_501	lcl|NC_020939.1_prot_WP_009873147.1_500	lcl|NC_007429.1_prot_WP_011324752.1_504	lcl|NC_012687.1_prot_WP_009873147.1_502	lcl|NC_020943.1_prot_WP_009873147.1_503	lcl|NC_020968.1_prot_WP_009873147.1_503	lcl|CP001889.1_prot_ADH20038.1_503	lcl|CP001888.1_prot_ADH19114.1_506	lcl|CP001930.1_prot_ADH97135.1_504	lcl|CP001887.1_prot_ADH18190.1_502	lcl|HE601807.1_prot_CCP58060.1_495	lcl|NC_020965.1_prot_WP_009873147.1_503
12	12	0.962	lcl|NC_020966.1_prot_WP_009873530.1_64	lcl|NC_020939.1_prot_WP_009873530.1_64	lcl|NC_007429.1_prot_WP_011324547.1_64	lcl|NC_012687.1_prot_WP_012728039.1_64	lcl|NC_020943.1_prot_WP_009873530.1_64	lcl|NC_020968.1_prot_WP_009873530.1_64	lcl|CP001889.1_prot_ADH19600.1_65	lcl|CP001888.1_prot_ADH18673.1_65	lcl|CP001930.1_prot_ADH96696.1_65	lcl|CP001887.1_prot_ADH17753.1_65	lcl|HE601807.1_prot_CCP57627.1_62	lcl|NC_020965.1_prot_WP_009873530.1_64
12	12	0.962	lcl|NC_020966.1_prot_WP_009873649.1_222	lcl|NC_020939.1_prot_WP_009873649.1_221	lcl|NC_007429.1_prot_WP_009873649.1_225	lcl|NC_012687.1_prot_WP_009873649.1_223	lcl|NC_020943.1_prot_WP_009871566.1_223	lcl|NC_020968.1_prot_WP_009871566.1_224	lcl|CP001889.1_prot_ADH19756.1_221	lcl|CP001888.1_prot_ADH18829.1_221	lcl|CP001930.1_prot_ADH96852.1_221	lcl|CP001887.1_prot_ADH17909.1_221	lcl|HE601807.1_prot_CCP57783.1_218	lcl|NC_020965.1_prot_WP_009871566.1_223
12	12	0.962	lcl|NC_020966.1_prot_WP_010725170.1_366	lcl|NC_020939.1_prot_WP_010725170.1_365	lcl|NC_007429.1_prot_WP_010725170.1_369	lcl|NC_012687.1_prot_WP_010725170.1_367	lcl|NC_020943.1_prot_WP_010725170.1_367	lcl|NC_020968.1_prot_WP_010725170.1_368	lcl|CP001889.1_prot_ADH19899.1_364	lcl|CP001888.1_prot_ADH18974.1_366	lcl|CP001930.1_prot_ADH96995.1_364	lcl|CP001887.1_prot_ADH18052.1_364	lcl|HE601807.1_prot_CCP57926.1_361	lcl|NC_020965.1_prot_WP_010725170.1_367
12	12	0.962	lcl|NC_020966.1_prot_WP_010725297.1_693	lcl|NC_020939.1_prot_WP_010725297.1_692	lcl|NC_007429.1_prot_WP_010725297.1_696	lcl|NC_012687.1_prot_WP_010725297.1_694	lcl|NC_020943.1_prot_WP_010725297.1_695	lcl|NC_020968.1_prot_WP_010725297.1_696	lcl|CP001889.1_prot_ADH20235.1_700	lcl|CP001888.1_prot_ADH19312.1_704	lcl|CP001930.1_prot_ADH97333.1_702	lcl|CP001887.1_prot_ADH18388.1_700	lcl|HE601807.1_prot_CCP58251.1_686	lcl|NC_020965.1_prot_WP_015506411.1_695
12	12	0.962	lcl|NC_020966.1_prot_WP_011324522.1_19	lcl|NC_020939.1_prot_WP_011324522.1_19	lcl|NC_007429.1_prot_WP_011324522.1_19	lcl|NC_012687.1_prot_WP_011324522.1_19	lcl|NC_020943.1_prot_WP_010724986.1_19	lcl|NC_020968.1_prot_WP_010724986.1_19	lcl|CP001889.1_prot_ADH19554.1_19	lcl|CP001888.1_prot_ADH18627.1_19	lcl|CP001930.1_prot_ADH96650.1_19	lcl|CP001887.1_prot_ADH17707.1_19	lcl|HE601807.1_prot_CCP57584.1_19	lcl|NC_020965.1_prot_WP_010724986.1_19
12	12	0.962	lcl|NC_020966.1_prot_WP_011324526.1_26	lcl|NC_020939.1_prot_WP_011324526.1_26	lcl|NC_007429.1_prot_WP_011324526.1_26	lcl|NC_012687.1_prot_WP_011324526.1_26	lcl|NC_020943.1_prot_WP_015506285.1_26	lcl|NC_020968.1_prot_WP_009871372.1_26	lcl|CP001889.1_prot_ADH19562.1_27	lcl|CP001888.1_prot_ADH18635.1_27	lcl|CP001930.1_prot_ADH96658.1_27	lcl|CP001887.1_prot_ADH17715.1_27	lcl|HE601807.1_prot_CCP57591.1_26	lcl|NC_020965.1_prot_WP_009871372.1_26
12	12	0.962	lcl|NC_020966.1_prot_WP_011324542.1_57	lcl|NC_020939.1_prot_WP_011324542.1_57	lcl|NC_007429.1_prot_WP_011324542.1_57	lcl|NC_012687.1_prot_WP_011324542.1_57	lcl|NC_020943.1_prot_WP_009871403.1_57	lcl|NC_020968.1_prot_WP_015506381.1_57	lcl|CP001889.1_prot_ADH19593.1_58	lcl|CP001888.1_prot_ADH18666.1_58	lcl|CP001930.1_prot_ADH96689.1_58	lcl|CP001887.1_prot_ADH17746.1_58	lcl|HE601807.1_prot_CCP57620.1_55	lcl|NC_020965.1_prot_WP_015506381.1_57
12	12	0.962	lcl|NC_020966.1_prot_WP_011324544.1_59	lcl|NC_020939.1_prot_WP_011324544.1_59	lcl|NC_007429.1_prot_WP_011324544.1_59	lcl|NC_012687.1_prot_WP_011324544.1_59	lcl|NC_020943.1_prot_WP_010725012.1_59	lcl|NC_020968.1_prot_WP_009871405.1_59	lcl|CP001889.1_prot_ADH19595.1_60	lcl|CP001888.1_prot_ADH18668.1_60	lcl|CP001930.1_prot_ADH96691.1_60	lcl|CP001887.1_prot_ADH17748.1_60	lcl|HE601807.1_prot_CCP57622.1_57	lcl|NC_020965.1_prot_WP_009871405.1_59
12	12	0.962	lcl|NC_020966.1_prot_WP_011324622.1_180	lcl|NC_020939.1_prot_WP_011324622.1_179	lcl|NC_007429.1_prot_WP_011324622.1_183	lcl|NC_012687.1_prot_WP_011324622.1_181	lcl|NC_020943.1_prot_WP_009871524.1_181	lcl|NC_020968.1_prot_WP_009871524.1_182	lcl|CP001889.1_prot_ADH19714.1_179	lcl|CP001888.1_prot_ADH18787.1_179	lcl|CP001930.1_prot_ADH96810.1_179	lcl|CP001887.1_prot_ADH17867.1_179	lcl|HE601807.1_prot_CCP57741.1_176	lcl|NC_020965.1_prot_WP_009871524.1_181
12	12	0.962	lcl|NC_020966.1_prot_WP_011324625.1_187	lcl|NC_020939.1_prot_WP_011324625.1_186	lcl|NC_007429.1_prot_WP_011324625.1_190	lcl|NC_012687.1_prot_WP_011324625.1_188	lcl|NC_020943.1_prot_WP_010725114.1_188	lcl|NC_020968.1_prot_WP_010725114.1_189	lcl|CP001889.1_prot_ADH19721.1_186	lcl|CP001888.1_prot_ADH18794.1_186	lcl|CP001930.1_prot_ADH96817.1_186	lcl|CP001887.1_prot_ADH17874.1_186	lcl|HE601807.1_prot_CCP57748.1_183	lcl|NC_020965.1_prot_WP_010725114.1_188
12	12	0.962	lcl|NC_020966.1_prot_WP_011324635.1_203	lcl|NC_020939.1_prot_WP_011324635.1_202	lcl|NC_007429.1_prot_WP_011324635.1_206	lcl|NC_012687.1_prot_WP_011324635.1_204	lcl|NC_020943.1_prot_WP_009871547.1_204	lcl|NC_020968.1_prot_WP_009871547.1_205	lcl|CP001889.1_prot_ADH19737.1_202	lcl|CP001888.1_prot_ADH18810.1_202	lcl|CP001930.1_prot_ADH96833.1_202	lcl|CP001887.1_prot_ADH17890.1_202	lcl|HE601807.1_prot_CCP57764.1_199	lcl|NC_020965.1_prot_WP_009871547.1_204
12	12	0.962	lcl|NC_020966.1_prot_WP_011324686.1_338	lcl|NC_020939.1_prot_WP_011324686.1_337	lcl|NC_007429.1_prot_WP_011324686.1_341	lcl|NC_012687.1_prot_WP_011324686.1_339	lcl|NC_020943.1_prot_WP_009872569.1_339	lcl|NC_020968.1_prot_WP_009872569.1_340	lcl|CP001889.1_prot_ADH19871.1_336	lcl|CP001888.1_prot_ADH18946.1_338	lcl|CP001930.1_prot_ADH96967.1_336	lcl|CP001887.1_prot_ADH18024.1_336	lcl|HE601807.1_prot_CCP57899.1_334	lcl|NC_020965.1_prot_WP_015506391.1_339
12	12	0.962	lcl|NC_020966.1_prot_WP_011324688.1_340	lcl|NC_020939.1_prot_WP_011324688.1_339	lcl|NC_007429.1_prot_WP_011324688.1_343	lcl|NC_012687.1_prot_WP_011324688.1_341	lcl|NC_020943.1_prot_WP_010725163.1_341	lcl|NC_020968.1_prot_WP_010725163.1_342	lcl|CP001889.1_prot_ADH19873.1_338	lcl|CP001888.1_prot_ADH18948.1_340	lcl|CP001930.1_prot_ADH96969.1_338	lcl|CP001887.1_prot_ADH18026.1_338	lcl|HE601807.1_prot_CCP57901.1_336	lcl|NC_020965.1_prot_WP_009871684.1_341
12	12	0.962	lcl|NC_020966.1_prot_WP_011324700.1_367	lcl|NC_020939.1_prot_WP_011324700.1_366	lcl|NC_007429.1_prot_WP_011324700.1_370	lcl|NC_012687.1_prot_WP_011324700.1_368	lcl|NC_020943.1_prot_WP_009871711.1_368	lcl|NC_020968.1_prot_WP_009871711.1_369	lcl|CP001889.1_prot_ADH19900.1_365	lcl|CP001888.1_prot_ADH18975.1_367	lcl|CP001930.1_prot_ADH96996.1_365	lcl|CP001887.1_prot_ADH18053.1_365	lcl|HE601807.1_prot_CCP57927.1_362	lcl|NC_020965.1_prot_WP_009871711.1_368
12	12	0.962	lcl|NC_020966.1_prot_WP_011324703.1_375	lcl|NC_020939.1_prot_WP_011324703.1_374	lcl|NC_007429.1_prot_WP_011324703.1_378	lcl|NC_012687.1_prot_WP_011324703.1_376	lcl|NC_020943.1_prot_WP_009871719.1_376	lcl|NC_020968.1_prot_WP_009871719.1_377	lcl|CP001889.1_prot_ADH19908.1_373	lcl|CP001888.1_prot_ADH18983.1_375	lcl|CP001930.1_prot_ADH97004.1_373	lcl|CP001887.1_prot_ADH18061.1_373	lcl|HE601807.1_prot_CCP57935.1_370	lcl|NC_020965.1_prot_WP_009871719.1_376
12	12	0.962	lcl|NC_020966.1_prot_WP_011324704.1_379	lcl|NC_020939.1_prot_WP_011324704.1_378	lcl|NC_007429.1_prot_WP_011324704.1_382	lcl|NC_012687.1_prot_WP_011324704.1_380	lcl|NC_020943.1_prot_WP_015506300.1_380	lcl|NC_020968.1_prot_WP_009871723.1_381	lcl|CP001889.1_prot_ADH19912.1_377	lcl|CP001888.1_prot_ADH18987.1_379	lcl|CP001930.1_prot_ADH97008.1_377	lcl|CP001887.1_prot_ADH18065.1_377	lcl|HE601807.1_prot_CCP57939.1_374	lcl|NC_020965.1_prot_WP_015506393.1_380
12	12	0.962	lcl|NC_020966.1_prot_WP_011324741.1_468	lcl|NC_020939.1_prot_WP_014316030.1_467	lcl|NC_007429.1_prot_WP_011324741.1_471	lcl|NC_012687.1_prot_WP_011324741.1_469	lcl|NC_020943.1_prot_WP_009871812.1_469	lcl|NC_020968.1_prot_WP_009871812.1_470	lcl|CP001889.1_prot_ADH20004.1_469	lcl|CP001888.1_prot_ADH19079.1_471	lcl|CP001930.1_prot_ADH97101.1_470	lcl|CP001887.1_prot_ADH18156.1_468	lcl|HE601807.1_prot_CCP58028.1_463	lcl|NC_020965.1_prot_WP_009871812.1_469
12	12	0.962	lcl|NC_020966.1_prot_WP_011324833.1_713	lcl|NC_020939.1_prot_WP_011324833.1_712	lcl|NC_007429.1_prot_WP_011324833.1_716	lcl|NC_012687.1_prot_WP_011324833.1_714	lcl|NC_020943.1_prot_WP_009872068.1_715	lcl|NC_020968.1_prot_WP_015506200.1_716	lcl|CP001889.1_prot_ADH20258.1_723	lcl|CP001888.1_prot_ADH19336.1_728	lcl|CP001930.1_prot_ADH97356.1_725	lcl|CP001887.1_prot_ADH18411.1_723	lcl|HE601807.1_prot_CCP58272.1_707	lcl|NC_020965.1_prot_WP_009872068.1_715
12	12	0.962	lcl|NC_020966.1_prot_WP_011324839.1_721	lcl|NC_020939.1_prot_WP_011324839.1_720	lcl|NC_007429.1_prot_WP_011324839.1_724	lcl|NC_012687.1_prot_WP_011324839.1_722	lcl|NC_020943.1_prot_WP_010725308.1_723	lcl|NC_020968.1_prot_WP_011324839.1_724	lcl|CP001889.1_prot_ADH20266.1_731	lcl|CP001888.1_prot_ADH19344.1_736	lcl|CP001930.1_prot_ADH97364.1_733	lcl|CP001887.1_prot_ADH18419.1_731	lcl|HE601807.1_prot_CCP58280.1_715	lcl|NC_020965.1_prot_WP_011324839.1_723
12	12	0.962	lcl|NC_020966.1_prot_WP_011324859.1_787	lcl|NC_020939.1_prot_WP_011324859.1_786	lcl|NC_007429.1_prot_WP_011324859.1_792	lcl|NC_012687.1_prot_WP_011324859.1_789	lcl|NC_020943.1_prot_WP_009872147.1_789	lcl|NC_020968.1_prot_WP_009872147.1_790	lcl|CP001889.1_prot_ADH20336.1_801	lcl|CP001888.1_prot_ADH19415.1_807	lcl|CP001930.1_prot_ADH97434.1_803	lcl|CP001887.1_prot_ADH18490.1_802	lcl|HE601807.1_prot_CCP58346.1_781	lcl|NC_020965.1_prot_WP_009872147.1_789
12	12	0.962	lcl|NC_020966.1_prot_WP_011324863.1_796	lcl|NC_020939.1_prot_WP_011324863.1_795	lcl|NC_007429.1_prot_WP_011324863.1_801	lcl|NC_012687.1_prot_WP_011324863.1_798	lcl|NC_020943.1_prot_WP_009872156.1_798	lcl|NC_020968.1_prot_WP_015506421.1_799	lcl|CP001889.1_prot_ADH20345.1_810	lcl|CP001888.1_prot_ADH19425.1_817	lcl|CP001930.1_prot_ADH97443.1_812	lcl|CP001887.1_prot_ADH18499.1_811	lcl|HE601807.1_prot_CCP58355.1_790	lcl|NC_020965.1_prot_WP_015506421.1_798
12	12	0.962	lcl|NC_020966.1_prot_WP_011324887.1_860	lcl|NC_020939.1_prot_WP_011324887.1_859	lcl|NC_007429.1_prot_WP_011324887.1_865	lcl|NC_012687.1_prot_WP_011324887.1_862	lcl|NC_020943.1_prot_WP_009872223.1_862	lcl|NC_020968.1_prot_WP_009872223.1_864	lcl|CP001889.1_prot_ADH20412.1_877	lcl|CP001888.1_prot_ADH19493.1_885	lcl|CP001930.1_prot_ADH97510.1_879	lcl|CP001887.1_prot_ADH18566.1_878	lcl|HE601807.1_prot_CCP58416.1_851	lcl|NC_020965.1_prot_WP_009872223.1_862
12	12	0.962	lcl|NC_020966.1_prot_WP_011324898.1_878	lcl|NC_020939.1_prot_WP_011324898.1_877	lcl|NC_007429.1_prot_WP_011324898.1_883	lcl|NC_012687.1_prot_WP_011324898.1_880	lcl|NC_020943.1_prot_WP_009872242.1_880	lcl|NC_020968.1_prot_WP_014541202.1_882	lcl|CP001889.1_prot_ADH20431.1_896	lcl|CP001888.1_prot_ADH19512.1_904	lcl|CP001930.1_prot_ADH97529.1_898	lcl|CP001887.1_prot_ADH18585.1_897	lcl|HE601807.1_prot_CCP58434.1_869	lcl|NC_020965.1_prot_WP_014541202.1_880
12	12	0.962	lcl|NC_020966.1_prot_WP_011324904.1_884	lcl|NC_020939.1_prot_WP_011324904.1_883	lcl|NC_007429.1_prot_WP_011324904.1_889	lcl|NC_012687.1_prot_WP_011324904.1_886	lcl|NC_020943.1_prot_WP_009872248.1_886	lcl|NC_020968.1_prot_WP_009872248.1_888	lcl|CP001889.1_prot_ADH20437.1_902	lcl|CP001888.1_prot_ADH19518.1_910	lcl|CP001930.1_prot_ADH97535.1_904	lcl|CP001887.1_prot_ADH18591.1_903	lcl|HE601807.1_prot_CCP58440.1_875	lcl|NC_020965.1_prot_WP_009872248.1_886
12	12	0.962	lcl|NC_020966.1_prot_WP_012727777.1_14	lcl|NC_020939.1_prot_WP_012727777.1_14	lcl|NC_007429.1_prot_WP_011324519.1_14	lcl|NC_012687.1_prot_WP_012727777.1_14	lcl|NC_020943.1_prot_WP_009871359.1_14	lcl|NC_020968.1_prot_WP_009871359.1_14	lcl|CP001889.1_prot_ADH19549.1_14	lcl|CP001888.1_prot_ADH18622.1_14	lcl|CP001930.1_prot_ADH96645.1_14	lcl|CP001887.1_prot_ADH17702.1_14	lcl|HE601807.1_prot_CCP57579.1_14	lcl|NC_020965.1_prot_WP_009871359.1_14
12	12	0.962	lcl|NC_020966.1_prot_WP_012727843.1_213	lcl|NC_020939.1_prot_WP_012727843.1_212	lcl|NC_007429.1_prot_WP_011324642.1_216	lcl|NC_012687.1_prot_WP_012727843.1_214	lcl|NC_020943.1_prot_WP_009873072.1_214	lcl|NC_020968.1_prot_WP_009873072.1_215	lcl|CP001889.1_prot_ADH19747.1_212	lcl|CP001888.1_prot_ADH18820.1_212	lcl|CP001930.1_prot_ADH96843.1_212	lcl|CP001887.1_prot_ADH17900.1_212	lcl|HE601807.1_prot_CCP57774.1_209	lcl|NC_020965.1_prot_WP_009873072.1_214
12	12	0.962	lcl|NC_020966.1_prot_WP_012727903.1_403	lcl|NC_020939.1_prot_WP_012727903.1_402	lcl|NC_007429.1_prot_WP_011324719.1_406	lcl|NC_012687.1_prot_WP_012727903.1_404	lcl|NC_020943.1_prot_WP_010725180.1_404	lcl|NC_020968.1_prot_WP_015506471.1_405	lcl|CP001889.1_prot_ADH19935.1_400	lcl|CP001888.1_prot_ADH19010.1_402	lcl|CP001930.1_prot_ADH97032.1_401	lcl|CP001887.1_prot_ADH18088.1_400	lcl|HE601807.1_prot_CCP57963.1_398	lcl|NC_020965.1_prot_WP_009871745.1_404
12	12	0.962	lcl|NC_020966.1_prot_WP_012727905.1_407	lcl|NC_020939.1_prot_WP_012727905.1_406	lcl|NC_007429.1_prot_WP_011324722.1_410	lcl|NC_012687.1_prot_WP_012727905.1_408	lcl|NC_020943.1_prot_WP_010725182.1_408	lcl|NC_020968.1_prot_WP_010725182.1_409	lcl|CP001889.1_prot_ADH19939.1_404	lcl|CP001888.1_prot_ADH19014.1_406	lcl|CP001930.1_prot_ADH97036.1_405	lcl|CP001887.1_prot_ADH18092.1_404	lcl|HE601807.1_prot_CCP57967.1_402	lcl|NC_020965.1_prot_WP_015506396.1_408
12	12	0.962	lcl|NC_020966.1_prot_WP_012727944.1_564	lcl|NC_020939.1_prot_WP_012727944.1_563	lcl|NC_007429.1_prot_WP_011324767.1_567	lcl|NC_012687.1_prot_WP_012727944.1_565	lcl|NC_020943.1_prot_WP_009872741.1_566	lcl|NC_020968.1_prot_WP_009872741.1_566	lcl|CP001889.1_prot_ADH20102.1_567	lcl|CP001888.1_prot_ADH19178.1_570	lcl|CP001930.1_prot_ADH97199.1_568	lcl|CP001887.1_prot_ADH18254.1_566	lcl|HE601807.1_prot_CCP58122.1_557	lcl|NC_020965.1_prot_WP_009872741.1_566
12	12	0.962	lcl|NC_020966.1_prot_WP_012727979.1_720	lcl|NC_020939.1_prot_WP_012727979.1_719	lcl|NC_007429.1_prot_WP_011324838.1_723	lcl|NC_012687.1_prot_WP_012727979.1_721	lcl|NC_020943.1_prot_WP_010725307.1_722	lcl|NC_020968.1_prot_WP_010725307.1_723	lcl|CP001889.1_prot_ADH20265.1_730	lcl|CP001888.1_prot_ADH19343.1_735	lcl|CP001930.1_prot_ADH97363.1_732	lcl|CP001887.1_prot_ADH18418.1_730	lcl|HE601807.1_prot_CCP58279.1_714	lcl|NC_020965.1_prot_WP_010725307.1_722
12	12	0.962	lcl|NC_020966.1_prot_WP_012728053.1_126	lcl|NC_020939.1_prot_WP_012728053.1_126	lcl|NC_007429.1_prot_WP_011324582.1_127	lcl|NC_012687.1_prot_WP_012728053.1_127	lcl|NC_020943.1_prot_WP_010725079.1_126	lcl|NC_020968.1_prot_WP_010725079.1_127	lcl|CP001889.1_prot_ADH19661.1_126	lcl|CP001888.1_prot_ADH18733.1_125	lcl|CP001930.1_prot_ADH96757.1_126	lcl|CP001887.1_prot_ADH17814.1_126	lcl|HE601807.1_prot_CCP57687.1_122	lcl|NC_020965.1_prot_WP_010725079.1_126
12	12	0.962	lcl|NC_020966.1_prot_WP_012728060.1_150	lcl|NC_020939.1_prot_WP_012728060.1_150	lcl|NC_007429.1_prot_WP_011324596.1_151	lcl|NC_012687.1_prot_WP_012728060.1_151	lcl|NC_020943.1_prot_WP_010725094.1_150	lcl|NC_020968.1_prot_WP_010725094.1_151	lcl|CP001889.1_prot_ADH19685.1_150	lcl|CP001888.1_prot_ADH18757.1_149	lcl|CP001930.1_prot_ADH96781.1_150	lcl|CP001887.1_prot_ADH17838.1_150	lcl|HE601807.1_prot_CCP57711.1_146	lcl|NC_020965.1_prot_WP_010725094.1_150
12	12	0.962	lcl|NC_020966.1_prot_WP_012728074.1_188	lcl|NC_020939.1_prot_WP_012728074.1_187	lcl|NC_007429.1_prot_WP_009871532.1_191	lcl|NC_012687.1_prot_WP_012728074.1_189	lcl|NC_020943.1_prot_WP_009871532.1_189	lcl|NC_020968.1_prot_WP_009871532.1_190	lcl|CP001889.1_prot_ADH19722.1_187	lcl|CP001888.1_prot_ADH18795.1_187	lcl|CP001930.1_prot_ADH96818.1_187	lcl|CP001887.1_prot_ADH17875.1_187	lcl|HE601807.1_prot_CCP57749.1_184	lcl|NC_020965.1_prot_WP_009871532.1_189
12	12	0.962	lcl|NC_020966.1_prot_WP_012728078.1_211	lcl|NC_020939.1_prot_WP_012728078.1_210	lcl|NC_007429.1_prot_WP_011324641.1_214	lcl|NC_012687.1_prot_WP_012728078.1_212	lcl|NC_020943.1_prot_WP_009871555.1_212	lcl|NC_020968.1_prot_WP_009871555.1_213	lcl|CP001889.1_prot_ADH19745.1_210	lcl|CP001888.1_prot_ADH18818.1_210	lcl|CP001930.1_prot_ADH96841.1_210	lcl|CP001887.1_prot_ADH17898.1_210	lcl|HE601807.1_prot_CCP57772.1_207	lcl|NC_020965.1_prot_WP_015506385.1_212
12	12	0.962	lcl|NC_020966.1_prot_WP_012728095.1_294	lcl|NC_020939.1_prot_WP_012728095.1_293	lcl|NC_007429.1_prot_WP_009871639.1_297	lcl|NC_012687.1_prot_WP_012728095.1_295	lcl|NC_020943.1_prot_WP_009871639.1_295	lcl|NC_020968.1_prot_WP_009871639.1_296	lcl|CP001889.1_prot_ADH19829.1_294	lcl|CP001888.1_prot_ADH18903.1_295	lcl|CP001930.1_prot_ADH96925.1_294	lcl|CP001887.1_prot_ADH17982.1_294	lcl|HE601807.1_prot_CCP57854.1_289	lcl|NC_020965.1_prot_WP_009871639.1_295
12	12	0.962	lcl|NC_020966.1_prot_WP_012728105.1_322	lcl|NC_020939.1_prot_WP_012728105.1_321	lcl|NC_007429.1_prot_WP_009871666.1_325	lcl|NC_012687.1_prot_WP_012728105.1_323	lcl|NC_020943.1_prot_WP_009871666.1_323	lcl|NC_020968.1_prot_WP_009871666.1_324	lcl|CP001889.1_prot_ADH19856.1_321	lcl|CP001888.1_prot_ADH18930.1_322	lcl|CP001930.1_prot_ADH96952.1_321	lcl|CP001887.1_prot_ADH18009.1_321	lcl|HE601807.1_prot_CCP57882.1_317	lcl|NC_020965.1_prot_WP_009871666.1_323
