# Species	Genes	Alg.-Conn.	L1:115.fasta	L1:1322:p2.fasta	L1:224.fasta	L1:440:LN.fasta	L2:25667R.fasta	L2:434:Bu.fasta	L2b:8200:07.fasta	L2b:Ams1.fasta	L2b:Ams2.fasta	L2b:Ams3.fasta	L2b:Ams4.fasta	L2b:Ams5.fasta	L2b:CV204.fasta	L2b:Canada1.fasta	L2b:Canada2.fasta	L2b:LST.fasta	L2b:UCH-2.fasta	L3:404:LN.fasta
18	18	0.99	lcl|NC_020929.1_prot_WP_009871740.1_396	lcl|NC_020972.1_prot_WP_009871740.1_396	lcl|NC_020973.1_prot_WP_009871740.1_397	lcl|NC_020937.1_prot_WP_009871740.1_396	lcl|NC_020930.1_prot_WP_009871740.1_397	lcl|NC_010287.1_prot_WP_009871740.1_647	lcl|NC_020945.1_prot_WP_009871740.1_396	lcl|NC_020933.1_prot_WP_009871740.1_396	lcl|NC_020934.1_prot_WP_009871740.1_396	lcl|NC_020977.1_prot_WP_009871740.1_395	lcl|NC_020978.1_prot_WP_009871740.1_396	lcl|NC_020936.1_prot_WP_009871740.1_396	lcl|NC_020976.1_prot_WP_009871740.1_397	lcl|NC_020935.1_prot_WP_009871740.1_396	lcl|NC_020932.1_prot_WP_009871740.1_395	lcl|NC_020975.1_prot_WP_009871740.1_397	lcl|NC_020931.1_prot_WP_009871740.1_396	lcl|NC_020974.1_prot_WP_009871740.1_397
18	18	0.99	lcl|NC_020929.1_prot_WP_009871772.1_428	lcl|NC_020972.1_prot_WP_009871772.1_428	lcl|NC_020973.1_prot_WP_009871772.1_429	lcl|NC_020937.1_prot_WP_009871772.1_428	lcl|NC_020930.1_prot_WP_009871772.1_429	lcl|NC_010287.1_prot_WP_009871772.1_679	lcl|NC_020945.1_prot_WP_009871772.1_428	lcl|NC_020933.1_prot_WP_009871772.1_428	lcl|NC_020934.1_prot_WP_009871772.1_428	lcl|NC_020977.1_prot_WP_009871772.1_427	lcl|NC_020978.1_prot_WP_009871772.1_428	lcl|NC_020936.1_prot_WP_009871772.1_428	lcl|NC_020976.1_prot_WP_009871772.1_429	lcl|NC_020935.1_prot_WP_009871772.1_428	lcl|NC_020932.1_prot_WP_009871772.1_427	lcl|NC_020975.1_prot_WP_009871772.1_429	lcl|NC_020931.1_prot_WP_009871772.1_428	lcl|NC_020974.1_prot_WP_009871772.1_429
18	18	0.99	lcl|NC_020929.1_prot_WP_009871791.1_447	lcl|NC_020972.1_prot_WP_009871791.1_447	lcl|NC_020973.1_prot_WP_009871791.1_448	lcl|NC_020937.1_prot_WP_009871791.1_447	lcl|NC_020930.1_prot_WP_009871791.1_448	lcl|NC_010287.1_prot_WP_009871791.1_698	lcl|NC_020945.1_prot_WP_009871791.1_447	lcl|NC_020933.1_prot_WP_009871791.1_447	lcl|NC_020934.1_prot_WP_009871791.1_447	lcl|NC_020977.1_prot_WP_009871791.1_446	lcl|NC_020978.1_prot_WP_009871791.1_447	lcl|NC_020936.1_prot_WP_009871791.1_447	lcl|NC_020976.1_prot_WP_009871791.1_448	lcl|NC_020935.1_prot_WP_009871791.1_447	lcl|NC_020932.1_prot_WP_009871791.1_446	lcl|NC_020975.1_prot_WP_009871791.1_448	lcl|NC_020931.1_prot_WP_009871791.1_447	lcl|NC_020974.1_prot_WP_009871791.1_448
18	18	0.99	lcl|NC_020929.1_prot_WP_009871832.1_485	lcl|NC_020972.1_prot_WP_009871832.1_485	lcl|NC_020973.1_prot_WP_009871832.1_486	lcl|NC_020937.1_prot_WP_009871832.1_485	lcl|NC_020930.1_prot_WP_009871832.1_486	lcl|NC_010287.1_prot_WP_009871832.1_736	lcl|NC_020945.1_prot_WP_009871832.1_485	lcl|NC_020933.1_prot_WP_009871832.1_485	lcl|NC_020934.1_prot_WP_009871832.1_485	lcl|NC_020977.1_prot_WP_009871832.1_484	lcl|NC_020978.1_prot_WP_009871832.1_485	lcl|NC_020936.1_prot_WP_009871832.1_485	lcl|NC_020976.1_prot_WP_009871832.1_486	lcl|NC_020935.1_prot_WP_009871832.1_485	lcl|NC_020932.1_prot_WP_009871832.1_484	lcl|NC_020975.1_prot_WP_009871832.1_486	lcl|NC_020931.1_prot_WP_009871832.1_485	lcl|NC_020974.1_prot_WP_009871832.1_486
18	18	0.99	lcl|NC_020929.1_prot_WP_009871845.1_497	lcl|NC_020972.1_prot_WP_009871845.1_497	lcl|NC_020973.1_prot_WP_009871845.1_498	lcl|NC_020937.1_prot_WP_009871845.1_497	lcl|NC_020930.1_prot_WP_009871845.1_498	lcl|NC_010287.1_prot_WP_009871845.1_748	lcl|NC_020945.1_prot_WP_009871845.1_497	lcl|NC_020933.1_prot_WP_009871845.1_497	lcl|NC_020934.1_prot_WP_009871845.1_497	lcl|NC_020977.1_prot_WP_009871845.1_496	lcl|NC_020978.1_prot_WP_009871845.1_497	lcl|NC_020936.1_prot_WP_009871845.1_497	lcl|NC_020976.1_prot_WP_009871845.1_498	lcl|NC_020935.1_prot_WP_009871845.1_497	lcl|NC_020932.1_prot_WP_009871845.1_496	lcl|NC_020975.1_prot_WP_009871845.1_498	lcl|NC_020931.1_prot_WP_009871845.1_497	lcl|NC_020974.1_prot_WP_009871845.1_498
18	18	0.99	lcl|NC_020929.1_prot_WP_009871903.1_554	lcl|NC_020972.1_prot_WP_009871903.1_554	lcl|NC_020973.1_prot_WP_009871903.1_555	lcl|NC_020937.1_prot_WP_009871903.1_554	lcl|NC_020930.1_prot_WP_009871903.1_555	lcl|NC_010287.1_prot_WP_009871903.1_805	lcl|NC_020945.1_prot_WP_009871903.1_554	lcl|NC_020933.1_prot_WP_009871903.1_554	lcl|NC_020934.1_prot_WP_009871903.1_555	lcl|NC_020977.1_prot_WP_009871903.1_553	lcl|NC_020978.1_prot_WP_009871903.1_555	lcl|NC_020936.1_prot_WP_009871903.1_554	lcl|NC_020976.1_prot_WP_009871903.1_555	lcl|NC_020935.1_prot_WP_009871903.1_554	lcl|NC_020932.1_prot_WP_009871903.1_553	lcl|NC_020975.1_prot_WP_009871903.1_555	lcl|NC_020931.1_prot_WP_009871903.1_554	lcl|NC_020974.1_prot_WP_009871903.1_555
18	18	0.99	lcl|NC_020929.1_prot_WP_009871983.1_632	lcl|NC_020972.1_prot_WP_009871983.1_632	lcl|NC_020973.1_prot_WP_009871983.1_633	lcl|NC_020937.1_prot_WP_009871983.1_631	lcl|NC_020930.1_prot_WP_009871983.1_633	lcl|NC_010287.1_prot_WP_009871983.1_883	lcl|NC_020945.1_prot_WP_009871983.1_632	lcl|NC_020933.1_prot_WP_009871983.1_632	lcl|NC_020934.1_prot_WP_009871983.1_633	lcl|NC_020977.1_prot_WP_009871983.1_631	lcl|NC_020978.1_prot_WP_009871983.1_633	lcl|NC_020936.1_prot_WP_009871983.1_632	lcl|NC_020976.1_prot_WP_009871983.1_633	lcl|NC_020935.1_prot_WP_009871983.1_632	lcl|NC_020932.1_prot_WP_009871983.1_631	lcl|NC_020975.1_prot_WP_009871983.1_633	lcl|NC_020931.1_prot_WP_009871983.1_632	lcl|NC_020974.1_prot_WP_009871983.1_632
18	18	0.99	lcl|NC_020929.1_prot_WP_009872040.1_686	lcl|NC_020972.1_prot_WP_009872040.1_686	lcl|NC_020973.1_prot_WP_009872040.1_687	lcl|NC_020937.1_prot_WP_009872040.1_685	lcl|NC_020930.1_prot_WP_009872040.1_687	lcl|NC_010287.1_prot_WP_009872040.1_37	lcl|NC_020945.1_prot_WP_009872040.1_686	lcl|NC_020933.1_prot_WP_009872040.1_686	lcl|NC_020934.1_prot_WP_009872040.1_687	lcl|NC_020977.1_prot_WP_009872040.1_685	lcl|NC_020978.1_prot_WP_009872040.1_687	lcl|NC_020936.1_prot_WP_009872040.1_686	lcl|NC_020976.1_prot_WP_009872040.1_687	lcl|NC_020935.1_prot_WP_009872040.1_686	lcl|NC_020932.1_prot_WP_009872040.1_685	lcl|NC_020975.1_prot_WP_009872040.1_687	lcl|NC_020931.1_prot_WP_009872040.1_686	lcl|NC_020974.1_prot_WP_009872040.1_686
18	18	0.99	lcl|NC_020929.1_prot_WP_009872066.1_709	lcl|NC_020972.1_prot_WP_009872066.1_709	lcl|NC_020973.1_prot_WP_009872066.1_710	lcl|NC_020937.1_prot_WP_009872066.1_708	lcl|NC_020930.1_prot_WP_009872066.1_710	lcl|NC_010287.1_prot_WP_009872066.1_60	lcl|NC_020945.1_prot_WP_009872066.1_709	lcl|NC_020933.1_prot_WP_009872066.1_709	lcl|NC_020934.1_prot_WP_009872066.1_710	lcl|NC_020977.1_prot_WP_009872066.1_708	lcl|NC_020978.1_prot_WP_009872066.1_710	lcl|NC_020936.1_prot_WP_009872066.1_709	lcl|NC_020976.1_prot_WP_009872066.1_711	lcl|NC_020935.1_prot_WP_009872066.1_709	lcl|NC_020932.1_prot_WP_009872066.1_708	lcl|NC_020975.1_prot_WP_009872066.1_710	lcl|NC_020931.1_prot_WP_009872066.1_709	lcl|NC_020974.1_prot_WP_009872066.1_709
18	18	0.99	lcl|NC_020929.1_prot_WP_009872072.1_715	lcl|NC_020972.1_prot_WP_009872072.1_715	lcl|NC_020973.1_prot_WP_009872072.1_716	lcl|NC_020937.1_prot_WP_009872072.1_714	lcl|NC_020930.1_prot_WP_009872072.1_716	lcl|NC_010287.1_prot_WP_009872072.1_66	lcl|NC_020945.1_prot_WP_009872072.1_715	lcl|NC_020933.1_prot_WP_009872072.1_715	lcl|NC_020934.1_prot_WP_009872072.1_716	lcl|NC_020977.1_prot_WP_009872072.1_715	lcl|NC_020978.1_prot_WP_009872072.1_716	lcl|NC_020936.1_prot_WP_009872072.1_715	lcl|NC_020976.1_prot_WP_009872072.1_718	lcl|NC_020935.1_prot_WP_009872072.1_715	lcl|NC_020932.1_prot_WP_009872072.1_714	lcl|NC_020975.1_prot_WP_009872072.1_716	lcl|NC_020931.1_prot_WP_009872072.1_715	lcl|NC_020974.1_prot_WP_009872072.1_715
18	18	0.99	lcl|NC_020929.1_prot_WP_009872073.1_716	lcl|NC_020972.1_prot_WP_009872073.1_716	lcl|NC_020973.1_prot_WP_009872073.1_717	lcl|NC_020937.1_prot_WP_009872073.1_715	lcl|NC_020930.1_prot_WP_009872073.1_717	lcl|NC_010287.1_prot_WP_009872073.1_67	lcl|NC_020945.1_prot_WP_009872073.1_716	lcl|NC_020933.1_prot_WP_009872073.1_716	lcl|NC_020934.1_prot_WP_009872073.1_717	lcl|NC_020977.1_prot_WP_009872073.1_716	lcl|NC_020978.1_prot_WP_009872073.1_717	lcl|NC_020936.1_prot_WP_009872073.1_716	lcl|NC_020976.1_prot_WP_009872073.1_719	lcl|NC_020935.1_prot_WP_009872073.1_716	lcl|NC_020932.1_prot_WP_009872073.1_715	lcl|NC_020975.1_prot_WP_009872073.1_717	lcl|NC_020931.1_prot_WP_009872073.1_716	lcl|NC_020974.1_prot_WP_009872073.1_716
18	18	0.99	lcl|NC_020929.1_prot_WP_009872075.1_718	lcl|NC_020972.1_prot_WP_009872075.1_718	lcl|NC_020973.1_prot_WP_009872075.1_719	lcl|NC_020937.1_prot_WP_009872075.1_717	lcl|NC_020930.1_prot_WP_009872075.1_719	lcl|NC_010287.1_prot_WP_009872075.1_69	lcl|NC_020945.1_prot_WP_009872075.1_718	lcl|NC_020933.1_prot_WP_009872075.1_718	lcl|NC_020934.1_prot_WP_009872075.1_719	lcl|NC_020977.1_prot_WP_009872075.1_718	lcl|NC_020978.1_prot_WP_009872075.1_719	lcl|NC_020936.1_prot_WP_009872075.1_718	lcl|NC_020976.1_prot_WP_009872075.1_721	lcl|NC_020935.1_prot_WP_009872075.1_718	lcl|NC_020932.1_prot_WP_009872075.1_717	lcl|NC_020975.1_prot_WP_009872075.1_719	lcl|NC_020931.1_prot_WP_009872075.1_718	lcl|NC_020974.1_prot_WP_009872075.1_718
18	18	0.99	lcl|NC_020929.1_prot_WP_009872145.1_783	lcl|NC_020972.1_prot_WP_009872145.1_784	lcl|NC_020973.1_prot_WP_009872145.1_786	lcl|NC_020937.1_prot_WP_009872145.1_782	lcl|NC_020930.1_prot_WP_009872145.1_784	lcl|NC_010287.1_prot_WP_009872145.1_135	lcl|NC_020945.1_prot_WP_009872145.1_783	lcl|NC_020933.1_prot_WP_009872145.1_783	lcl|NC_020934.1_prot_WP_009872145.1_785	lcl|NC_020977.1_prot_WP_009872145.1_783	lcl|NC_020978.1_prot_WP_009872145.1_784	lcl|NC_020936.1_prot_WP_009872145.1_783	lcl|NC_020976.1_prot_WP_009872145.1_787	lcl|NC_020935.1_prot_WP_009872145.1_783	lcl|NC_020932.1_prot_WP_009872145.1_782	lcl|NC_020975.1_prot_WP_009872145.1_785	lcl|NC_020931.1_prot_WP_009872145.1_783	lcl|NC_020974.1_prot_WP_009872145.1_783
18	18	0.99	lcl|NC_020929.1_prot_WP_009872152.1_790	lcl|NC_020972.1_prot_WP_009872152.1_791	lcl|NC_020973.1_prot_WP_009872152.1_793	lcl|NC_020937.1_prot_WP_009872152.1_789	lcl|NC_020930.1_prot_WP_009872152.1_791	lcl|NC_010287.1_prot_WP_009872152.1_142	lcl|NC_020945.1_prot_WP_009872152.1_790	lcl|NC_020933.1_prot_WP_009872152.1_790	lcl|NC_020934.1_prot_WP_009872152.1_792	lcl|NC_020977.1_prot_WP_009872152.1_790	lcl|NC_020978.1_prot_WP_009872152.1_791	lcl|NC_020936.1_prot_WP_009872152.1_790	lcl|NC_020976.1_prot_WP_009872152.1_794	lcl|NC_020935.1_prot_WP_009872152.1_790	lcl|NC_020932.1_prot_WP_009872152.1_789	lcl|NC_020975.1_prot_WP_009872152.1_792	lcl|NC_020931.1_prot_WP_009872152.1_790	lcl|NC_020974.1_prot_WP_009872152.1_790
18	18	0.99	lcl|NC_020929.1_prot_WP_009872310.1_11	lcl|NC_020972.1_prot_WP_009872310.1_11	lcl|NC_020973.1_prot_WP_009872310.1_11	lcl|NC_020937.1_prot_WP_009872310.1_11	lcl|NC_020930.1_prot_WP_009873487.1_11	lcl|NC_010287.1_prot_WP_009873487.1_261	lcl|NC_020945.1_prot_WP_009872310.1_11	lcl|NC_020933.1_prot_WP_009872310.1_11	lcl|NC_020934.1_prot_WP_009872310.1_11	lcl|NC_020977.1_prot_WP_009872310.1_11	lcl|NC_020978.1_prot_WP_009872310.1_11	lcl|NC_020936.1_prot_WP_009872310.1_11	lcl|NC_020976.1_prot_WP_009872310.1_11	lcl|NC_020935.1_prot_WP_009872310.1_11	lcl|NC_020932.1_prot_WP_009872310.1_11	lcl|NC_020975.1_prot_WP_009872310.1_11	lcl|NC_020931.1_prot_WP_009872310.1_11	lcl|NC_020974.1_prot_WP_009872310.1_11
18	18	0.99	lcl|NC_020929.1_prot_WP_009872399.1_131	lcl|NC_020972.1_prot_WP_009872399.1_131	lcl|NC_020973.1_prot_WP_009872399.1_131	lcl|NC_020937.1_prot_WP_009872399.1_131	lcl|NC_020930.1_prot_WP_009872399.1_131	lcl|NC_010287.1_prot_WP_009872399.1_381	lcl|NC_020945.1_prot_WP_009872399.1_131	lcl|NC_020933.1_prot_WP_009872399.1_131	lcl|NC_020934.1_prot_WP_009872399.1_131	lcl|NC_020977.1_prot_WP_009872399.1_131	lcl|NC_020978.1_prot_WP_009872399.1_131	lcl|NC_020936.1_prot_WP_009872399.1_131	lcl|NC_020976.1_prot_WP_009872399.1_132	lcl|NC_020935.1_prot_WP_009872399.1_131	lcl|NC_020932.1_prot_WP_009872399.1_131	lcl|NC_020975.1_prot_WP_009872399.1_132	lcl|NC_020931.1_prot_WP_009872399.1_131	lcl|NC_020974.1_prot_WP_009872399.1_131
18	18	0.99	lcl|NC_020929.1_prot_WP_009872405.1_141	lcl|NC_020972.1_prot_WP_009872405.1_141	lcl|NC_020973.1_prot_WP_009872405.1_141	lcl|NC_020937.1_prot_WP_009872405.1_141	lcl|NC_020930.1_prot_WP_009872405.1_141	lcl|NC_010287.1_prot_WP_009872405.1_391	lcl|NC_020945.1_prot_WP_009872405.1_141	lcl|NC_020933.1_prot_WP_009872405.1_141	lcl|NC_020934.1_prot_WP_009872405.1_141	lcl|NC_020977.1_prot_WP_009872405.1_141	lcl|NC_020978.1_prot_WP_009872405.1_141	lcl|NC_020936.1_prot_WP_009872405.1_141	lcl|NC_020976.1_prot_WP_009872405.1_142	lcl|NC_020935.1_prot_WP_009872405.1_141	lcl|NC_020932.1_prot_WP_009872405.1_141	lcl|NC_020975.1_prot_WP_009872405.1_142	lcl|NC_020931.1_prot_WP_009872405.1_141	lcl|NC_020974.1_prot_WP_009872405.1_141
18	18	0.99	lcl|NC_020929.1_prot_WP_009872454.1_200	lcl|NC_020972.1_prot_WP_009872454.1_200	lcl|NC_020973.1_prot_WP_009872454.1_200	lcl|NC_020937.1_prot_WP_009872454.1_199	lcl|NC_020930.1_prot_WP_009872454.1_200	lcl|NC_010287.1_prot_WP_009872454.1_450	lcl|NC_020945.1_prot_WP_009872454.1_200	lcl|NC_020933.1_prot_WP_009872454.1_200	lcl|NC_020934.1_prot_WP_009872454.1_200	lcl|NC_020977.1_prot_WP_009872454.1_199	lcl|NC_020978.1_prot_WP_009872454.1_200	lcl|NC_020936.1_prot_WP_009872454.1_200	lcl|NC_020976.1_prot_WP_009872454.1_201	lcl|NC_020935.1_prot_WP_009872454.1_200	lcl|NC_020932.1_prot_WP_009872454.1_199	lcl|NC_020975.1_prot_WP_009872454.1_201	lcl|NC_020931.1_prot_WP_009872454.1_200	lcl|NC_020974.1_prot_WP_009872454.1_200
18	18	0.99	lcl|NC_020929.1_prot_WP_009872497.1_248	lcl|NC_020972.1_prot_WP_009872497.1_248	lcl|NC_020973.1_prot_WP_009872497.1_248	lcl|NC_020937.1_prot_WP_009872497.1_247	lcl|NC_020930.1_prot_WP_009872497.1_248	lcl|NC_010287.1_prot_WP_009872497.1_498	lcl|NC_020945.1_prot_WP_009872497.1_248	lcl|NC_020933.1_prot_WP_009872497.1_248	lcl|NC_020934.1_prot_WP_009872497.1_248	lcl|NC_020977.1_prot_WP_009872497.1_247	lcl|NC_020978.1_prot_WP_009872497.1_248	lcl|NC_020936.1_prot_WP_009872497.1_248	lcl|NC_020976.1_prot_WP_009872497.1_249	lcl|NC_020935.1_prot_WP_009872497.1_248	lcl|NC_020932.1_prot_WP_009872497.1_247	lcl|NC_020975.1_prot_WP_009872497.1_249	lcl|NC_020931.1_prot_WP_009872497.1_248	lcl|NC_020974.1_prot_WP_009872497.1_248
18	18	0.99	lcl|NC_020929.1_prot_WP_009872581.1_352	lcl|NC_020972.1_prot_WP_009872581.1_352	lcl|NC_020973.1_prot_WP_009872581.1_353	lcl|NC_020937.1_prot_WP_009872581.1_352	lcl|NC_020930.1_prot_WP_009872581.1_353	lcl|NC_010287.1_prot_WP_009872581.1_603	lcl|NC_020945.1_prot_WP_009872581.1_352	lcl|NC_020933.1_prot_WP_009872581.1_352	lcl|NC_020934.1_prot_WP_009872581.1_352	lcl|NC_020977.1_prot_WP_009872581.1_351	lcl|NC_020978.1_prot_WP_009872581.1_352	lcl|NC_020936.1_prot_WP_009872581.1_352	lcl|NC_020976.1_prot_WP_009872581.1_353	lcl|NC_020935.1_prot_WP_009872581.1_352	lcl|NC_020932.1_prot_WP_009872581.1_351	lcl|NC_020975.1_prot_WP_009872581.1_353	lcl|NC_020931.1_prot_WP_009872581.1_352	lcl|NC_020974.1_prot_WP_009872581.1_353
18	18	0.99	lcl|NC_020929.1_prot_WP_009872656.1_451	lcl|NC_020972.1_prot_WP_009872656.1_451	lcl|NC_020973.1_prot_WP_009872656.1_452	lcl|NC_020937.1_prot_WP_009872656.1_451	lcl|NC_020930.1_prot_WP_009872656.1_452	lcl|NC_010287.1_prot_WP_009872656.1_702	lcl|NC_020945.1_prot_WP_009872656.1_451	lcl|NC_020933.1_prot_WP_009872656.1_451	lcl|NC_020934.1_prot_WP_009872656.1_451	lcl|NC_020977.1_prot_WP_009872656.1_450	lcl|NC_020978.1_prot_WP_009872656.1_451	lcl|NC_020936.1_prot_WP_009872656.1_451	lcl|NC_020976.1_prot_WP_009872656.1_452	lcl|NC_020935.1_prot_WP_009872656.1_451	lcl|NC_020932.1_prot_WP_009872656.1_450	lcl|NC_020975.1_prot_WP_009872656.1_452	lcl|NC_020931.1_prot_WP_009872656.1_451	lcl|NC_020974.1_prot_WP_009872656.1_452
18	18	0.99	lcl|NC_020929.1_prot_WP_009872719.1_532	lcl|NC_020972.1_prot_WP_009872719.1_532	lcl|NC_020973.1_prot_WP_009872719.1_533	lcl|NC_020937.1_prot_WP_009872719.1_532	lcl|NC_020930.1_prot_WP_009872719.1_533	lcl|NC_010287.1_prot_WP_009872719.1_783	lcl|NC_020945.1_prot_WP_009872719.1_532	lcl|NC_020933.1_prot_WP_009872719.1_532	lcl|NC_020934.1_prot_WP_009872719.1_532	lcl|NC_020977.1_prot_WP_009872719.1_531	lcl|NC_020978.1_prot_WP_009872719.1_532	lcl|NC_020936.1_prot_WP_009872719.1_532	lcl|NC_020976.1_prot_WP_009872719.1_533	lcl|NC_020935.1_prot_WP_009872719.1_532	lcl|NC_020932.1_prot_WP_009872719.1_531	lcl|NC_020975.1_prot_WP_009872719.1_533	lcl|NC_020931.1_prot_WP_009872719.1_532	lcl|NC_020974.1_prot_WP_009872719.1_533
18	18	0.99	lcl|NC_020929.1_prot_WP_009872729.1_545	lcl|NC_020972.1_prot_WP_009872729.1_545	lcl|NC_020973.1_prot_WP_009872729.1_546	lcl|NC_020937.1_prot_WP_009872729.1_545	lcl|NC_020930.1_prot_WP_009872729.1_546	lcl|NC_010287.1_prot_WP_009872729.1_796	lcl|NC_020945.1_prot_WP_009872729.1_545	lcl|NC_020933.1_prot_WP_009872729.1_545	lcl|NC_020934.1_prot_WP_009872729.1_545	lcl|NC_020977.1_prot_WP_009872729.1_544	lcl|NC_020978.1_prot_WP_009872729.1_545	lcl|NC_020936.1_prot_WP_009872729.1_545	lcl|NC_020976.1_prot_WP_009872729.1_546	lcl|NC_020935.1_prot_WP_009872729.1_545	lcl|NC_020932.1_prot_WP_009872729.1_544	lcl|NC_020975.1_prot_WP_009872729.1_546	lcl|NC_020931.1_prot_WP_009872729.1_545	lcl|NC_020974.1_prot_WP_009872729.1_546
18	18	0.99	lcl|NC_020929.1_prot_WP_009872947.1_831	lcl|NC_020972.1_prot_WP_009872947.1_832	lcl|NC_020973.1_prot_WP_009872947.1_834	lcl|NC_020937.1_prot_WP_009872947.1_830	lcl|NC_020930.1_prot_WP_009872947.1_832	lcl|NC_010287.1_prot_WP_009872947.1_183	lcl|NC_020945.1_prot_WP_009872947.1_831	lcl|NC_020933.1_prot_WP_009872947.1_831	lcl|NC_020934.1_prot_WP_009872947.1_833	lcl|NC_020977.1_prot_WP_009872947.1_831	lcl|NC_020978.1_prot_WP_009872947.1_832	lcl|NC_020936.1_prot_WP_009872947.1_831	lcl|NC_020976.1_prot_WP_009872947.1_835	lcl|NC_020935.1_prot_WP_009872947.1_831	lcl|NC_020932.1_prot_WP_009872947.1_830	lcl|NC_020975.1_prot_WP_009872947.1_833	lcl|NC_020931.1_prot_WP_009872947.1_831	lcl|NC_020974.1_prot_WP_009872947.1_831
18	18	0.99	lcl|NC_020929.1_prot_WP_009873258.1_658	lcl|NC_020972.1_prot_WP_009873258.1_658	lcl|NC_020973.1_prot_WP_009873258.1_659	lcl|NC_020937.1_prot_WP_009873258.1_657	lcl|NC_020930.1_prot_WP_009873258.1_659	lcl|NC_010287.1_prot_WP_009873258.1_9	lcl|NC_020945.1_prot_WP_009873258.1_658	lcl|NC_020933.1_prot_WP_009873258.1_658	lcl|NC_020934.1_prot_WP_009873258.1_659	lcl|NC_020977.1_prot_WP_009873258.1_657	lcl|NC_020978.1_prot_WP_009873258.1_659	lcl|NC_020936.1_prot_WP_009873258.1_658	lcl|NC_020976.1_prot_WP_009873258.1_659	lcl|NC_020935.1_prot_WP_009873258.1_658	lcl|NC_020932.1_prot_WP_009873258.1_657	lcl|NC_020975.1_prot_WP_009873258.1_659	lcl|NC_020931.1_prot_WP_009873258.1_658	lcl|NC_020974.1_prot_WP_009873258.1_658
18	18	0.99	lcl|NC_020929.1_prot_WP_009873260.1_660	lcl|NC_020972.1_prot_WP_009873260.1_660	lcl|NC_020973.1_prot_WP_009873260.1_661	lcl|NC_020937.1_prot_WP_009873260.1_659	lcl|NC_020930.1_prot_WP_009873260.1_661	lcl|NC_010287.1_prot_WP_009873260.1_11	lcl|NC_020945.1_prot_WP_012263525.1_660	lcl|NC_020933.1_prot_WP_012263525.1_660	lcl|NC_020934.1_prot_WP_012263525.1_661	lcl|NC_020977.1_prot_WP_012263525.1_659	lcl|NC_020978.1_prot_WP_012263525.1_661	lcl|NC_020936.1_prot_WP_012263525.1_660	lcl|NC_020976.1_prot_WP_012263525.1_661	lcl|NC_020935.1_prot_WP_012263525.1_660	lcl|NC_020932.1_prot_WP_012263525.1_659	lcl|NC_020975.1_prot_WP_012263525.1_661	lcl|NC_020931.1_prot_WP_012263525.1_660	lcl|NC_020974.1_prot_WP_009873260.1_660
18	18	0.99	lcl|NC_020929.1_prot_WP_009873273.1_675	lcl|NC_020972.1_prot_WP_009873273.1_675	lcl|NC_020973.1_prot_WP_009873273.1_676	lcl|NC_020937.1_prot_WP_009873273.1_674	lcl|NC_020930.1_prot_WP_009873273.1_676	lcl|NC_010287.1_prot_WP_009873273.1_26	lcl|NC_020945.1_prot_WP_009873273.1_675	lcl|NC_020933.1_prot_WP_009873273.1_675	lcl|NC_020934.1_prot_WP_009873273.1_676	lcl|NC_020977.1_prot_WP_009873273.1_674	lcl|NC_020978.1_prot_WP_009873273.1_676	lcl|NC_020936.1_prot_WP_009873273.1_675	lcl|NC_020976.1_prot_WP_009873273.1_676	lcl|NC_020935.1_prot_WP_009873273.1_675	lcl|NC_020932.1_prot_WP_009873273.1_674	lcl|NC_020975.1_prot_WP_009873273.1_676	lcl|NC_020931.1_prot_WP_009873273.1_675	lcl|NC_020974.1_prot_WP_009873273.1_675
18	18	0.99	lcl|NC_020929.1_prot_WP_009873281.1_687	lcl|NC_020972.1_prot_WP_009872041.1_687	lcl|NC_020973.1_prot_WP_009873281.1_688	lcl|NC_020937.1_prot_WP_009873281.1_686	lcl|NC_020930.1_prot_WP_009873281.1_688	lcl|NC_010287.1_prot_WP_009873281.1_38	lcl|NC_020945.1_prot_WP_009872041.1_687	lcl|NC_020933.1_prot_WP_009872041.1_687	lcl|NC_020934.1_prot_WP_009872041.1_688	lcl|NC_020977.1_prot_WP_009872041.1_686	lcl|NC_020978.1_prot_WP_009872041.1_688	lcl|NC_020936.1_prot_WP_009872041.1_687	lcl|NC_020976.1_prot_WP_009872041.1_688	lcl|NC_020935.1_prot_WP_009872041.1_687	lcl|NC_020932.1_prot_WP_009872041.1_686	lcl|NC_020975.1_prot_WP_009872041.1_688	lcl|NC_020931.1_prot_WP_009872041.1_687	lcl|NC_020974.1_prot_WP_009873281.1_687
